epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,train/mixture_aux_loss,train/foundation,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,val/mixture_aux_loss,val/foundation,train/foundation_loss,train/foundation_cosine_loss,train/foundation_relational_loss,train/foundation_cosine_raw,train/foundation_relational_raw,train/foundation_task_ratio,train/foundation_loss_weight,train/foundation_effective_weight,train/foundation_foreground_enabled,train/foundation_foreground_mean_weight,train/foundation_p3_loss,train/foundation_p4_loss,train/foundation_p5_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4
165,30360.9,1.42043,1.72697,0.01817,0.99997,11.5299,0.65769,0.52916,0.59157,0.39743,1.35248,1.48893,0.02162,0,0,11.53,0,11.53,0,0.0601088,0.185972,3.00161,3.00161,0,1,12.5119,12.1685,9.90948,0.005941,0.005941,0.005941,0.0029705,0.011882
166,30541.2,1.40992,1.71921,0.01817,1.00009,11.546,0.65987,0.52981,0.59254,0.39844,1.35112,1.48712,0.02158,0,0,11.546,0,11.546,0,0.0601935,0.187219,3.00161,3.00161,0,1,12.5157,12.1862,9.93614,0.00591625,0.00591625,0.00591625,0.00295813,0.0118325
167,30723.6,1.42291,1.71622,0.01817,0.99988,11.4907,0.66574,0.52797,0.59412,0.39969,1.34997,1.48471,0.02156,0,0,11.4907,0,11.4907,0,0.059905,0.185969,3.00161,3.00161,0,1,12.475,12.1231,9.87412,0.0058915,0.0058915,0.0058915,0.00294575,0.011783
168,30903.7,1.42087,1.72702,0.01824,1.00001,11.4967,0.66515,0.5277,0.59515,0.40087,1.34952,1.48124,0.02155,0,0,11.4967,0,11.4967,0,0.0599408,0.185543,3.00161,3.00161,0,1,12.4683,12.1446,9.87725,0.00586675,0.00586675,0.00586675,0.00293338,0.0117335
169,31085.1,1.41589,1.71111,0.0182,0.99997,11.4836,0.66419,0.53023,0.59613,0.40195,1.34852,1.47957,0.02152,0,0,11.4836,0,11.4836,0,0.0598663,0.186009,3.00161,3.00161,0,1,12.4473,12.1388,9.86483,0.005842,0.005842,0.005842,0.002921,0.011684
170,31265.1,1.41748,1.71654,0.01808,0.99992,11.4616,0.66385,0.53103,0.59732,0.4027,1.34723,1.47698,0.02149,0,0,11.4616,0,11.4616,0,0.0597556,0.185509,3.00161,3.00161,0,1,12.4526,12.0974,9.83472,0.00581725,0.00581725,0.00581725,0.00290863,0.0116345
171,31446,1.41887,1.71453,0.01809,1.0001,11.4576,0.66023,0.53472,0.59773,0.40317,1.34654,1.47458,0.02148,0,0,11.4576,0,11.4576,0,0.0597309,0.185481,3.00161,3.00161,0,1,12.4322,12.0925,9.84809,0.0057925,0.0057925,0.0057925,0.00289625,0.011585
172,31624.9,1.41671,1.71123,0.01802,0.99992,11.4223,0.66329,0.53413,0.59786,0.40305,1.34527,1.47387,0.02145,0,0,11.4223,0,11.4223,0,0.0595472,0.185152,3.00161,3.00161,0,1,12.3852,12.057,9.82477,0.00576775,0.00576775,0.00576775,0.00288388,0.0115355
173,31805.3,1.41116,1.70712,0.01806,1.00007,11.4427,0.66275,0.53629,0.59877,0.40374,1.34467,1.47159,0.02144,0,0,11.4427,0,11.4427,0,0.0596529,0.185975,3.00161,3.00161,0,1,12.4069,12.0854,9.8357,0.005743,0.005743,0.005743,0.0028715,0.011486
174,31986.4,1.41836,1.72062,0.01817,0.99977,11.4632,0.66261,0.53688,0.59952,0.40421,1.34471,1.46833,0.02143,0,0,11.4632,0,11.4632,0,0.0597604,0.185165,3.00161,3.00161,0,1,12.4346,12.0965,9.8586,0.00571825,0.00571825,0.00571825,0.00285913,0.0114365
175,32165.2,1.41176,1.70686,0.01804,1.00018,11.4374,0.66367,0.53854,0.60048,0.40491,1.34378,1.46654,0.02141,0,0,11.4374,0,11.4374,0,0.0596299,0.185575,3.00161,3.00161,0,1,12.3974,12.0867,9.8282,0.0056935,0.0056935,0.0056935,0.00284675,0.011387
176,32346.2,1.41287,1.70733,0.01803,0.99991,11.4469,0.66563,0.53675,0.60128,0.40556,1.34299,1.46458,0.02139,0,0,11.4469,0,11.4469,0,0.0596803,0.185847,3.00161,3.00161,0,1,12.4182,12.0948,9.82769,0.00566875,0.00566875,0.00566875,0.00283438,0.0113375
177,32527.4,1.41498,1.71152,0.01804,0.99994,11.444,0.6685,0.53589,0.60173,0.40619,1.34187,1.46274,0.02137,0,0,11.444,0,11.444,0,0.0596643,0.185215,3.00161,3.00161,0,1,12.4176,12.097,9.81721,0.005644,0.005644,0.005644,0.002822,0.011288
178,32707.6,1.41891,1.70389,0.01799,1.00023,11.4602,0.66447,0.53871,0.60277,0.40714,1.34032,1.46145,0.02134,0,0,11.4602,0,11.4602,0,0.0597417,0.185737,3.00161,3.00161,0,1,12.4234,12.1186,9.83871,0.00561925,0.00561925,0.00561925,0.00280963,0.0112385
179,32888.4,1.40798,1.69346,0.01804,0.99984,11.3991,0.66812,0.53887,0.6038,0.40822,1.3398,1.4587,0.02133,0,0,11.3991,0,11.3991,0,0.0594325,0.185874,3.00161,3.00161,0,1,12.3658,12.0451,9.78659,0.0055945,0.0055945,0.0055945,0.00279725,0.011189
180,33069.4,1.40634,1.69553,0.01804,0.99998,11.3814,0.66558,0.54105,0.60455,0.40876,1.33918,1.45681,0.02132,0,0,11.3814,0,11.3814,0,0.0593385,0.185318,3.00161,3.00161,0,1,12.3453,12.0275,9.77147,0.00556975,0.00556975,0.00556975,0.00278488,0.0111395
181,33249.7,1.40839,1.6978,0.01804,0.99992,11.4576,0.66603,0.54099,0.60495,0.40934,1.3384,1.45468,0.0213,0,0,11.4576,0,11.4576,0,0.0597313,0.186463,3.00161,3.00161,0,1,12.4259,12.1001,9.84678,0.005545,0.005545,0.005545,0.0027725,0.01109
182,33431.5,1.40968,1.70092,0.01799,0.99996,11.3848,0.66581,0.54274,0.60569,0.41011,1.33768,1.45301,0.02128,0,0,11.3848,0,11.3848,0,0.0593548,0.184841,3.00161,3.00161,0,1,12.3518,12.029,9.77353,0.00552025,0.00552025,0.00552025,0.00276012,0.0110405
183,33612.2,1.40069,1.69013,0.01795,0.99999,11.3879,0.67019,0.5409,0.60683,0.41093,1.3366,1.45137,0.02127,0,0,11.3878,0,11.3878,0,0.0593701,0.185828,3.00161,3.00161,0,1,12.3393,12.0352,9.78899,0.0054955,0.0054955,0.0054955,0.00274775,0.010991
184,33791.4,1.408,1.69494,0.01792,0.9999,11.353,0.67098,0.54206,0.60815,0.41205,1.3359,1.44959,0.02126,0,0,11.353,0,11.353,0,0.0591885,0.184951,3.00161,3.00161,0,1,12.3094,12.0045,9.74516,0.00547075,0.00547075,0.00547075,0.00273537,0.0109415
185,33972.7,1.40374,1.67861,0.01798,1.00004,11.3805,0.67003,0.54374,0.60935,0.41309,1.33468,1.44755,0.02124,0,0,11.3805,0,11.3805,0,0.059331,0.186334,3.00161,3.00161,0,1,12.3618,12.0176,9.76196,0.005446,0.005446,0.005446,0.002723,0.010892
186,34153.1,1.40546,1.68749,0.01789,1.00004,11.3804,0.6663,0.54728,0.61018,0.41395,1.33311,1.44647,0.02119,0,0,11.3804,0,11.3804,0,0.0593325,0.185665,3.00161,3.00161,0,1,12.3555,12.0152,9.77046,0.00542125,0.00542125,0.00542125,0.00271062,0.0108425
187,34333.4,1.41128,1.68588,0.01796,0.99983,11.3486,0.67257,0.54572,0.6112,0.41477,1.33318,1.44317,0.02119,0,0,11.3486,0,11.3486,0,0.0591646,0.184921,3.00161,3.00161,0,1,12.3095,11.9924,9.74392,0.0053965,0.0053965,0.0053965,0.00269825,0.010793
188,34514.1,1.40454,1.68565,0.01796,1.00005,11.3878,0.67582,0.54502,0.61194,0.41566,1.332,1.44237,0.02116,0,0,11.3877,0,11.3877,0,0.0593654,0.185922,3.00161,3.00161,0,1,12.3497,12.0137,9.79986,0.00537175,0.00537175,0.00537175,0.00268587,0.0107435
189,34694.6,1.40286,1.68845,0.01791,1.0002,11.3255,0.67474,0.54651,0.61261,0.41639,1.33125,1.44091,0.02114,0,0,11.3255,0,11.3255,0,0.0590454,0.18478,3.00161,3.00161,0,1,12.2822,11.9789,9.71532,0.005347,0.005347,0.005347,0.0026735,0.010694
190,34873.1,1.40319,1.67889,0.01796,0.99984,11.3521,0.67467,0.54703,0.61309,0.41705,1.33069,1.43878,0.02113,0,0,11.3521,0,11.3521,0,0.0591831,0.185842,3.00161,3.00161,0,1,12.3036,11.9962,9.75669,0.00532225,0.00532225,0.00532225,0.00266113,0.0106445
191,35052.5,1.40093,1.67436,0.01775,1.00002,11.3229,0.6775,0.54565,0.61352,0.41735,1.33086,1.43632,0.02113,0,0,11.3229,0,11.3229,0,0.0590284,0.185605,3.00161,3.00161,0,1,12.2869,11.958,9.72371,0.0052975,0.0052975,0.0052975,0.00264875,0.010595
192,35233,1.40282,1.67538,0.01785,0.99997,11.3256,0.67768,0.54683,0.61398,0.41794,1.3295,1.43508,0.0211,0,0,11.3257,0,11.3257,0,0.0590409,0.185649,3.00161,3.00161,0,1,12.2915,11.9676,9.71789,0.00527275,0.00527275,0.00527275,0.00263637,0.0105455
193,35413.5,1.40588,1.67419,0.01791,1.00007,11.3132,0.67689,0.54806,0.61462,0.41841,1.3297,1.4325,0.0211,0,0,11.3132,0,11.3132,0,0.0589805,0.185083,3.00161,3.00161,0,1,12.2687,11.9535,9.7175,0.005248,0.005248,0.005248,0.002624,0.010496
194,35591.7,1.39838,1.66737,0.0179,1.0001,11.3101,0.68037,0.54743,0.61536,0.41884,1.32848,1.43117,0.02107,0,0,11.3101,0,11.3101,0,0.0589687,0.185849,3.00161,3.00161,0,1,12.2665,11.9554,9.70831,0.00522325,0.00522325,0.00522325,0.00261163,0.0104465
195,35770.7,1.40537,1.66889,0.01789,0.99974,11.3065,0.68075,0.54766,0.61626,0.41946,1.32753,1.42971,0.02105,0,0,11.3065,0,11.3065,0,0.0589447,0.185353,3.00161,3.00161,0,1,12.2768,11.9588,9.68375,0.0051985,0.0051985,0.0051985,0.00259925,0.010397
196,35952.5,1.40421,1.66839,0.01781,1.00004,11.2892,0.68067,0.54845,0.61709,0.41991,1.32609,1.42942,0.02102,0,0,11.2892,0,11.2892,0,0.0588495,0.185057,3.00161,3.00161,0,1,12.2394,11.9409,9.68724,0.00517375,0.00517375,0.00517375,0.00258687,0.0103475
197,36133.7,1.39146,1.66283,0.01777,1.00006,11.2811,0.67994,0.54925,0.61779,0.42059,1.3261,1.42729,0.02101,0,0,11.2811,0,11.2811,0,0.0588129,0.185894,3.00161,3.00161,0,1,12.22,11.9432,9.68007,0.005149,0.005149,0.005149,0.0025745,0.010298
198,36313.8,1.39884,1.66388,0.01772,1.00001,11.2948,0.6796,0.54891,0.61826,0.42117,1.32573,1.42508,0.021,0,0,11.2948,0,11.2948,0,0.058882,0.185813,3.00161,3.00161,0,1,12.2346,11.9447,9.70515,0.00512425,0.00512425,0.00512425,0.00256213,0.0102485
199,36494.9,1.39246,1.65667,0.01765,1,11.2536,0.67849,0.54956,0.61909,0.42175,1.32449,1.42341,0.02098,0,0,11.2536,0,11.2536,0,0.0586777,0.185743,3.00161,3.00161,0,1,12.1962,11.9078,9.65672,0.0050995,0.0050995,0.0050995,0.00254975,0.010199
200,36674.8,1.39456,1.67091,0.01773,1.00001,11.3108,0.6822,0.54837,0.61973,0.42243,1.32416,1.42159,0.02096,0,0,11.3108,0,11.3108,0,0.0589714,0.185659,3.00161,3.00161,0,1,12.2681,11.9492,9.71502,0.00507475,0.00507475,0.00507475,0.00253737,0.0101495
201,36855.6,1.39703,1.66213,0.0177,0.99994,11.2834,0.68196,0.54868,0.62056,0.42297,1.32264,1.42073,0.02092,0,0,11.2834,0,11.2834,0,0.0588235,0.185412,3.00161,3.00161,0,1,12.2455,11.9306,9.67416,0.00505,0.00505,0.00505,0.002525,0.0101
202,37037.3,1.39086,1.65021,0.01777,1.00003,11.2644,0.68337,0.5489,0.62115,0.42362,1.32122,1.41991,0.02089,0,0,11.2644,0,11.2644,0,0.0587289,0.185869,3.00161,3.00161,0,1,12.2218,11.8983,9.67306,0.00502525,0.00502525,0.00502525,0.00251263,0.0100505
203,37218.7,1.39604,1.65592,0.01776,1.00003,11.2425,0.68346,0.55143,0.62221,0.42443,1.32118,1.4175,0.02089,0,0,11.2425,0,11.2425,0,0.0586125,0.185079,3.00161,3.00161,0,1,12.197,11.8878,9.64263,0.0050005,0.0050005,0.0050005,0.00250025,0.010001
204,37397.8,1.39137,1.64799,0.01775,0.99997,11.2446,0.68579,0.55093,0.62328,0.42519,1.32022,1.41593,0.02087,0,0,11.2446,0,11.2446,0,0.0586223,0.185731,3.00161,3.00161,0,1,12.1839,11.887,9.6628,0.00497575,0.00497575,0.00497575,0.00248788,0.0099515
205,37579.1,1.39349,1.64689,0.01775,0.99998,11.2162,0.68523,0.55438,0.62411,0.42591,1.32,1.41348,0.02085,0,0,11.2162,0,11.2162,0,0.0584762,0.185134,3.00161,3.00161,0,1,12.156,11.8765,9.61602,0.004951,0.004951,0.004951,0.0024755,0.009902
206,37758.4,1.38836,1.65191,0.01758,0.99992,11.2256,0.68787,0.55525,0.62479,0.42635,1.31918,1.4121,0.02084,0,0,11.2256,0,11.2256,0,0.0585228,0.185351,3.00161,3.00161,0,1,12.1724,11.8761,9.62815,0.00492625,0.00492625,0.00492625,0.00246313,0.0098525
207,37938.5,1.39418,1.65112,0.01771,1.00001,11.2469,0.68678,0.55715,0.62559,0.42693,1.31772,1.41205,0.0208,0,0,11.2469,0,11.2469,0,0.058635,0.185337,3.00161,3.00161,0,1,12.1856,11.893,9.6621,0.0049015,0.0049015,0.0049015,0.00245075,0.009803
208,38119,1.38648,1.6416,0.01758,1.00004,11.232,0.68807,0.55749,0.62647,0.42765,1.31666,1.41066,0.02078,0,0,11.232,0,11.232,0,0.0585573,0.186095,3.00161,3.00161,0,1,12.1777,11.8835,9.63482,0.00487675,0.00487675,0.00487675,0.00243838,0.0097535
209,38302.2,1.38787,1.64471,0.0176,0.99997,11.2449,0.6855,0.55946,0.62681,0.42824,1.31572,1.4091,0.02075,0,0,11.2449,0,11.2449,0,0.0586268,0.186146,3.00161,3.00161,0,1,12.1868,11.8865,9.66124,0.004852,0.004852,0.004852,0.002426,0.009704
210,38486.9,1.38939,1.65417,0.01764,0.99985,11.2261,0.68397,0.56046,0.62774,0.4292,1.31488,1.40691,0.02073,0,0,11.2261,0,11.2261,0,0.0585268,0.185019,3.00161,3.00161,0,1,12.1436,11.8944,9.6404,0.00482725,0.00482725,0.00482725,0.00241362,0.0096545
211,38674.5,1.38255,1.64147,0.0176,1.00005,11.2094,0.68513,0.56159,0.62846,0.42981,1.31363,1.40499,0.02069,0,0,11.2094,0,11.2094,0,0.0584416,0.185762,3.00161,3.00161,0,1,12.1526,11.8578,9.61789,0.0048025,0.0048025,0.0048025,0.00240125,0.009605
212,38855.7,1.39422,1.63856,0.01765,0.99996,11.1973,0.68767,0.55958,0.62884,0.43021,1.31215,1.40411,0.02066,0,0,11.1973,0,11.1973,0,0.0583754,0.184941,3.00161,3.00161,0,1,12.138,11.8437,9.61021,0.00477775,0.00477775,0.00477775,0.00238888,0.0095555
213,39036.4,1.39429,1.6364,0.01752,1.00001,11.2104,0.68989,0.55901,0.6294,0.43053,1.31193,1.4028,0.02066,0,0,11.2104,0,11.2104,0,0.0584476,0.185424,3.00161,3.00161,0,1,12.1618,11.8546,9.61491,0.004753,0.004753,0.004753,0.0023765,0.009506
214,39217.4,1.38229,1.63659,0.01754,1.00004,11.1709,0.69089,0.55816,0.63003,0.43093,1.31149,1.40077,0.02066,0,0,11.1709,0,11.1709,0,0.0582409,0.185448,3.00161,3.00161,0,1,12.1173,11.8181,9.57732,0.00472825,0.00472825,0.00472825,0.00236413,0.0094565
215,39398.6,1.37994,1.63233,0.01741,1.00008,11.1679,0.69246,0.55806,0.63135,0.43179,1.31085,1.39817,0.02064,0,0,11.1679,0,11.1679,0,0.0582212,0.185798,3.00161,3.00161,0,1,12.1087,11.816,9.57909,0.0047035,0.0047035,0.0047035,0.00235175,0.009407
216,39577.4,1.38018,1.63197,0.01767,0.99997,11.1693,0.69558,0.55826,0.63186,0.43239,1.31072,1.39616,0.02064,0,0,11.1693,0,11.1693,0,0.0582298,0.185509,3.00161,3.00161,0,1,12.1047,11.8223,9.58078,0.00467875,0.00467875,0.00467875,0.00233938,0.0093575
217,39757.9,1.39184,1.63689,0.01757,1.00007,11.1388,0.69796,0.55816,0.63242,0.43297,1.30931,1.396,0.02062,0,0,11.1388,0,11.1388,0,0.058074,0.18421,3.00161,3.00161,0,1,12.0783,11.7908,9.54744,0.004654,0.004654,0.004654,0.002327,0.009308
218,39939.1,1.37851,1.63225,0.01748,0.99995,11.1595,0.69919,0.55834,0.63305,0.43359,1.30825,1.39494,0.0206,0,0,11.1595,0,11.1595,0,0.0581777,0.185451,3.00161,3.00161,0,1,12.0927,11.8169,9.56894,0.00462925,0.00462925,0.00462925,0.00231463,0.0092585
219,40119.8,1.37607,1.62375,0.01745,1.00002,11.1246,0.70031,0.55856,0.63368,0.43402,1.30741,1.39313,0.02059,0,0,11.1246,0,11.1246,0,0.0579967,0.185393,3.00161,3.00161,0,1,12.0596,11.7697,9.54455,0.0046045,0.0046045,0.0046045,0.00230225,0.009209
220,40300.6,1.37299,1.62354,0.01749,0.99992,11.1343,0.69603,0.56092,0.63397,0.4344,1.30695,1.39186,0.02058,0,0,11.1343,0,11.1343,0,0.0580489,0.185749,3.00161,3.00161,0,1,12.0746,11.7722,9.55628,0.00457975,0.00457975,0.00457975,0.00228988,0.0091595
221,40481.6,1.38051,1.62611,0.01746,0.99998,11.1179,0.70008,0.55909,0.63412,0.43469,1.30703,1.38992,0.02058,0,0,11.1179,0,11.1179,0,0.0579645,0.184924,3.00161,3.00161,0,1,12.0433,11.7741,9.53632,0.004555,0.004555,0.004555,0.0022775,0.00911
222,40664,1.384,1.62811,0.0174,1.00014,11.1337,0.70211,0.55828,0.6345,0.43495,1.30592,1.3896,0.02055,0,0,11.1337,0,11.1337,0,0.058045,0.184771,3.00161,3.00161,0,1,12.0678,11.7862,9.54697,0.00453025,0.00453025,0.00453025,0.00226513,0.0090605
223,40844.3,1.37532,1.61876,0.01739,0.99985,11.1162,0.70022,0.55984,0.63509,0.43552,1.30446,1.38896,0.02052,0,0,11.1162,0,11.1162,0,0.057952,0.185546,3.00161,3.00161,0,1,12.0222,11.7743,9.55208,0.0045055,0.0045055,0.0045055,0.00225275,0.009011
224,41025.3,1.38184,1.60962,0.01736,1.00003,11.1153,0.69335,0.56493,0.63559,0.43596,1.30461,1.387,0.02052,0,0,11.1153,0,11.1153,0,0.0579459,0.18553,3.00161,3.00161,0,1,12.0512,11.7562,9.53839,0.00448075,0.00448075,0.00448075,0.00224038,0.0089615
225,41206.4,1.36827,1.61345,0.01731,1.00007,11.1913,0.69384,0.56399,0.63613,0.43646,1.30431,1.38517,0.0205,0,0,11.1913,0,11.1913,0,0.0583445,0.187473,3.00161,3.00161,0,1,12.1451,11.8383,9.59039,0.004456,0.004456,0.004456,0.002228,0.008912
226,41387.2,1.37664,1.62679,0.01736,0.99988,11.0995,0.70239,0.56119,0.63692,0.43705,1.30383,1.38355,0.02049,0,0,11.0995,0,11.0995,0,0.0578643,0.184474,3.00161,3.00161,0,1,12.0318,11.7559,9.51077,0.00443125,0.00443125,0.00443125,0.00221563,0.0088625
227,41567.2,1.37405,1.61697,0.01735,1.0001,11.0997,0.7008,0.56233,0.63778,0.43777,1.30354,1.38089,0.02048,0,0,11.0996,0,11.0996,0,0.057867,0.185199,3.00161,3.00161,0,1,12.0441,11.742,9.51281,0.0044065,0.0044065,0.0044065,0.00220325,0.008813
228,41748.2,1.36984,1.60687,0.01742,0.99988,11.108,0.69534,0.56786,0.63852,0.43835,1.30321,1.37955,0.02047,0,0,11.1079,0,11.1079,0,0.057909,0.186053,3.00161,3.00161,0,1,12.0357,11.7608,9.52733,0.00438175,0.00438175,0.00438175,0.00219088,0.0087635
229,41928.6,1.37228,1.60848,0.01733,1.00003,11.0926,0.70349,0.56386,0.63895,0.43878,1.30308,1.37725,0.02046,0,0,11.0926,0,11.0926,0,0.0578281,0.185451,3.00161,3.00161,0,1,12.0219,11.743,9.51284,0.004357,0.004357,0.004357,0.0021785,0.008714
230,42109.3,1.37962,1.61289,0.01739,0.99994,11.0735,0.70246,0.56506,0.6395,0.4393,1.30235,1.37555,0.02046,0,0,11.0735,0,11.0735,0,0.0577298,0.184424,3.00161,3.00161,0,1,11.9862,11.7279,9.50637,0.00433225,0.00433225,0.00433225,0.00216613,0.0086645
231,42290.3,1.36902,1.61521,0.01735,1.00009,11.0685,0.69976,0.56679,0.64017,0.44011,1.3015,1.37473,0.02044,0,0,11.0685,0,11.0685,0,0.0577067,0.184676,3.00161,3.00161,0,1,11.9971,11.7222,9.48613,0.0043075,0.0043075,0.0043075,0.00215375,0.008615
232,42471,1.3737,1.61194,0.01738,0.99997,11.0599,0.70085,0.56698,0.64051,0.44045,1.30127,1.37331,0.02041,0,0,11.0599,0,11.0599,0,0.057658,0.184477,3.00161,3.00161,0,1,11.9788,11.7141,9.48682,0.00428275,0.00428275,0.00428275,0.00214138,0.0085655
233,42651.7,1.36266,1.60813,0.01732,0.99999,11.08,0.70058,0.56845,0.64095,0.44107,1.30095,1.37164,0.0204,0,0,11.08,0,11.08,0,0.0577655,0.185799,3.00161,3.00161,0,1,11.9986,11.7407,9.5006,0.004258,0.004258,0.004258,0.002129,0.008516
234,42830.7,1.37369,1.59572,0.01731,0.99995,11.0197,0.69943,0.57069,0.64114,0.44135,1.30005,1.36995,0.02039,0,0,11.0197,0,11.0197,0,0.0574457,0.184586,3.00161,3.00161,0,1,11.9301,11.6829,9.44609,0.00423325,0.00423325,0.00423325,0.00211663,0.0084665
235,43012.9,1.37036,1.59499,0.01743,0.99997,11.0445,0.70543,0.56503,0.6415,0.44203,1.29995,1.36754,0.02038,0,0,11.0445,0,11.0445,0,0.0575773,0.1854,3.00161,3.00161,0,1,11.9543,11.6993,9.47994,0.0042085,0.0042085,0.0042085,0.00210425,0.008417
236,43194.8,1.36544,1.59611,0.01724,1.00004,11.0131,0.70636,0.56618,0.64215,0.44248,1.29934,1.36677,0.02038,0,0,11.0131,0,11.0131,0,0.057414,0.185072,3.00161,3.00161,0,1,11.9322,11.6595,9.44746,0.00418375,0.00418375,0.00418375,0.00209187,0.0083675
237,43375.3,1.36746,1.59673,0.01724,1.00011,10.9919,0.70245,0.56834,0.64245,0.44274,1.29867,1.36561,0.02037,0,0,10.9919,0,10.9919,0,0.0573052,0.184515,3.00161,3.00161,0,1,11.905,11.6447,9.42599,0.004159,0.004159,0.004159,0.0020795,0.008318
238,43556.9,1.36121,1.58438,0.0172,0.9999,11.0126,0.7007,0.56912,0.643,0.44312,1.29839,1.36412,0.02036,0,0,11.0126,0,11.0126,0,0.0574145,0.185797,3.00161,3.00161,0,1,11.9282,11.6542,9.45544,0.00413425,0.00413425,0.00413425,0.00206712,0.0082685
239,43738.6,1.37264,1.59858,0.01735,1.00001,11.0191,0.70823,0.56783,0.64329,0.44357,1.29846,1.36256,0.02037,0,0,11.0191,0,11.0191,0,0.0574447,0.184288,3.00161,3.00161,0,1,11.9378,11.668,9.45134,0.0041095,0.0041095,0.0041095,0.00205475,0.008219
240,43918.2,1.36549,1.59063,0.0171,0.99992,11.0439,0.71037,0.56734,0.64359,0.44376,1.2973,1.36232,0.02034,0,0,11.0439,0,11.0439,0,0.0575765,0.185747,3.00161,3.00161,0,1,11.9768,11.7062,9.44872,0.00408475,0.00408475,0.00408475,0.00204237,0.0081695
241,44098.7,1.36593,1.58994,0.0172,1.00019,11.0138,0.70238,0.57234,0.64402,0.44405,1.29676,1.36094,0.02033,0,0,11.0138,0,11.0138,0,0.057417,0.185108,3.00161,3.00161,0,1,11.9363,11.6701,9.43492,0.00406,0.00406,0.00406,0.00203,0.00812
242,44279.6,1.36445,1.59707,0.01716,0.99989,10.9885,0.70349,0.57271,0.64452,0.44428,1.29573,1.35995,0.02031,0,0,10.9885,0,10.9885,0,0.057285,0.184231,3.00161,3.00161,0,1,11.9009,11.6441,9.42058,0.00403525,0.00403525,0.00403525,0.00201762,0.0080705
243,44459,1.36063,1.58657,0.01723,0.99992,10.977,0.70677,0.57019,0.64484,0.44487,1.29525,1.35953,0.02031,0,0,10.977,0,10.977,0,0.0572348,0.184867,3.00161,3.00161,0,1,11.8931,11.6244,9.41345,0.0040105,0.0040105,0.0040105,0.00200525,0.008021
244,44640.3,1.3682,1.58767,0.01732,1.0001,10.984,0.70926,0.56939,0.64508,0.44517,1.2939,1.3589,0.02028,0,0,10.9841,0,10.9841,0,0.0572645,0.184489,3.00161,3.00161,0,1,11.9115,11.6308,9.40985,0.00398575,0.00398575,0.00398575,0.00199287,0.0079715
245,44821.2,1.36498,1.58666,0.01725,1.00002,10.9779,0.70338,0.57335,0.6459,0.44591,1.29304,1.35795,0.02026,0,0,10.9779,0,10.9779,0,0.0572345,0.184533,3.00161,3.00161,0,1,11.8975,11.6273,9.40882,0.003961,0.003961,0.003961,0.0019805,0.007922
246,45002.7,1.35821,1.58577,0.0171,1.00002,10.9857,0.70474,0.57293,0.64629,0.44632,1.29243,1.35693,0.02025,0,0,10.9857,0,10.9857,0,0.0572735,0.185202,3.00161,3.00161,0,1,11.8916,11.6451,9.42031,0.00393625,0.00393625,0.00393625,0.00196812,0.0078725
247,45183.4,1.36191,1.58239,0.01713,1.00011,10.976,0.70609,0.57297,0.64667,0.44674,1.29153,1.35535,0.02023,0,0,10.976,0,10.976,0,0.0572221,0.184789,3.00161,3.00161,0,1,11.8886,11.6244,9.41503,0.0039115,0.0039115,0.0039115,0.00195575,0.007823
248,45363.9,1.36393,1.58465,0.01714,0.99989,10.9848,0.7075,0.57299,0.64732,0.44741,1.29071,1.35431,0.02021,0,0,10.9849,0,10.9849,0,0.0572667,0.184625,3.00161,3.00161,0,1,11.8939,11.6443,9.41638,0.00388675,0.00388675,0.00388675,0.00194337,0.0077735
249,45545.9,1.35833,1.56659,0.01717,1,10.9677,0.70899,0.57211,0.64776,0.44794,1.28996,1.35326,0.0202,0,0,10.9677,0,10.9677,0,0.0571779,0.18579,3.00161,3.00161,0,1,11.8819,11.6163,9.40495,0.003862,0.003862,0.003862,0.001931,0.007724
250,45726.9,1.35474,1.57497,0.0171,0.9999,10.9478,0.70924,0.57233,0.64815,0.44817,1.28908,1.35258,0.02018,0,0,10.9478,0,10.9478,0,0.0570797,0.185044,3.00161,3.00161,0,1,11.857,11.5978,9.38853,0.00383725,0.00383725,0.00383725,0.00191862,0.0076745
251,45908.9,1.35854,1.57556,0.01707,1.00003,10.96,0.71127,0.57129,0.6486,0.4484,1.28819,1.35209,0.02016,0,0,10.96,0,10.96,0,0.0571365,0.184795,3.00161,3.00161,0,1,11.8527,11.6301,9.39711,0.0038125,0.0038125,0.0038125,0.00190625,0.007625
252,46090.1,1.35409,1.57557,0.01711,0.99997,10.9394,0.71166,0.57114,0.64913,0.44875,1.28853,1.34994,0.02017,0,0,10.9394,0,10.9394,0,0.0570315,0.18479,3.00161,3.00161,0,1,11.8472,11.5924,9.37872,0.00378775,0.00378775,0.00378775,0.00189388,0.0075755
253,46270,1.34995,1.57326,0.01695,1.00009,10.9266,0.70923,0.57339,0.64977,0.44935,1.28808,1.34858,0.02016,0,0,10.9266,0,10.9266,0,0.056967,0.18494,3.00161,3.00161,0,1,11.8359,11.5742,9.3696,0.003763,0.003763,0.003763,0.0018815,0.007526
