epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,train/mixture_aux_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,val/mixture_aux_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4
149,22323.3,1.41411,1.73194,0.01828,0.99996,0.66455,0.54979,0.6065,0.40796,1.34949,1.46288,0.02144,0,0.006337,0.006337,0.006337,0.0031685,0.012674
150,22472.5,1.41906,1.72752,0.01816,0.99999,0.66629,0.54988,0.60719,0.40852,1.34899,1.46037,0.02142,0,0.00631225,0.00631225,0.00631225,0.00315612,0.0126245
151,22620.7,1.40643,1.72323,0.01834,0.99993,0.67492,0.54524,0.60801,0.40928,1.34855,1.4581,0.02142,0,0.0062875,0.0062875,0.0062875,0.00314375,0.012575
152,22769.7,1.41719,1.72048,0.01811,1.00006,0.6704,0.54792,0.60838,0.40965,1.34692,1.45813,0.02138,0,0.00626275,0.00626275,0.00626275,0.00313138,0.0125255
153,22918.7,1.41162,1.72012,0.01808,0.99968,0.67535,0.54589,0.60881,0.40997,1.34665,1.45603,0.02138,0,0.006238,0.006238,0.006238,0.003119,0.012476
154,23067.6,1.40263,1.71774,0.01816,1.00009,0.66563,0.5531,0.60942,0.41063,1.34629,1.45396,0.02137,0,0.00621325,0.00621325,0.00621325,0.00310662,0.0124265
155,23217.2,1.41355,1.72337,0.01807,1.00003,0.66886,0.55317,0.61032,0.41127,1.34651,1.45136,0.02137,0,0.0061885,0.0061885,0.0061885,0.00309425,0.012377
156,23366.6,1.40228,1.70474,0.01803,0.99991,0.67366,0.55321,0.6106,0.41168,1.34621,1.44891,0.02137,0,0.00616375,0.00616375,0.00616375,0.00308187,0.0123275
157,23515.7,1.40687,1.72431,0.01818,0.99998,0.67362,0.55246,0.61148,0.41245,1.34647,1.44555,0.02137,0,0.006139,0.006139,0.006139,0.0030695,0.012278
158,23664.8,1.40539,1.70748,0.01816,0.99992,0.67295,0.55334,0.61195,0.41293,1.34543,1.44393,0.02135,0,0.00611425,0.00611425,0.00611425,0.00305712,0.0122285
159,23814.2,1.40742,1.71634,0.01805,1.00003,0.67366,0.55134,0.61273,0.41352,1.34515,1.44198,0.02134,0,0.0060895,0.0060895,0.0060895,0.00304475,0.012179
160,23963.5,1.41048,1.71019,0.01805,0.99992,0.67204,0.55241,0.6133,0.41416,1.34435,1.43992,0.02132,0,0.00606475,0.00606475,0.00606475,0.00303237,0.0121295
161,24112.2,1.40381,1.7082,0.018,0.99986,0.67169,0.552,0.61367,0.41468,1.34464,1.43686,0.02133,0,0.00604,0.00604,0.00604,0.00302,0.01208
162,24261.5,1.41149,1.70444,0.01806,1.00015,0.67149,0.55242,0.61462,0.41528,1.34415,1.4354,0.02132,0,0.00601525,0.00601525,0.00601525,0.00300762,0.0120305
163,24411,1.39954,1.71148,0.01805,0.99988,0.66981,0.55463,0.6154,0.41578,1.34425,1.43262,0.02133,0,0.0059905,0.0059905,0.0059905,0.00299525,0.011981
164,24560.7,1.40017,1.70708,0.01799,1.00006,0.66937,0.5566,0.61618,0.41654,1.34405,1.43006,0.02133,0,0.00596575,0.00596575,0.00596575,0.00298288,0.0119315
165,24709.5,1.40571,1.70698,0.01798,1.00011,0.67317,0.55568,0.61691,0.41722,1.34315,1.42897,0.0213,0,0.005941,0.005941,0.005941,0.0029705,0.011882
166,24858.4,1.39686,1.70277,0.018,0.99989,0.67243,0.55579,0.61747,0.41778,1.3418,1.42826,0.02128,0,0.00591625,0.00591625,0.00591625,0.00295813,0.0118325
167,25007.6,1.39897,1.69983,0.01792,0.99984,0.67555,0.55463,0.61821,0.41824,1.34231,1.42543,0.02128,0,0.0058915,0.0058915,0.0058915,0.00294575,0.011783
168,25156.9,1.40169,1.70169,0.01797,1.00004,0.67114,0.55917,0.61872,0.41869,1.34161,1.42406,0.02127,0,0.00586675,0.00586675,0.00586675,0.00293338,0.0117335
169,25306.3,1.39621,1.69589,0.018,1.00002,0.66884,0.55967,0.6194,0.41934,1.34007,1.42236,0.02123,0,0.005842,0.005842,0.005842,0.002921,0.011684
170,25455.8,1.40164,1.69839,0.01791,0.99996,0.67079,0.55924,0.62008,0.41995,1.33925,1.42109,0.02122,0,0.00581725,0.00581725,0.00581725,0.00290863,0.0116345
171,25605,1.40425,1.69004,0.01787,0.99992,0.67228,0.55709,0.62039,0.42023,1.33895,1.41969,0.02122,0,0.0057925,0.0057925,0.0057925,0.00289625,0.011585
172,25754.4,1.40176,1.68814,0.0178,0.99997,0.67878,0.55447,0.621,0.42071,1.33911,1.4168,0.02122,0,0.00576775,0.00576775,0.00576775,0.00288388,0.0115355
173,25903.6,1.39564,1.68891,0.01783,1.00003,0.67992,0.55532,0.62167,0.42148,1.33903,1.41395,0.02122,0,0.005743,0.005743,0.005743,0.0028715,0.011486
174,26052.8,1.4039,1.7035,0.01795,0.99991,0.67866,0.55958,0.62244,0.42229,1.33844,1.41215,0.02121,0,0.00571825,0.00571825,0.00571825,0.00285913,0.0114365
175,26201.4,1.39509,1.6953,0.01777,1,0.676,0.56233,0.62269,0.42248,1.33783,1.41071,0.02119,0,0.0056935,0.0056935,0.0056935,0.00284675,0.011387
176,26351.5,1.39592,1.68588,0.0178,0.99991,0.67835,0.56119,0.6232,0.4232,1.33678,1.40981,0.02117,0,0.00566875,0.00566875,0.00566875,0.00283438,0.0113375
177,26501,1.39791,1.68297,0.01781,1.00009,0.68545,0.55741,0.62361,0.42383,1.33591,1.40866,0.02115,0,0.005644,0.005644,0.005644,0.002822,0.011288
178,26649.8,1.40707,1.67723,0.01783,0.99983,0.68638,0.55788,0.62394,0.42409,1.33586,1.40637,0.02115,0,0.00561925,0.00561925,0.00561925,0.00280963,0.0112385
179,26799.2,1.39339,1.67524,0.01781,1.00011,0.68275,0.56101,0.62426,0.42433,1.33504,1.40531,0.02112,0,0.0055945,0.0055945,0.0055945,0.00279725,0.011189
180,26948.8,1.39147,1.68506,0.01785,0.99995,0.67578,0.56396,0.62467,0.42461,1.33403,1.40382,0.02109,0,0.00556975,0.00556975,0.00556975,0.00278488,0.0111395
181,27097.8,1.39229,1.68779,0.0178,1.00003,0.6783,0.56382,0.6254,0.42519,1.33349,1.40205,0.02109,0,0.005545,0.005545,0.005545,0.0027725,0.01109
182,27247.5,1.39608,1.6877,0.01779,1.00007,0.6764,0.5635,0.62565,0.4256,1.33294,1.40072,0.02108,0,0.00552025,0.00552025,0.00552025,0.00276012,0.0110405
183,27396.7,1.38721,1.67122,0.01778,0.99987,0.67874,0.56367,0.62632,0.42606,1.33212,1.39929,0.02106,0,0.0054955,0.0054955,0.0054955,0.00274775,0.010991
184,27545.3,1.39313,1.67399,0.01769,0.99995,0.68005,0.56339,0.62664,0.4264,1.33122,1.39833,0.02104,0,0.00547075,0.00547075,0.00547075,0.00273537,0.0109415
185,27695.6,1.38478,1.66983,0.01768,1.00015,0.68197,0.56563,0.6274,0.42689,1.3304,1.39682,0.02102,0,0.005446,0.005446,0.005446,0.002723,0.010892
186,27845.1,1.39453,1.6661,0.0177,0.99981,0.68238,0.56683,0.6284,0.4275,1.32999,1.39495,0.02101,0,0.00542125,0.00542125,0.00542125,0.00271062,0.0108425
187,27994.6,1.39492,1.66998,0.01773,0.99993,0.683,0.56663,0.6287,0.42781,1.32919,1.39371,0.021,0,0.0053965,0.0053965,0.0053965,0.00269825,0.010793
188,28144.3,1.38629,1.66816,0.01773,1.00013,0.69156,0.56543,0.62924,0.42821,1.32853,1.39219,0.02099,0,0.00537175,0.00537175,0.00537175,0.00268587,0.0107435
189,28293.6,1.38383,1.67153,0.01764,0.99986,0.69261,0.5639,0.62994,0.42861,1.32773,1.39104,0.02097,0,0.005347,0.005347,0.005347,0.0026735,0.010694
190,28443,1.38542,1.66198,0.0177,1.00012,0.69111,0.56448,0.62988,0.4288,1.32693,1.39009,0.02096,0,0.00532225,0.00532225,0.00532225,0.00266113,0.0106445
191,28592.9,1.38997,1.6558,0.01763,0.99992,0.69084,0.56537,0.62994,0.42915,1.32608,1.38952,0.02094,0,0.0052975,0.0052975,0.0052975,0.00264875,0.010595
192,28742.7,1.39037,1.65879,0.01765,0.99994,0.68998,0.56652,0.63063,0.42981,1.32588,1.38751,0.02094,0,0.00527275,0.00527275,0.00527275,0.00263637,0.0105455
193,28891.5,1.39169,1.6528,0.01775,1.00009,0.68882,0.56799,0.63078,0.43021,1.3256,1.38575,0.02095,0,0.005248,0.005248,0.005248,0.002624,0.010496
194,29040.7,1.37903,1.65581,0.01761,1,0.68859,0.56815,0.6313,0.43076,1.32488,1.38506,0.02094,0,0.00522325,0.00522325,0.00522325,0.00261163,0.0104465
195,29189.9,1.39001,1.6519,0.0177,1.00003,0.68906,0.56771,0.63199,0.43128,1.32452,1.38318,0.02093,0,0.0051985,0.0051985,0.0051985,0.00259925,0.010397
196,29339.4,1.39205,1.65807,0.01761,0.99984,0.68971,0.56811,0.63226,0.43199,1.32308,1.38251,0.0209,0,0.00517375,0.00517375,0.00517375,0.00258687,0.0103475
197,29488.5,1.37906,1.65028,0.0176,0.99999,0.68563,0.57191,0.63253,0.43246,1.32189,1.38158,0.02088,0,0.005149,0.005149,0.005149,0.0025745,0.010298
198,29637.9,1.38296,1.64362,0.01755,0.99999,0.68675,0.57116,0.63278,0.43289,1.32195,1.37938,0.02088,0,0.00512425,0.00512425,0.00512425,0.00256213,0.0102485
199,29787.2,1.38126,1.63864,0.01753,1.00012,0.68567,0.57161,0.63322,0.43331,1.32067,1.37868,0.02086,0,0.0050995,0.0050995,0.0050995,0.00254975,0.010199
200,29937,1.38144,1.65376,0.01758,0.99993,0.68939,0.56962,0.63357,0.43359,1.32102,1.3755,0.02088,0,0.00507475,0.00507475,0.00507475,0.00253737,0.0101495
201,30086.9,1.38348,1.64525,0.01754,0.99986,0.69342,0.57005,0.63409,0.43405,1.32076,1.37345,0.02088,0,0.00505,0.00505,0.00505,0.002525,0.0101
202,30236.1,1.37351,1.64205,0.01748,1.00003,0.69532,0.5695,0.63447,0.43436,1.31994,1.37227,0.02085,0,0.00502525,0.00502525,0.00502525,0.00251263,0.0100505
203,30384.9,1.37621,1.65055,0.01746,0.99996,0.69733,0.56846,0.63515,0.43478,1.31905,1.37158,0.02084,0,0.0050005,0.0050005,0.0050005,0.00250025,0.010001
204,30534.5,1.37464,1.63243,0.01749,1.00001,0.69878,0.5685,0.63545,0.43528,1.31816,1.37111,0.02081,0,0.00497575,0.00497575,0.00497575,0.00248788,0.0099515
205,30684.2,1.37815,1.64289,0.01755,1.00015,0.70014,0.56888,0.63599,0.43548,1.31761,1.36939,0.0208,0,0.004951,0.004951,0.004951,0.0024755,0.009902
206,30833.7,1.37609,1.63747,0.01747,0.99985,0.69761,0.56911,0.63635,0.4358,1.31655,1.36913,0.02077,0,0.00492625,0.00492625,0.00492625,0.00246313,0.0098525
207,30983.4,1.37652,1.63369,0.0174,1.00002,0.70125,0.56821,0.63671,0.43638,1.31586,1.36759,0.02076,0,0.0049015,0.0049015,0.0049015,0.00245075,0.009803
208,31133.2,1.37035,1.62984,0.01739,0.99999,0.70209,0.56809,0.63756,0.43688,1.31557,1.36568,0.02076,0,0.00487675,0.00487675,0.00487675,0.00243838,0.0097535
209,31282.8,1.36867,1.62273,0.01734,0.99996,0.70354,0.56679,0.63799,0.43729,1.31546,1.36348,0.02075,0,0.004852,0.004852,0.004852,0.002426,0.009704
210,31432.1,1.37235,1.63555,0.01743,1.00003,0.70443,0.56763,0.63888,0.4378,1.31481,1.36269,0.02075,0,0.00482725,0.00482725,0.00482725,0.00241362,0.0096545
211,31581.4,1.36568,1.62738,0.0173,0.99993,0.7037,0.56844,0.63957,0.43837,1.31385,1.36263,0.02073,0,0.0048025,0.0048025,0.0048025,0.00240125,0.009605
212,31731.3,1.37853,1.62787,0.01747,1.00002,0.70477,0.56802,0.64044,0.43942,1.31276,1.36185,0.0207,0,0.00477775,0.00477775,0.00477775,0.00238888,0.0095555
213,31881.1,1.37894,1.62607,0.01734,0.99989,0.70715,0.56727,0.64142,0.4399,1.31247,1.36058,0.0207,0,0.004753,0.004753,0.004753,0.0023765,0.009506
214,32031.5,1.36885,1.62548,0.01737,1.00013,0.71345,0.56557,0.64207,0.44032,1.31157,1.36026,0.02068,0,0.00472825,0.00472825,0.00472825,0.00236413,0.0094565
215,32180.9,1.36814,1.61926,0.01727,1.00008,0.71542,0.56496,0.64239,0.44064,1.31067,1.35917,0.02066,0,0.0047035,0.0047035,0.0047035,0.00235175,0.009407
216,32331,1.36033,1.62117,0.01742,0.99996,0.71252,0.56836,0.64265,0.44117,1.31078,1.3576,0.02067,0,0.00467875,0.00467875,0.00467875,0.00233938,0.0093575
217,32480.8,1.37647,1.6296,0.01736,0.99989,0.71069,0.56871,0.64316,0.4416,1.3101,1.35721,0.02065,0,0.004654,0.004654,0.004654,0.002327,0.009308
218,32630.3,1.36118,1.62555,0.01722,0.99991,0.71341,0.56801,0.64374,0.4421,1.30942,1.35671,0.02064,0,0.00462925,0.00462925,0.00462925,0.00231463,0.0092585
219,32780.2,1.36504,1.6144,0.0173,1.00001,0.71174,0.56912,0.64435,0.44262,1.30865,1.35513,0.02062,0,0.0046045,0.0046045,0.0046045,0.00230225,0.009209
220,32929.7,1.35973,1.60887,0.0173,0.99994,0.71426,0.56843,0.6452,0.44302,1.3088,1.35267,0.02062,0,0.00457975,0.00457975,0.00457975,0.00228988,0.0091595
221,33079.1,1.36248,1.61362,0.01723,1.0001,0.71307,0.56897,0.64557,0.44335,1.30841,1.35164,0.02062,0,0.004555,0.004555,0.004555,0.0022775,0.00911
222,33228.6,1.36806,1.61887,0.01721,1,0.71191,0.56914,0.64562,0.44353,1.30816,1.35045,0.02062,0,0.00453025,0.00453025,0.00453025,0.00226513,0.0090605
223,33377.7,1.36191,1.60619,0.01719,1.00004,0.71331,0.56763,0.64601,0.44369,1.30798,1.34868,0.02061,0,0.0045055,0.0045055,0.0045055,0.00225275,0.009011
224,33527.4,1.36332,1.60207,0.01712,1.00007,0.71475,0.56811,0.64614,0.44379,1.30731,1.34769,0.02059,0,0.00448075,0.00448075,0.00448075,0.00224038,0.0089615
225,33677.2,1.35473,1.5998,0.01712,0.99989,0.71486,0.56778,0.64634,0.44403,1.30641,1.34703,0.02057,0,0.004456,0.004456,0.004456,0.002228,0.008912
226,33827.3,1.3624,1.61163,0.01721,0.99988,0.71078,0.57129,0.64707,0.44474,1.30589,1.34602,0.02056,0,0.00443125,0.00443125,0.00443125,0.00221563,0.0088625
227,33976.1,1.36017,1.60624,0.0172,1.00012,0.71244,0.5727,0.6477,0.44523,1.30485,1.34599,0.02054,0,0.0044065,0.0044065,0.0044065,0.00220325,0.008813
228,34125.2,1.35331,1.59544,0.01721,1,0.71383,0.57293,0.64793,0.44553,1.3047,1.34415,0.02053,0,0.00438175,0.00438175,0.00438175,0.00219088,0.0087635
229,34275.8,1.35605,1.59575,0.01715,0.99989,0.71723,0.57187,0.64831,0.44606,1.30415,1.3432,0.02052,0,0.004357,0.004357,0.004357,0.0021785,0.008714
230,34425.3,1.36269,1.59386,0.01717,1.00005,0.71762,0.57324,0.64898,0.44689,1.30348,1.34229,0.02051,0,0.00433225,0.00433225,0.00433225,0.00216613,0.0086645
231,34574,1.35289,1.60085,0.01714,1.00006,0.71991,0.57285,0.64941,0.44704,1.30325,1.34094,0.0205,0,0.0043075,0.0043075,0.0043075,0.00215375,0.008615
232,34723.1,1.35811,1.59715,0.01718,0.99993,0.72212,0.57193,0.6499,0.44744,1.30255,1.34026,0.02049,0,0.00428275,0.00428275,0.00428275,0.00214138,0.0085655
233,34872.8,1.34767,1.58877,0.01711,0.99993,0.71578,0.57454,0.65012,0.44783,1.3019,1.33965,0.02048,0,0.004258,0.004258,0.004258,0.002129,0.008516
234,35021.8,1.36143,1.5819,0.01715,1.00002,0.71165,0.57737,0.65086,0.44825,1.30179,1.33816,0.02048,0,0.00423325,0.00423325,0.00423325,0.00211663,0.0084665
235,35170.8,1.35303,1.59095,0.01718,0.99997,0.71325,0.57699,0.65123,0.44839,1.30194,1.33619,0.02049,0,0.0042085,0.0042085,0.0042085,0.00210425,0.008417
236,35320.7,1.35158,1.58214,0.01708,1,0.71637,0.57503,0.65128,0.44829,1.30108,1.33666,0.02047,0,0.00418375,0.00418375,0.00418375,0.00209187,0.0083675
237,35470.7,1.34962,1.58145,0.01701,1.00002,0.7143,0.57669,0.6517,0.44878,1.30028,1.33547,0.02045,0,0.004159,0.004159,0.004159,0.0020795,0.008318
238,35620.6,1.34412,1.57545,0.01699,1.00007,0.7132,0.5779,0.65204,0.44901,1.2999,1.33441,0.02044,0,0.00413425,0.00413425,0.00413425,0.00206712,0.0082685
239,35769.8,1.35348,1.59041,0.01712,0.99996,0.70904,0.58049,0.65228,0.44924,1.29869,1.33456,0.02042,0,0.0041095,0.0041095,0.0041095,0.00205475,0.008219
240,35921,1.35351,1.57431,0.01695,0.99995,0.71136,0.57929,0.65263,0.44959,1.29749,1.33443,0.0204,0,0.00408475,0.00408475,0.00408475,0.00204237,0.0081695
241,36070.4,1.35051,1.5691,0.01702,1.00005,0.70869,0.58349,0.65313,0.45005,1.29711,1.33353,0.02039,0,0.00406,0.00406,0.00406,0.00203,0.00812
242,36220.1,1.35078,1.57729,0.01698,0.99987,0.71346,0.58039,0.65343,0.45054,1.29643,1.33263,0.02037,0,0.00403525,0.00403525,0.00403525,0.00201762,0.0080705
243,36370.2,1.3487,1.57157,0.01704,1.00017,0.70908,0.58476,0.65379,0.45079,1.29572,1.33249,0.02036,0,0.0040105,0.0040105,0.0040105,0.00200525,0.008021
244,36519.8,1.35277,1.57504,0.01715,0.99984,0.71024,0.58321,0.65405,0.45137,1.29487,1.3322,0.02034,0,0.00398575,0.00398575,0.00398575,0.00199287,0.0079715
245,36670.1,1.3475,1.5745,0.017,1.00005,0.70896,0.58365,0.65402,0.45148,1.29404,1.33156,0.02033,0,0.003961,0.003961,0.003961,0.0019805,0.007922
246,36819.5,1.3501,1.57835,0.01696,1,0.70242,0.58799,0.65457,0.45208,1.29384,1.32971,0.02033,0,0.00393625,0.00393625,0.00393625,0.00196812,0.0078725
247,36969.8,1.34766,1.57747,0.01691,1.00011,0.71338,0.58516,0.65529,0.45224,1.29334,1.32912,0.02031,0,0.0039115,0.0039115,0.0039115,0.00195575,0.007823
248,37120.6,1.34877,1.57377,0.01695,0.99977,0.71063,0.58613,0.65545,0.45231,1.29272,1.3286,0.0203,0,0.00388675,0.00388675,0.00388675,0.00194337,0.0077735
249,37270.3,1.33739,1.5599,0.01687,1.00009,0.70704,0.58919,0.65584,0.45274,1.29255,1.32704,0.02029,0,0.003862,0.003862,0.003862,0.001931,0.007724
250,37420.8,1.33918,1.57003,0.01689,1.00003,0.705,0.59183,0.65614,0.45309,1.29243,1.3254,0.02029,0,0.00383725,0.00383725,0.00383725,0.00191862,0.0076745
251,37571.5,1.34559,1.56289,0.01692,1.00007,0.70505,0.5927,0.65596,0.4532,1.29279,1.32334,0.02029,0,0.0038125,0.0038125,0.0038125,0.00190625,0.007625
252,37722.4,1.34505,1.55701,0.01697,0.99993,0.70529,0.59365,0.65623,0.45346,1.29286,1.32171,0.02029,0,0.00378775,0.00378775,0.00378775,0.00189388,0.0075755
253,37872.9,1.33997,1.56609,0.01683,0.99994,0.70331,0.59547,0.65631,0.45361,1.29208,1.32151,0.02028,0,0.003763,0.003763,0.003763,0.0018815,0.007526
254,38023.8,1.34208,1.55993,0.01682,1.00006,0.71085,0.59312,0.65644,0.45395,1.29158,1.32085,0.02026,0,0.00373825,0.00373825,0.00373825,0.00186913,0.0074765
255,38174.3,1.34433,1.55134,0.01693,0.99998,0.71074,0.59207,0.65694,0.4544,1.29091,1.32051,0.02025,0,0.0037135,0.0037135,0.0037135,0.00185675,0.007427
256,38325.8,1.33783,1.54203,0.01685,1.00014,0.71205,0.59123,0.65691,0.45443,1.29019,1.32042,0.02024,0,0.00368875,0.00368875,0.00368875,0.00184438,0.0073775
257,38476.9,1.3391,1.55156,0.01681,0.99977,0.71022,0.59167,0.65735,0.4547,1.29018,1.31906,0.02024,0,0.003664,0.003664,0.003664,0.001832,0.007328
258,38628,1.33323,1.55291,0.01682,1.00011,0.71041,0.59238,0.65726,0.45479,1.2892,1.3194,0.02022,0,0.00363925,0.00363925,0.00363925,0.00181963,0.0072785
259,38777.8,1.33922,1.55248,0.01677,1.00001,0.70579,0.5955,0.65748,0.45484,1.28901,1.31787,0.02021,0,0.0036145,0.0036145,0.0036145,0.00180725,0.007229
260,38928.7,1.33862,1.55534,0.01696,0.99993,0.7086,0.59339,0.6578,0.45519,1.28867,1.31769,0.0202,0,0.00358975,0.00358975,0.00358975,0.00179488,0.0071795
261,39080,1.32976,1.55467,0.01675,0.99998,0.71091,0.59195,0.65819,0.45519,1.28846,1.31704,0.02019,0,0.003565,0.003565,0.003565,0.0017825,0.00713
262,39230.5,1.3459,1.55522,0.01663,1.00003,0.71151,0.59287,0.65805,0.45531,1.28791,1.31664,0.02018,0,0.00354025,0.00354025,0.00354025,0.00177013,0.0070805
263,39381.3,1.33735,1.5483,0.01673,1.00011,0.71692,0.5898,0.65821,0.45549,1.28747,1.31577,0.02017,0,0.0035155,0.0035155,0.0035155,0.00175775,0.007031
264,39532.5,1.33074,1.5483,0.01669,1.00002,0.72244,0.58764,0.65871,0.45606,1.28784,1.31415,0.02018,0,0.00349075,0.00349075,0.00349075,0.00174538,0.0069815
265,39683.5,1.32676,1.53357,0.01665,0.99988,0.72,0.58896,0.65907,0.45638,1.28774,1.31302,0.02017,0,0.003466,0.003466,0.003466,0.001733,0.006932
266,39833.5,1.3359,1.54394,0.0167,1,0.71511,0.59465,0.65976,0.45658,1.28733,1.31242,0.02017,0,0.00344125,0.00344125,0.00344125,0.00172063,0.0068825
267,39984.6,1.32406,1.52102,0.0166,0.99996,0.71793,0.5926,0.65957,0.45662,1.28715,1.31119,0.02016,0,0.0034165,0.0034165,0.0034165,0.00170825,0.006833
268,40135.4,1.33456,1.54478,0.01662,1.00015,0.72169,0.59063,0.6597,0.45681,1.28661,1.31087,0.02015,0,0.00339175,0.00339175,0.00339175,0.00169588,0.0067835
269,40286.2,1.33177,1.52488,0.01664,1.00002,0.72957,0.58605,0.66009,0.4574,1.28663,1.30956,0.02015,0,0.003367,0.003367,0.003367,0.0016835,0.006734
270,40436.2,1.33205,1.54165,0.01671,0.99981,0.72667,0.58924,0.66065,0.45766,1.28665,1.30856,0.02015,0,0.00334225,0.00334225,0.00334225,0.00167113,0.0066845
271,40585.8,1.32957,1.53242,0.01667,1.00004,0.72755,0.58716,0.66081,0.45782,1.28677,1.30727,0.02015,0,0.0033175,0.0033175,0.0033175,0.00165875,0.006635
272,40735.8,1.32633,1.52115,0.01672,1,0.72834,0.58789,0.66086,0.45795,1.28702,1.30609,0.02016,0,0.00329275,0.00329275,0.00329275,0.00164638,0.0065855
273,40885.7,1.32892,1.53225,0.01657,1.00006,0.7269,0.58973,0.66099,0.45825,1.28657,1.30559,0.02015,0,0.003268,0.003268,0.003268,0.001634,0.006536
274,41035.7,1.32763,1.52467,0.0167,0.99998,0.72652,0.58965,0.66037,0.4582,1.28612,1.30567,0.02014,0,0.00324325,0.00324325,0.00324325,0.00162163,0.0064865
275,41185.7,1.32657,1.52338,0.01661,1.00002,0.72579,0.59021,0.66076,0.45872,1.28537,1.30587,0.02011,0,0.0032185,0.0032185,0.0032185,0.00160925,0.006437
276,41335,1.33243,1.52618,0.0166,1.00003,0.72768,0.58999,0.6618,0.4593,1.28489,1.30495,0.0201,0,0.00319375,0.00319375,0.00319375,0.00159688,0.0063875
277,41484.6,1.31976,1.51703,0.01654,0.99996,0.72797,0.58836,0.66219,0.45989,1.28428,1.30484,0.02009,0,0.003169,0.003169,0.003169,0.0015845,0.006338
278,41634.8,1.32066,1.51683,0.01645,0.99999,0.72937,0.58773,0.66268,0.46032,1.28383,1.30448,0.02008,0,0.00314425,0.00314425,0.00314425,0.00157213,0.0062885
279,41785.4,1.32072,1.51269,0.01647,1.00002,0.73097,0.58852,0.66298,0.46052,1.2836,1.30429,0.02007,0,0.0031195,0.0031195,0.0031195,0.00155975,0.006239
280,41935.5,1.3186,1.5178,0.01658,0.99994,0.73004,0.58793,0.66301,0.46071,1.28352,1.30296,0.02008,0,0.00309475,0.00309475,0.00309475,0.00154738,0.0061895
281,42084.9,1.31025,1.51821,0.01643,0.99991,0.72891,0.59069,0.66313,0.46099,1.28329,1.30233,0.02007,0,0.00307,0.00307,0.00307,0.001535,0.00614
282,42234.5,1.31411,1.50764,0.01656,1.00018,0.72915,0.58987,0.66361,0.46113,1.28308,1.30164,0.02006,0,0.00304525,0.00304525,0.00304525,0.00152262,0.0060905
283,42385,1.30453,1.4995,0.01645,0.99992,0.72772,0.59053,0.66404,0.46149,1.28217,1.30158,0.02004,0,0.0030205,0.0030205,0.0030205,0.00151025,0.006041
284,42535.7,1.31835,1.50835,0.01648,0.99992,0.72646,0.59153,0.66396,0.46137,1.28148,1.30142,0.02004,0,0.00299575,0.00299575,0.00299575,0.00149787,0.0059915
285,42686.6,1.30741,1.50325,0.01634,1.00013,0.72038,0.59486,0.66384,0.46143,1.28188,1.30008,0.02005,0,0.002971,0.002971,0.002971,0.0014855,0.005942
286,42836.6,1.31065,1.50184,0.01637,0.9999,0.7226,0.59441,0.66385,0.46131,1.28193,1.29928,0.02005,0,0.00294625,0.00294625,0.00294625,0.00147312,0.0058925
287,42986.4,1.3095,1.4974,0.01639,1.00005,0.72212,0.5945,0.66389,0.46127,1.28238,1.29774,0.02007,0,0.0029215,0.0029215,0.0029215,0.00146075,0.005843
288,43136.5,1.3162,1.49553,0.01645,0.99998,0.7248,0.59371,0.66434,0.46162,1.28165,1.29813,0.02006,0,0.00289675,0.00289675,0.00289675,0.00144837,0.0057935
289,43285.8,1.31406,1.49923,0.01645,0.9999,0.72604,0.59382,0.66464,0.46181,1.28209,1.29743,0.02008,0,0.002872,0.002872,0.002872,0.001436,0.005744
290,43435.3,1.30649,1.4805,0.01632,1.00014,0.72521,0.59455,0.66468,0.46169,1.28198,1.29671,0.02008,0,0.00284725,0.00284725,0.00284725,0.00142362,0.0056945
291,43586.1,1.31699,1.49371,0.01643,0.99993,0.72436,0.5951,0.66477,0.46196,1.28213,1.296,0.02008,0,0.0028225,0.0028225,0.0028225,0.00141125,0.005645
292,43737.2,1.30572,1.49109,0.01641,1.00015,0.72671,0.5937,0.66519,0.4623,1.28177,1.29582,0.02007,0,0.00279775,0.00279775,0.00279775,0.00139887,0.0055955
293,43888.2,1.30578,1.48417,0.01628,0.99998,0.72907,0.59295,0.66528,0.46253,1.28205,1.29474,0.02007,0,0.002773,0.002773,0.002773,0.0013865,0.005546
294,44038.5,1.30265,1.48332,0.01633,1.00002,0.7236,0.59578,0.66562,0.46282,1.28233,1.29328,0.02008,0,0.00274825,0.00274825,0.00274825,0.00137412,0.0054965
295,44189.2,1.3014,1.48827,0.01628,0.99987,0.72438,0.59591,0.66608,0.46315,1.28224,1.29252,0.02007,0,0.0027235,0.0027235,0.0027235,0.00136175,0.005447
296,44339.3,1.29921,1.47696,0.01618,1.0001,0.72831,0.59473,0.66637,0.46343,1.28202,1.29194,0.02006,0,0.00269875,0.00269875,0.00269875,0.00134937,0.0053975
297,44489.7,1.30656,1.48046,0.01625,0.99989,0.72653,0.59621,0.66638,0.46334,1.28208,1.29175,0.02006,0,0.002674,0.002674,0.002674,0.001337,0.005348
298,44639.2,1.30637,1.48996,0.01625,1.00009,0.72786,0.59674,0.66654,0.46358,1.2821,1.29033,0.02006,0,0.00264925,0.00264925,0.00264925,0.00132462,0.0052985
