epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,train/mixture_aux_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,val/mixture_aux_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4
149,22731.2,1.41396,1.72145,0.01824,1.00003,0.6632,0.55866,0.61476,0.41425,1.32671,1.44637,0.02107,0,0.006337,0.006337,0.006337,0.0031685,0.012674
150,22883.8,1.41758,1.72928,0.01815,0.99995,0.65943,0.56133,0.61547,0.41439,1.32584,1.4456,0.02105,0,0.00631225,0.00631225,0.00631225,0.00315612,0.0126245
151,23036.5,1.40415,1.72399,0.01833,0.99999,0.65801,0.56256,0.61595,0.41489,1.32589,1.4433,0.02106,0,0.0062875,0.0062875,0.0062875,0.00314375,0.012575
152,23188.5,1.41543,1.71625,0.01807,0.99981,0.65407,0.56384,0.61622,0.41512,1.32466,1.44298,0.02102,0,0.00626275,0.00626275,0.00626275,0.00313138,0.0125255
153,23338.4,1.41671,1.71195,0.0181,1.0001,0.65136,0.56683,0.61677,0.41572,1.3237,1.44137,0.02101,0,0.006238,0.006238,0.006238,0.003119,0.012476
154,23487.9,1.4006,1.70825,0.01814,0.99996,0.65103,0.56695,0.61743,0.41627,1.32358,1.43867,0.02101,0,0.00621325,0.00621325,0.00621325,0.00310662,0.0124265
155,23638.1,1.41629,1.71241,0.01815,0.99997,0.64859,0.56862,0.61832,0.41699,1.32324,1.43614,0.021,0,0.0061885,0.0061885,0.0061885,0.00309425,0.012377
156,23785.5,1.40454,1.70439,0.01805,1.00008,0.65305,0.56725,0.61884,0.41739,1.32274,1.43434,0.02098,0,0.00616375,0.00616375,0.00616375,0.00308187,0.0123275
157,23934.3,1.40333,1.71967,0.01812,0.99979,0.65535,0.56717,0.61953,0.41811,1.32231,1.43294,0.02097,0,0.006139,0.006139,0.006139,0.0030695,0.012278
158,24084.2,1.40525,1.70664,0.01815,0.99999,0.65098,0.57044,0.62021,0.41864,1.32206,1.43132,0.02095,0,0.00611425,0.00611425,0.00611425,0.00305712,0.0122285
159,24233.2,1.41217,1.71206,0.0181,1.00004,0.65221,0.57036,0.62057,0.41902,1.32104,1.42994,0.02094,0,0.0060895,0.0060895,0.0060895,0.00304475,0.012179
160,24384.7,1.41022,1.70858,0.01801,1.00002,0.65176,0.57087,0.62125,0.41936,1.32066,1.42833,0.02093,0,0.00606475,0.00606475,0.00606475,0.00303237,0.0121295
161,24534.6,1.40365,1.69565,0.01802,0.99986,0.65498,0.56847,0.62161,0.41981,1.31961,1.42732,0.02091,0,0.00604,0.00604,0.00604,0.00302,0.01208
162,24684.6,1.40797,1.69885,0.018,0.99984,0.65972,0.56578,0.62165,0.42007,1.31939,1.42607,0.02091,0,0.00601525,0.00601525,0.00601525,0.00300762,0.0120305
163,24834.4,1.40026,1.70738,0.01807,1.00013,0.65997,0.56591,0.62181,0.4202,1.31801,1.42554,0.02088,0,0.0059905,0.0059905,0.0059905,0.00299525,0.011981
164,24981.7,1.4013,1.69682,0.01799,0.99996,0.66284,0.56462,0.62229,0.42067,1.31775,1.42352,0.02087,0,0.00596575,0.00596575,0.00596575,0.00298288,0.0119315
165,25131.4,1.40412,1.70322,0.01792,0.99993,0.66423,0.56325,0.62262,0.42125,1.31685,1.42256,0.02086,0,0.005941,0.005941,0.005941,0.0029705,0.011882
166,25282.4,1.39569,1.69502,0.01803,0.99983,0.66647,0.5631,0.62314,0.42166,1.31697,1.42073,0.02086,0,0.00591625,0.00591625,0.00591625,0.00295813,0.0118325
167,25435,1.39868,1.69305,0.01786,1.00004,0.66243,0.56555,0.62398,0.42237,1.3159,1.41986,0.02084,0,0.0058915,0.0058915,0.0058915,0.00294575,0.011783
168,25587,1.40261,1.69692,0.01798,0.99999,0.66336,0.567,0.62489,0.42328,1.31546,1.4182,0.02083,0,0.00586675,0.00586675,0.00586675,0.00293338,0.0117335
169,25738.8,1.39592,1.68366,0.01793,0.99997,0.66342,0.56912,0.62554,0.42374,1.31511,1.41629,0.02082,0,0.005842,0.005842,0.005842,0.002921,0.011684
170,25891,1.4061,1.68917,0.01799,1.00012,0.66235,0.57135,0.62596,0.42421,1.31416,1.41563,0.02081,0,0.00581725,0.00581725,0.00581725,0.00290863,0.0116345
171,26040.8,1.40841,1.68017,0.01794,0.99998,0.6631,0.57055,0.62649,0.42492,1.31396,1.41352,0.02081,0,0.0057925,0.0057925,0.0057925,0.00289625,0.011585
172,26191.7,1.39744,1.68295,0.01774,0.99987,0.66051,0.57246,0.62706,0.42534,1.3132,1.41254,0.02079,0,0.00576775,0.00576775,0.00576775,0.00288388,0.0115355
173,26340.1,1.39633,1.6776,0.01786,1.00005,0.66594,0.57021,0.62743,0.4256,1.31312,1.41005,0.02079,0,0.005743,0.005743,0.005743,0.0028715,0.011486
174,26491.1,1.40164,1.69539,0.0179,0.99996,0.66168,0.57401,0.62806,0.42587,1.31242,1.40911,0.02077,0,0.00571825,0.00571825,0.00571825,0.00285913,0.0114365
175,26639.8,1.39632,1.67929,0.01784,0.99997,0.66296,0.57189,0.62809,0.4261,1.31168,1.40801,0.02075,0,0.0056935,0.0056935,0.0056935,0.00284675,0.011387
176,26790.3,1.39951,1.67471,0.01785,0.99992,0.666,0.56875,0.62839,0.42635,1.31068,1.40699,0.02073,0,0.00566875,0.00566875,0.00566875,0.00283438,0.0113375
177,26941.6,1.40155,1.68065,0.01785,0.99999,0.66828,0.56766,0.62887,0.4267,1.31009,1.40549,0.02072,0,0.005644,0.005644,0.005644,0.002822,0.011288
178,27103.3,1.40628,1.67317,0.01783,0.99999,0.66647,0.56937,0.62954,0.42735,1.30996,1.4034,0.02072,0,0.00561925,0.00561925,0.00561925,0.00280963,0.0112385
179,27270,1.39422,1.66598,0.01781,0.99987,0.6665,0.5689,0.6299,0.42765,1.30939,1.40212,0.02071,0,0.0055945,0.0055945,0.0055945,0.00279725,0.011189
180,27436.6,1.39483,1.67566,0.0179,1.00009,0.66623,0.57078,0.6305,0.42832,1.30825,1.40165,0.02069,0,0.00556975,0.00556975,0.00556975,0.00278488,0.0111395
181,27590.4,1.39184,1.67355,0.01777,0.99992,0.66563,0.57255,0.63102,0.42882,1.30785,1.39973,0.02069,0,0.005545,0.005545,0.005545,0.0027725,0.01109
182,27739.4,1.39891,1.67275,0.0178,1.00001,0.66473,0.57463,0.63144,0.42932,1.30677,1.39883,0.02066,0,0.00552025,0.00552025,0.00552025,0.00276012,0.0110405
183,27895.1,1.38812,1.66697,0.01777,1.00005,0.66431,0.57519,0.63212,0.42974,1.30588,1.39721,0.02064,0,0.0054955,0.0054955,0.0054955,0.00274775,0.010991
184,28049.6,1.39325,1.66701,0.01771,0.9999,0.66387,0.5764,0.63281,0.43039,1.30554,1.39578,0.02062,0,0.00547075,0.00547075,0.00547075,0.00273537,0.0109415
185,28200.7,1.38421,1.66243,0.01773,0.9998,0.6726,0.57247,0.63321,0.43076,1.30488,1.39485,0.02061,0,0.005446,0.005446,0.005446,0.002723,0.010892
186,28350.7,1.39304,1.65939,0.01772,1.00011,0.67465,0.57257,0.63357,0.43096,1.30473,1.39325,0.02061,0,0.00542125,0.00542125,0.00542125,0.00271062,0.0108425
187,28500.7,1.39588,1.66477,0.01775,1.00012,0.67414,0.57487,0.63395,0.43126,1.3041,1.39151,0.0206,0,0.0053965,0.0053965,0.0053965,0.00269825,0.010793
188,28651.5,1.38856,1.66241,0.01777,0.9999,0.67488,0.57601,0.63421,0.43139,1.30349,1.39039,0.02058,0,0.00537175,0.00537175,0.00537175,0.00268587,0.0107435
189,28799.5,1.38378,1.66168,0.01766,0.99989,0.68063,0.57396,0.63435,0.43151,1.3026,1.38925,0.02057,0,0.005347,0.005347,0.005347,0.0026735,0.010694
190,28949.7,1.38278,1.65506,0.01765,1,0.68122,0.57462,0.6349,0.43184,1.30193,1.38757,0.02057,0,0.00532225,0.00532225,0.00532225,0.00266113,0.0106445
191,29098.6,1.38545,1.65146,0.01761,1,0.67862,0.57616,0.63503,0.43201,1.30136,1.38653,0.02055,0,0.0052975,0.0052975,0.0052975,0.00264875,0.010595
192,29249.5,1.39059,1.65284,0.01767,0.99995,0.67608,0.57761,0.6357,0.43241,1.30067,1.3858,0.02054,0,0.00527275,0.00527275,0.00527275,0.00263637,0.0105455
193,29401.5,1.38843,1.64824,0.01769,1.00003,0.6744,0.57849,0.63609,0.43269,1.29986,1.38415,0.02052,0,0.005248,0.005248,0.005248,0.002624,0.010496
194,29554.6,1.37902,1.64937,0.01764,0.99996,0.67656,0.57639,0.63664,0.43304,1.29937,1.38265,0.02052,0,0.00522325,0.00522325,0.00522325,0.00261163,0.0104465
195,29708.3,1.3894,1.64765,0.0177,1.00006,0.67893,0.57514,0.63675,0.43344,1.29826,1.38228,0.02049,0,0.0051985,0.0051985,0.0051985,0.00259925,0.010397
196,29860.5,1.391,1.64744,0.01759,0.99996,0.67406,0.57804,0.63711,0.43369,1.29716,1.38199,0.02047,0,0.00517375,0.00517375,0.00517375,0.00258687,0.0103475
197,30011.1,1.38011,1.64281,0.01759,0.99998,0.6747,0.57894,0.63732,0.43398,1.2969,1.38061,0.02046,0,0.005149,0.005149,0.005149,0.0025745,0.010298
198,30161.5,1.38086,1.64552,0.0175,1.00007,0.67275,0.57928,0.63768,0.43434,1.29583,1.38044,0.02044,0,0.00512425,0.00512425,0.00512425,0.00256213,0.0102485
199,30312.2,1.38387,1.63386,0.01757,0.99998,0.67344,0.57793,0.63798,0.43464,1.29434,1.38138,0.02041,0,0.0050995,0.0050995,0.0050995,0.00254975,0.010199
200,30460.6,1.37867,1.64206,0.01757,0.99996,0.67805,0.5756,0.6385,0.43497,1.29464,1.37925,0.02041,0,0.00507475,0.00507475,0.00507475,0.00253737,0.0101495
201,30610.8,1.389,1.63305,0.01763,0.99996,0.6803,0.57524,0.63867,0.43535,1.29531,1.37674,0.02043,0,0.00505,0.00505,0.00505,0.002525,0.0101
202,30761.1,1.37589,1.63116,0.01751,0.99993,0.66989,0.584,0.63906,0.43574,1.29424,1.37596,0.0204,0,0.00502525,0.00502525,0.00502525,0.00251263,0.0100505
203,30910.3,1.37786,1.63906,0.01752,0.99995,0.67152,0.5849,0.63921,0.43614,1.29367,1.37514,0.02039,0,0.0050005,0.0050005,0.0050005,0.00250025,0.010001
204,31058.4,1.37625,1.62489,0.01753,0.99999,0.68133,0.57678,0.63971,0.43644,1.29337,1.37425,0.02037,0,0.00497575,0.00497575,0.00497575,0.00248788,0.0099515
205,31209.3,1.37845,1.63599,0.01752,1.00008,0.68069,0.57699,0.64002,0.43693,1.2935,1.37211,0.02036,0,0.004951,0.004951,0.004951,0.0024755,0.009902
206,31358.4,1.37566,1.63044,0.01743,1.00003,0.68482,0.57672,0.6403,0.43737,1.29338,1.37102,0.02037,0,0.00492625,0.00492625,0.00492625,0.00246313,0.0098525
207,31510,1.38213,1.63422,0.01753,0.99995,0.68497,0.57911,0.6406,0.43774,1.29262,1.37003,0.02035,0,0.0049015,0.0049015,0.0049015,0.00245075,0.009803
208,31659.2,1.37445,1.62338,0.01746,1,0.68616,0.57797,0.64082,0.43807,1.2915,1.36983,0.02033,0,0.00487675,0.00487675,0.00487675,0.00243838,0.0097535
209,31807.7,1.37534,1.61749,0.01746,1.00008,0.69009,0.5771,0.64147,0.43824,1.29079,1.36913,0.02031,0,0.004852,0.004852,0.004852,0.002426,0.009704
210,31958.5,1.37673,1.62306,0.01749,1,0.69088,0.57539,0.64162,0.43847,1.29054,1.36777,0.0203,0,0.00482725,0.00482725,0.00482725,0.00241362,0.0096545
211,32111.5,1.37305,1.62082,0.01744,0.99989,0.68999,0.57786,0.64221,0.43921,1.29015,1.36654,0.0203,0,0.0048025,0.0048025,0.0048025,0.00240125,0.009605
212,32264.9,1.38072,1.61667,0.0175,1,0.69154,0.57656,0.64268,0.43976,1.28938,1.36665,0.02028,0,0.00477775,0.00477775,0.00477775,0.00238888,0.0095555
213,32417.4,1.38406,1.61565,0.01739,1.00003,0.6917,0.5774,0.64294,0.44032,1.29007,1.36425,0.0203,0,0.004753,0.004753,0.004753,0.0023765,0.009506
214,32570,1.37434,1.61156,0.01747,0.99993,0.6888,0.57949,0.64325,0.44034,1.28884,1.36501,0.02028,0,0.00472825,0.00472825,0.00472825,0.00236413,0.0094565
215,32721.5,1.37331,1.60973,0.01726,1.00002,0.68924,0.57929,0.64396,0.44097,1.28947,1.36241,0.02029,0,0.0047035,0.0047035,0.0047035,0.00235175,0.009407
216,32871.8,1.36755,1.61224,0.01747,0.99979,0.69158,0.58059,0.6443,0.44128,1.28927,1.36082,0.02028,0,0.00467875,0.00467875,0.00467875,0.00233938,0.0093575
217,33023.5,1.3778,1.6224,0.01736,1.00019,0.69135,0.57897,0.64458,0.44148,1.28952,1.35886,0.02029,0,0.004654,0.004654,0.004654,0.002327,0.009308
218,33172.9,1.36344,1.61985,0.01722,1.00003,0.69045,0.58024,0.64515,0.44208,1.28871,1.35867,0.02027,0,0.00462925,0.00462925,0.00462925,0.00231463,0.0092585
219,33324.6,1.3632,1.60738,0.01727,0.99986,0.6956,0.57819,0.64547,0.44225,1.28824,1.35827,0.02026,0,0.0046045,0.0046045,0.0046045,0.00230225,0.009209
220,33476,1.35973,1.60488,0.01726,0.99995,0.69152,0.57978,0.64576,0.4424,1.28786,1.35692,0.02026,0,0.00457975,0.00457975,0.00457975,0.00228988,0.0091595
221,33627.8,1.36371,1.60326,0.01721,1.00011,0.69487,0.57796,0.64588,0.44257,1.28702,1.35639,0.02023,0,0.004555,0.004555,0.004555,0.0022775,0.00911
222,33779.2,1.37124,1.60837,0.01721,0.99994,0.6954,0.57887,0.64637,0.44296,1.28581,1.35674,0.02021,0,0.00453025,0.00453025,0.00453025,0.00226513,0.0090605
223,33930.6,1.36039,1.60012,0.01713,1.00003,0.69304,0.58096,0.64667,0.44362,1.28545,1.35537,0.02019,0,0.0045055,0.0045055,0.0045055,0.00225275,0.009011
224,34080.5,1.36617,1.59265,0.01716,1,0.70028,0.57796,0.64732,0.44399,1.28509,1.35484,0.02018,0,0.00448075,0.00448075,0.00448075,0.00224038,0.0089615
225,34232.2,1.35644,1.5965,0.01711,1.00007,0.69214,0.58299,0.6478,0.44447,1.28492,1.35367,0.02017,0,0.004456,0.004456,0.004456,0.002228,0.008912
226,34382.2,1.36886,1.5989,0.01722,1.00006,0.69573,0.58247,0.64837,0.44481,1.28415,1.35293,0.02015,0,0.00443125,0.00443125,0.00443125,0.00221563,0.0088625
227,34532.8,1.36726,1.59355,0.01718,0.99994,0.69811,0.5806,0.64861,0.44517,1.28412,1.35146,0.02014,0,0.0044065,0.0044065,0.0044065,0.00220325,0.008813
228,34681.2,1.35423,1.58957,0.0172,0.99998,0.69496,0.58171,0.64879,0.44513,1.28407,1.34984,0.02015,0,0.00438175,0.00438175,0.00438175,0.00219088,0.0087635
229,34830.7,1.3574,1.59134,0.01712,1.00003,0.69354,0.58088,0.64925,0.44523,1.28393,1.3493,0.02014,0,0.004357,0.004357,0.004357,0.0021785,0.008714
230,34983.1,1.3656,1.58442,0.01719,0.99995,0.69479,0.57981,0.6492,0.4453,1.28354,1.34754,0.02013,0,0.00433225,0.00433225,0.00433225,0.00216613,0.0086645
231,35136.4,1.35706,1.59352,0.0171,0.99994,0.6894,0.58653,0.64933,0.44558,1.28305,1.34658,0.02012,0,0.0043075,0.0043075,0.0043075,0.00215375,0.008615
232,35290.6,1.35791,1.59229,0.01714,1.0001,0.68952,0.58612,0.64949,0.44584,1.28259,1.3456,0.02011,0,0.00428275,0.00428275,0.00428275,0.00214138,0.0085655
233,35444.3,1.34984,1.58154,0.01714,0.99998,0.69865,0.58022,0.64996,0.44605,1.28189,1.34462,0.02009,0,0.004258,0.004258,0.004258,0.002129,0.008516
234,35598.2,1.3602,1.57729,0.0171,0.99995,0.70317,0.57814,0.65028,0.44664,1.28183,1.34325,0.02009,0,0.00423325,0.00423325,0.00423325,0.00211663,0.0084665
235,35751.1,1.35273,1.58216,0.01714,1.00015,0.70655,0.57656,0.65059,0.44687,1.28153,1.34243,0.02008,0,0.0042085,0.0042085,0.0042085,0.00210425,0.008417
236,35900.9,1.3519,1.57845,0.01709,0.99979,0.70631,0.57786,0.65118,0.4472,1.28123,1.34168,0.02008,0,0.00418375,0.00418375,0.00418375,0.00209187,0.0083675
237,36052.1,1.35228,1.57466,0.01704,1.00008,0.70828,0.57816,0.65172,0.44773,1.28052,1.34122,0.02006,0,0.004159,0.004159,0.004159,0.0020795,0.008318
238,36202.2,1.34886,1.56934,0.01701,1.00008,0.70802,0.57871,0.65186,0.44799,1.27961,1.34114,0.02004,0,0.00413425,0.00413425,0.00413425,0.00206712,0.0082685
239,36351.2,1.35546,1.58712,0.01707,0.99983,0.70408,0.58043,0.65214,0.44838,1.27936,1.34086,0.02003,0,0.0041095,0.0041095,0.0041095,0.00205475,0.008219
240,36501.7,1.35424,1.57113,0.01691,1.00005,0.71544,0.5749,0.6528,0.44889,1.27823,1.34158,0.02,0,0.00408475,0.00408475,0.00408475,0.00204237,0.0081695
241,36650.3,1.35035,1.57296,0.01698,0.99996,0.70982,0.57753,0.65305,0.44914,1.27852,1.34025,0.02001,0,0.00406,0.00406,0.00406,0.00203,0.00812
242,36801.5,1.35457,1.57294,0.01702,0.99998,0.71114,0.5783,0.65309,0.44957,1.27852,1.33878,0.02,0,0.00403525,0.00403525,0.00403525,0.00201762,0.0080705
243,36952.2,1.35154,1.56625,0.01703,1,0.71603,0.57637,0.65355,0.45007,1.27821,1.33821,0.01999,0,0.0040105,0.0040105,0.0040105,0.00200525,0.008021
244,37102,1.35661,1.57423,0.01712,1.00003,0.71623,0.57603,0.65378,0.4502,1.27714,1.33853,0.01997,0,0.00398575,0.00398575,0.00398575,0.00199287,0.0079715
245,37253.3,1.3494,1.56435,0.01699,0.99996,0.71698,0.57524,0.65387,0.45052,1.27689,1.33723,0.01997,0,0.003961,0.003961,0.003961,0.0019805,0.007922
246,37402.5,1.35236,1.56551,0.017,1,0.71524,0.57673,0.65409,0.45092,1.27697,1.33615,0.01997,0,0.00393625,0.00393625,0.00393625,0.00196812,0.0078725
247,37554,1.34941,1.56717,0.01695,1.00005,0.71737,0.57488,0.65475,0.45131,1.27661,1.33516,0.01995,0,0.0039115,0.0039115,0.0039115,0.00195575,0.007823
248,37702.5,1.34956,1.56728,0.01696,0.99987,0.71862,0.57481,0.6551,0.45168,1.2762,1.33521,0.01995,0,0.00388675,0.00388675,0.00388675,0.00194337,0.0077735
249,37855.4,1.34346,1.55867,0.01693,1.00012,0.72238,0.57427,0.65545,0.45198,1.27518,1.33532,0.01992,0,0.003862,0.003862,0.003862,0.001931,0.007724
250,38009.2,1.34138,1.56319,0.01691,0.99994,0.72142,0.5751,0.65567,0.45227,1.27554,1.33413,0.01993,0,0.00383725,0.00383725,0.00383725,0.00191862,0.0076745
251,38164.4,1.34756,1.55655,0.01693,1,0.71819,0.57565,0.65565,0.45228,1.27526,1.33298,0.01993,0,0.0038125,0.0038125,0.0038125,0.00190625,0.007625
252,38319.4,1.34236,1.5554,0.01696,1.00005,0.71892,0.57535,0.65613,0.45286,1.27528,1.33184,0.01993,0,0.00378775,0.00378775,0.00378775,0.00189388,0.0075755
253,38477.4,1.34131,1.55103,0.01681,0.99999,0.71954,0.57582,0.65643,0.45309,1.27449,1.33185,0.01991,0,0.003763,0.003763,0.003763,0.0018815,0.007526
254,38632.5,1.34616,1.55232,0.01683,0.99997,0.71962,0.57674,0.65655,0.45323,1.27494,1.33042,0.01992,0,0.00373825,0.00373825,0.00373825,0.00186913,0.0074765
255,38787.8,1.34095,1.54709,0.01686,1.00005,0.71512,0.57978,0.65681,0.45349,1.27488,1.32901,0.01991,0,0.0037135,0.0037135,0.0037135,0.00185675,0.007427
256,38939.5,1.3378,1.54238,0.01678,0.99998,0.71329,0.58139,0.65709,0.45379,1.27436,1.32891,0.0199,0,0.00368875,0.00368875,0.00368875,0.00184438,0.0073775
257,39094.3,1.34035,1.53626,0.01681,1.00014,0.71087,0.58403,0.65721,0.45406,1.27435,1.32755,0.01989,0,0.003664,0.003664,0.003664,0.001832,0.007328
258,39246.9,1.33968,1.54433,0.01688,0.99994,0.70583,0.58657,0.65738,0.4542,1.2732,1.32788,0.01986,0,0.00363925,0.00363925,0.00363925,0.00181963,0.0072785
259,39401.1,1.33857,1.54556,0.01675,0.9999,0.7068,0.58621,0.65798,0.45484,1.27318,1.32634,0.01986,0,0.0036145,0.0036145,0.0036145,0.00180725,0.007229
260,39554.7,1.33951,1.55341,0.0169,1.00004,0.70492,0.58747,0.65849,0.45511,1.27293,1.32534,0.01985,0,0.00358975,0.00358975,0.00358975,0.00179488,0.0071795
261,39708.6,1.33648,1.54718,0.01682,0.99996,0.70635,0.58952,0.65887,0.45558,1.27238,1.32532,0.01984,0,0.003565,0.003565,0.003565,0.0017825,0.00713
262,39863.3,1.3432,1.54769,0.01659,1.00008,0.70574,0.59085,0.65894,0.45572,1.27194,1.32492,0.01983,0,0.00354025,0.00354025,0.00354025,0.00177013,0.0070805
263,40018.2,1.33768,1.54565,0.01671,1.00003,0.70718,0.59092,0.65925,0.45603,1.27149,1.32445,0.01982,0,0.0035155,0.0035155,0.0035155,0.00175775,0.007031
264,40173.2,1.33268,1.54657,0.01669,0.99996,0.70709,0.59099,0.65953,0.45652,1.27144,1.32313,0.01982,0,0.00349075,0.00349075,0.00349075,0.00174538,0.0069815
265,40327.3,1.32979,1.52993,0.0166,0.99993,0.71204,0.58906,0.66008,0.45699,1.27092,1.32244,0.01981,0,0.003466,0.003466,0.003466,0.001733,0.006932
266,40479.8,1.33341,1.53329,0.01663,0.99989,0.71203,0.59044,0.66061,0.45731,1.27109,1.32083,0.0198,0,0.00344125,0.00344125,0.00344125,0.00172063,0.0068825
267,40634.5,1.33058,1.51782,0.0167,1.00012,0.7235,0.58397,0.66095,0.45752,1.27127,1.31934,0.01981,0,0.0034165,0.0034165,0.0034165,0.00170825,0.006833
268,40790.1,1.33653,1.53471,0.01666,0.99998,0.72529,0.58291,0.66129,0.4577,1.27104,1.31866,0.01981,0,0.00339175,0.00339175,0.00339175,0.00169588,0.0067835
269,40944.4,1.33089,1.51928,0.01659,1.00001,0.7233,0.58504,0.66174,0.45815,1.2712,1.31771,0.01981,0,0.003367,0.003367,0.003367,0.0016835,0.006734
270,41097.9,1.33013,1.53859,0.01667,1.00005,0.72829,0.58416,0.66227,0.45851,1.27146,1.3157,0.01982,0,0.00334225,0.00334225,0.00334225,0.00167113,0.0066845
271,41249.9,1.33117,1.52669,0.01667,0.99991,0.7291,0.58283,0.66284,0.45883,1.27142,1.31446,0.01983,0,0.0033175,0.0033175,0.0033175,0.00165875,0.006635
272,41405.9,1.32716,1.51743,0.0167,0.99996,0.72871,0.58383,0.66295,0.4587,1.27034,1.31508,0.0198,0,0.00329275,0.00329275,0.00329275,0.00164638,0.0065855
273,41561.8,1.3359,1.51685,0.01669,1.00007,0.7286,0.58399,0.66277,0.45892,1.27022,1.31516,0.0198,0,0.003268,0.003268,0.003268,0.001634,0.006536
274,41716.8,1.32543,1.52176,0.01668,0.99988,0.73132,0.58271,0.66342,0.45934,1.26993,1.31413,0.0198,0,0.00324325,0.00324325,0.00324325,0.00162163,0.0064865
275,41874.2,1.32808,1.51595,0.01657,0.9999,0.72593,0.58638,0.66367,0.45972,1.27013,1.31292,0.0198,0,0.0032185,0.0032185,0.0032185,0.00160925,0.006437
276,42029.7,1.33674,1.51721,0.01661,1.00011,0.72878,0.58618,0.66403,0.4598,1.27014,1.3115,0.0198,0,0.00319375,0.00319375,0.00319375,0.00159688,0.0063875
277,42186.6,1.32146,1.50931,0.01652,1.00013,0.72738,0.58918,0.66442,0.46002,1.27079,1.30989,0.01981,0,0.003169,0.003169,0.003169,0.0015845,0.006338
278,42341.6,1.32265,1.51154,0.01642,0.99993,0.72273,0.59108,0.66474,0.46019,1.27064,1.30955,0.01981,0,0.00314425,0.00314425,0.00314425,0.00157213,0.0062885
279,42497.2,1.32562,1.50483,0.0165,1.00007,0.72453,0.59181,0.66517,0.46061,1.27074,1.30824,0.01981,0,0.0031195,0.0031195,0.0031195,0.00155975,0.006239
280,42652.5,1.32155,1.50578,0.01657,0.9999,0.72415,0.59217,0.66552,0.46103,1.27053,1.30794,0.01981,0,0.00309475,0.00309475,0.00309475,0.00154738,0.0061895
281,42808.1,1.31438,1.50421,0.01645,1,0.72012,0.59342,0.66554,0.46117,1.27008,1.30844,0.0198,0,0.00307,0.00307,0.00307,0.001535,0.00614
282,42968.2,1.31953,1.49368,0.0166,1.00018,0.71951,0.59314,0.66581,0.46119,1.26942,1.30905,0.01978,0,0.00304525,0.00304525,0.00304525,0.00152262,0.0060905
283,43131,1.3117,1.49545,0.01649,0.99989,0.72021,0.59223,0.66577,0.46107,1.26913,1.3088,0.01978,0,0.0030205,0.0030205,0.0030205,0.00151025,0.006041
284,43298.3,1.32306,1.50158,0.01651,1,0.7212,0.59242,0.66589,0.46114,1.26947,1.30751,0.01979,0,0.00299575,0.00299575,0.00299575,0.00149787,0.0059915
285,43463.6,1.31219,1.49693,0.01636,1.00005,0.72072,0.59367,0.66618,0.46133,1.26869,1.30763,0.01978,0,0.002971,0.002971,0.002971,0.0014855,0.005942
286,43619.5,1.31716,1.49549,0.01651,1.00004,0.72246,0.59358,0.66654,0.46173,1.26858,1.30654,0.01977,0,0.00294625,0.00294625,0.00294625,0.00147312,0.0058925
287,43776.2,1.31826,1.4928,0.01651,0.99997,0.72267,0.59432,0.66677,0.46215,1.26867,1.30485,0.01978,0,0.0029215,0.0029215,0.0029215,0.00146075,0.005843
288,43933.5,1.31558,1.489,0.01641,0.99992,0.72404,0.5949,0.66666,0.4622,1.26873,1.30403,0.01978,0,0.00289675,0.00289675,0.00289675,0.00144837,0.0057935
289,44087.4,1.31913,1.49253,0.01652,0.99999,0.72494,0.59475,0.66687,0.46238,1.26811,1.30411,0.01977,0,0.002872,0.002872,0.002872,0.001436,0.005744
290,44241.9,1.30966,1.46837,0.01638,1,0.72507,0.5949,0.66678,0.46217,1.26809,1.30374,0.01977,0,0.00284725,0.00284725,0.00284725,0.00142362,0.0056945
291,44393.5,1.3161,1.49211,0.01632,0.99996,0.72521,0.59576,0.66697,0.46238,1.26833,1.30244,0.01978,0,0.0028225,0.0028225,0.0028225,0.00141125,0.005645
292,44546.1,1.30857,1.48565,0.01639,1.00004,0.72396,0.59618,0.6669,0.46255,1.26859,1.30062,0.01978,0,0.00279775,0.00279775,0.00279775,0.00139887,0.0055955
293,44698.6,1.31014,1.47827,0.0163,0.99996,0.72275,0.59578,0.66731,0.46284,1.26822,1.30029,0.01977,0,0.002773,0.002773,0.002773,0.0013865,0.005546
294,44850.3,1.30396,1.48309,0.01631,1.00012,0.72091,0.59769,0.66741,0.46321,1.26847,1.29893,0.01977,0,0.00274825,0.00274825,0.00274825,0.00137412,0.0054965
295,45002.6,1.30461,1.48436,0.01628,1.00002,0.72282,0.5973,0.66757,0.463,1.26815,1.29945,0.01976,0,0.0027235,0.0027235,0.0027235,0.00136175,0.005447
296,45157,1.30338,1.4705,0.01619,0.99994,0.72056,0.59755,0.66745,0.46314,1.26852,1.29833,0.01977,0,0.00269875,0.00269875,0.00269875,0.00134937,0.0053975
297,45305.3,1.30726,1.47218,0.01624,1.00001,0.72336,0.59665,0.6677,0.46339,1.26855,1.29709,0.01976,0,0.002674,0.002674,0.002674,0.001337,0.005348
298,45456.3,1.30534,1.47797,0.01621,1,0.71777,0.599,0.6677,0.46327,1.26832,1.29671,0.01976,0,0.00264925,0.00264925,0.00264925,0.00132462,0.0052985
