epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,train/mixture_aux_loss,train/foundation,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,val/mixture_aux_loss,val/foundation,train/foundation_loss,train/foundation_cosine_loss,train/foundation_relational_loss,train/foundation_cosine_raw,train/foundation_relational_raw,train/foundation_task_ratio,train/foundation_loss_weight,train/foundation_effective_weight,train/foundation_foreground_enabled,train/foundation_foreground_mean_weight,train/foundation_p3_loss,train/foundation_p4_loss,train/foundation_p5_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4
88,18061.5,1.47758,1.90079,0.01949,0.9998,11.4113,0.62385,0.49605,0.5454,0.35403,1.40801,1.59465,0.02288,0,0,11.4113,0,11.4113,0,0.0659068,0.173606,2.70949,2.70949,0,1,12.1212,12.0593,10.0535,0.00784675,0.00784675,0.00784675,0.00392337,0.0156935
89,18265.6,1.48512,1.905,0.01945,0.99977,11.4189,0.62553,0.49701,0.54639,0.35484,1.40717,1.59284,0.02286,0,0,11.4189,0,11.4189,0,0.0659509,0.173477,2.70949,2.70949,0,1,12.111,12.0781,10.0675,0.007822,0.007822,0.007822,0.003911,0.015644
90,18469.9,1.48841,1.89879,0.01958,0.99976,11.4043,0.62668,0.49579,0.54715,0.35549,1.40503,1.59246,0.02282,0,0,11.4043,0,11.4043,0,0.0658617,0.173225,2.70949,2.70949,0,1,12.1023,12.0681,10.0424,0.00779725,0.00779725,0.00779725,0.00389863,0.0155945
91,18674.2,1.4895,1.9024,0.01958,0.99977,11.3933,0.62189,0.50113,0.54758,0.35603,1.40414,1.59024,0.0228,0,0,11.3933,0,11.3933,0,0.0658041,0.173,2.70949,2.70949,0,1,12.1096,12.0442,10.026,0.0077725,0.0077725,0.0077725,0.00388625,0.015545
92,18879.2,1.48614,1.88183,0.01948,0.99973,11.3809,0.62061,0.50359,0.54832,0.35675,1.40272,1.58867,0.02276,0,0,11.3809,0,11.3809,0,0.0657297,0.174016,2.70949,2.70949,0,1,12.0833,12.0396,10.0197,0.00774775,0.00774775,0.00774775,0.00387388,0.0154955
93,19086,1.47922,1.88529,0.01947,0.99959,11.3424,0.62234,0.50293,0.54899,0.35742,1.40145,1.58717,0.02273,0,0,11.3424,0,11.3424,0,0.0655075,0.173235,2.70949,2.70949,0,1,12.0531,12.0048,9.96929,0.007723,0.007723,0.007723,0.0038615,0.015446
94,19290.9,1.49762,1.88776,0.0195,0.99992,11.3378,0.62603,0.50151,0.55004,0.35831,1.39993,1.5856,0.02271,0,0,11.3377,0,11.3377,0,0.0654884,0.172374,2.70949,2.70949,0,1,12.0491,12.0006,9.96347,0.00769825,0.00769825,0.00769825,0.00384913,0.0153965
95,19496.2,1.47246,1.87056,0.0193,0.99977,11.3311,0.6265,0.50207,0.55034,0.35844,1.3988,1.58354,0.02267,0,0,11.3311,0,11.3311,0,0.0654416,0.174439,2.70949,2.70949,0,1,12.0303,11.9899,9.97295,0.0076735,0.0076735,0.0076735,0.00383675,0.015347
96,19701.5,1.48144,1.87222,0.0194,0.99971,11.3279,0.63157,0.49815,0.55152,0.35911,1.39756,1.58182,0.02265,0,0,11.3279,0,11.3279,0,0.0654235,0.173678,2.70949,2.70949,0,1,12.029,11.9822,9.97239,0.00764875,0.00764875,0.00764875,0.00382438,0.0152975
97,19907.3,1.4859,1.87778,0.01933,0.99979,11.2983,0.63256,0.49873,0.55201,0.35971,1.39569,1.58159,0.0226,0,0,11.2983,0,11.2983,0,0.0652577,0.172914,2.70949,2.70949,0,1,11.9957,11.9387,9.96045,0.007624,0.007624,0.007624,0.003812,0.015248
98,20112.3,1.48119,1.86982,0.01938,0.99979,11.3469,0.63376,0.49903,0.5525,0.36036,1.39422,1.58043,0.02257,0,0,11.3469,0,11.3469,0,0.0655308,0.174109,2.70949,2.70949,0,1,12.0492,12.0005,9.99108,0.00759925,0.00759925,0.00759925,0.00379963,0.0151985
99,20318.3,1.47729,1.87157,0.01928,0.99996,11.2934,0.63378,0.49924,0.55324,0.36112,1.39293,1.57822,0.02255,0,0,11.2934,0,11.2934,0,0.0652245,0.173275,2.70949,2.70949,0,1,11.9803,11.9551,9.94477,0.0075745,0.0075745,0.0075745,0.00378725,0.015149
100,20523.4,1.47902,1.85739,0.01944,0.99983,11.2909,0.63187,0.50213,0.5542,0.36179,1.39238,1.57594,0.02252,0,0,11.2909,0,11.2909,0,0.0652114,0.173762,2.70949,2.70949,0,1,11.9923,11.9509,9.92949,0.00754975,0.00754975,0.00754975,0.00377488,0.0150995
101,20727.1,1.47784,1.86052,0.01921,1.00003,11.2949,0.635,0.50065,0.55494,0.36234,1.39136,1.57415,0.0225,0,0,11.2949,0,11.2949,0,0.0652352,0.173798,2.70949,2.70949,0,1,11.9979,11.9457,9.9412,0.007525,0.007525,0.007525,0.0037625,0.01505
102,20931.9,1.47857,1.86939,0.01935,0.99989,11.3033,0.6303,0.50355,0.55548,0.36289,1.39005,1.57285,0.02248,0,0,11.3033,0,11.3033,0,0.0652806,0.17347,2.70949,2.70949,0,1,12.0017,11.9501,9.95806,0.00750025,0.00750025,0.00750025,0.00375013,0.0150005
103,21137.5,1.47265,1.85573,0.01924,0.99972,11.2432,0.62881,0.5049,0.55652,0.36367,1.38917,1.57126,0.02245,0,0,11.2432,0,11.2432,0,0.0649384,0.173571,2.70949,2.70949,0,1,11.9329,11.9049,9.89195,0.0074755,0.0074755,0.0074755,0.00373775,0.014951
104,21343.9,1.47081,1.85692,0.01913,0.9998,11.2627,0.6257,0.50869,0.55716,0.36409,1.3877,1.56979,0.02243,0,0,11.2627,0,11.2627,0,0.0650525,0.173908,2.70949,2.70949,0,1,11.9604,11.914,9.91362,0.00745075,0.00745075,0.00745075,0.00372537,0.0149015
105,21549.7,1.47558,1.8498,0.01918,0.9997,11.223,0.62655,0.50799,0.55789,0.36452,1.38613,1.56871,0.02239,0,0,11.223,0,11.223,0,0.0648188,0.173524,2.70949,2.70949,0,1,11.9167,11.8778,9.87444,0.007426,0.007426,0.007426,0.003713,0.014852
106,21755.4,1.47083,1.85294,0.01915,0.99994,11.2227,0.63168,0.50786,0.55885,0.36514,1.38478,1.56686,0.02237,0,0,11.2227,0,11.2227,0,0.0648206,0.173434,2.70949,2.70949,0,1,11.9077,11.8845,9.87603,0.00740125,0.00740125,0.00740125,0.00370063,0.0148025
107,21961.4,1.46322,1.83826,0.01915,0.99975,11.2359,0.63244,0.50897,0.56033,0.36607,1.38438,1.56411,0.02237,0,0,11.2359,0,11.2359,0,0.0649002,0.174645,2.70949,2.70949,0,1,11.9284,11.8812,9.8981,0.0073765,0.0073765,0.0073765,0.00368825,0.014753
108,22166.5,1.47043,1.84134,0.01913,1.00004,11.2291,0.62953,0.51143,0.56095,0.36667,1.38278,1.56274,0.02233,0,0,11.2291,0,11.2291,0,0.0648514,0.174234,2.70949,2.70949,0,1,11.9159,11.891,9.88038,0.00735175,0.00735175,0.00735175,0.00367587,0.0147035
109,22371.1,1.476,1.85673,0.01922,0.99969,11.2438,0.6291,0.51147,0.5614,0.36728,1.38272,1.56034,0.02233,0,0,11.2437,0,11.2437,0,0.0649408,0.173224,2.70949,2.70949,0,1,11.9184,11.9053,9.90756,0.007327,0.007327,0.007327,0.0036635,0.014654
110,22575.5,1.47221,1.83393,0.01903,1,11.1865,0.6308,0.51396,0.56208,0.36814,1.38191,1.55849,0.02231,0,0,11.1865,0,11.1865,0,0.064611,0.173675,2.70949,2.70949,0,1,11.885,11.8403,9.83418,0.00730225,0.00730225,0.00730225,0.00365113,0.0146045
111,22780.2,1.46776,1.82842,0.01913,0.99994,11.1943,0.63263,0.51474,0.56303,0.36915,1.38141,1.5561,0.02231,0,0,11.1943,0,11.1943,0,0.0646493,0.174226,2.70949,2.70949,0,1,11.8819,11.8408,9.86031,0.0072775,0.0072775,0.0072775,0.00363875,0.014555
112,22985.9,1.4652,1.83514,0.019,0.99992,11.2203,0.63585,0.51469,0.56388,0.36976,1.38012,1.5552,0.02229,0,0,11.2203,0,11.2203,0,0.0648077,0.174708,2.70949,2.70949,0,1,11.9075,11.8632,9.8903,0.00725275,0.00725275,0.00725275,0.00362637,0.0145055
113,23191.1,1.46954,1.83559,0.01916,0.9999,11.1721,0.63674,0.51607,0.56493,0.3707,1.37892,1.55397,0.02226,0,0,11.172,0,11.172,0,0.0645265,0.173187,2.70949,2.70949,0,1,11.8508,11.8215,9.84386,0.007228,0.007228,0.007228,0.003614,0.014456
114,23397,1.46117,1.82713,0.01905,0.99979,11.2058,0.6348,0.51748,0.56561,0.37117,1.37764,1.55196,0.02224,0,0,11.2058,0,11.2058,0,0.0647181,0.17456,2.70949,2.70949,0,1,11.89,11.8588,9.86846,0.00720325,0.00720325,0.00720325,0.00360163,0.0144065
115,23604.7,1.46063,1.81836,0.01902,0.99983,11.1762,0.63461,0.52002,0.56619,0.37179,1.37731,1.54921,0.02223,0,0,11.1762,0,11.1762,0,0.0645477,0.174624,2.70949,2.70949,0,1,11.8412,11.8358,9.85153,0.0071785,0.0071785,0.0071785,0.00358925,0.014357
116,23809.8,1.45937,1.81275,0.01898,0.99989,11.1464,0.63474,0.52133,0.56658,0.37246,1.3764,1.54699,0.02221,0,0,11.1464,0,11.1464,0,0.0643734,0.174709,2.70949,2.70949,0,1,11.8163,11.8105,9.81242,0.00715375,0.00715375,0.00715375,0.00357688,0.0143075
117,24012.9,1.46106,1.8247,0.01905,0.99986,11.1493,0.63245,0.52401,0.56746,0.37302,1.37589,1.54454,0.02221,0,0,11.1493,0,11.1493,0,0.0643943,0.173937,2.70949,2.70949,0,1,11.8254,11.7996,9.8229,0.007129,0.007129,0.007129,0.0035645,0.014258
118,24218.1,1.45691,1.81903,0.01897,0.99988,11.1291,0.63784,0.52181,0.56829,0.3737,1.37489,1.54321,0.02219,0,0,11.1291,0,11.1291,0,0.0642809,0.173987,2.70949,2.70949,0,1,11.8026,11.7884,9.79644,0.00710425,0.00710425,0.00710425,0.00355212,0.0142085
119,24422.7,1.4554,1.81866,0.0191,0.99981,11.1853,0.63831,0.51998,0.56902,0.37463,1.37431,1.54065,0.02218,0,0,11.1853,0,11.1853,0,0.0646045,0.17485,2.70949,2.70949,0,1,11.8731,11.8322,9.8506,0.0070795,0.0070795,0.0070795,0.00353975,0.014159
120,24626.4,1.44679,1.78937,0.01904,1.00006,11.2156,0.63648,0.52339,0.5697,0.37522,1.37402,1.538,0.02218,0,0,11.2155,0,11.2155,0,0.0647767,0.177138,2.70949,2.70949,0,1,11.9204,11.8721,9.85413,0.00705475,0.00705475,0.00705475,0.00352737,0.0141095
121,24828,1.46931,1.81123,0.01906,0.99982,11.168,0.63747,0.52383,0.57049,0.37609,1.37262,1.53763,0.02214,0,0,11.1681,0,11.1681,0,0.0645029,0.174456,2.70949,2.70949,0,1,11.8531,11.8289,9.82216,0.00703,0.00703,0.00703,0.003515,0.01406
122,25030.8,1.46548,1.80008,0.01905,0.99988,11.1141,0.64109,0.52468,0.57132,0.37681,1.37252,1.53486,0.02213,0,0,11.1141,0,11.1141,0,0.0641906,0.174359,2.70949,2.70949,0,1,11.7897,11.7717,9.78077,0.00700525,0.00700525,0.00700525,0.00350263,0.0140105
123,25236.1,1.46204,1.79954,0.01885,0.99987,11.1138,0.63828,0.5243,0.57224,0.37769,1.37156,1.53335,0.02212,0,0,11.1139,0,11.1139,0,0.0641862,0.174575,2.70949,2.70949,0,1,11.7896,11.7741,9.77797,0.0069805,0.0069805,0.0069805,0.00349025,0.013961
124,25439.5,1.45397,1.79263,0.01892,0.99993,11.1481,0.6387,0.52384,0.57333,0.37845,1.37095,1.53029,0.0221,0,0,11.1481,0,11.1481,0,0.0643878,0.17596,2.70949,2.70949,0,1,11.8338,11.8042,9.80626,0.00695575,0.00695575,0.00695575,0.00347788,0.0139115
125,25643.6,1.45274,1.80154,0.01882,1.00003,11.1546,0.644,0.52072,0.57399,0.37903,1.37055,1.52795,0.02208,0,0,11.1546,0,11.1546,0,0.0644259,0.175414,2.70949,2.70949,0,1,11.828,11.8309,9.80488,0.006931,0.006931,0.006931,0.0034655,0.013862
126,25845.6,1.45163,1.79781,0.01885,0.99983,11.1202,0.64695,0.52097,0.57461,0.37973,1.36935,1.52706,0.02206,0,0,11.1202,0,11.1202,0,0.0642233,0.175013,2.70949,2.70949,0,1,11.8004,11.782,9.77827,0.00690625,0.00690625,0.00690625,0.00345313,0.0138125
127,26051.4,1.451,1.79779,0.01875,1.00006,11.0776,0.64659,0.52326,0.57542,0.38032,1.36901,1.52538,0.02203,0,0,11.0776,0,11.0776,0,0.0639835,0.174461,2.70949,2.70949,0,1,11.7561,11.7231,9.75363,0.0068815,0.0068815,0.0068815,0.00344075,0.013763
128,26254.9,1.45497,1.7999,0.01866,0.99995,11.1024,0.64899,0.52262,0.5759,0.38076,1.36754,1.52476,0.022,0,0,11.1024,0,11.1024,0,0.0641262,0.174553,2.70949,2.70949,0,1,11.7768,11.7506,9.77996,0.00685675,0.00685675,0.00685675,0.00342838,0.0137135
129,26456.7,1.45244,1.79001,0.01881,0.99996,11.0983,0.64967,0.52355,0.57686,0.38149,1.3666,1.52347,0.02198,0,0,11.0983,0,11.0983,0,0.0640946,0.175032,2.70949,2.70949,0,1,11.7686,11.7384,9.78787,0.006832,0.006832,0.006832,0.003416,0.013664
130,26657.6,1.44883,1.78454,0.01886,0.99977,11.0608,0.6501,0.52489,0.57778,0.38214,1.36596,1.52215,0.02197,0,0,11.0608,0,11.0608,0,0.063882,0.174901,2.70949,2.70949,0,1,11.7194,11.7112,9.75171,0.00680725,0.00680725,0.00680725,0.00340363,0.0136145
131,26859.5,1.44795,1.79091,0.01881,0.99991,11.0819,0.65521,0.52283,0.57872,0.38288,1.36575,1.51979,0.02196,0,0,11.0819,0,11.0819,0,0.0640024,0.174845,2.70949,2.70949,0,1,11.7659,11.7303,9.74953,0.0067825,0.0067825,0.0067825,0.00339125,0.013565
132,27064.6,1.45079,1.78656,0.01883,0.99984,11.0591,0.65577,0.52277,0.57984,0.38361,1.36435,1.51847,0.02193,0,0,11.0591,0,11.0591,0,0.0638706,0.174547,2.70949,2.70949,0,1,11.7185,11.7108,9.74808,0.00675775,0.00675775,0.00675775,0.00337887,0.0135155
133,27267.5,1.45268,1.79219,0.01876,1.00007,11.0603,0.65842,0.52145,0.58078,0.3846,1.36427,1.51598,0.02193,0,0,11.0603,0,11.0603,0,0.0638777,0.174382,2.70949,2.70949,0,1,11.7223,11.7204,9.73836,0.006733,0.006733,0.006733,0.0033665,0.013466
134,27471.2,1.44111,1.77295,0.01877,0.99998,11.0506,0.65383,0.52298,0.58193,0.38553,1.36281,1.51517,0.02191,0,0,11.0506,0,11.0506,0,0.0638198,0.175546,2.70949,2.70949,0,1,11.7136,11.706,9.73227,0.00670825,0.00670825,0.00670825,0.00335412,0.0134165
135,27674.6,1.44369,1.78043,0.0187,0.99985,11.0262,0.65579,0.52181,0.58281,0.38609,1.36229,1.51343,0.02189,0,0,11.0262,0,11.0262,0,0.063679,0.174647,2.70949,2.70949,0,1,11.684,11.6844,9.7102,0.0066835,0.0066835,0.0066835,0.00334175,0.013367
136,27879.1,1.44409,1.7683,0.01868,1.00002,11.0065,0.65558,0.52432,0.58342,0.38663,1.36226,1.51014,0.02189,0,0,11.0065,0,11.0065,0,0.0635701,0.174854,2.70949,2.70949,0,1,11.6806,11.6527,9.68606,0.00665875,0.00665875,0.00665875,0.00332937,0.0133175
137,28086.4,1.44896,1.77038,0.01873,0.99985,11.0291,0.65924,0.52395,0.58468,0.38755,1.36145,1.50812,0.02188,0,0,11.0291,0,11.0291,0,0.0637093,0.175132,2.70949,2.70949,0,1,11.7081,11.6733,9.70599,0.006634,0.006634,0.006634,0.003317,0.013268
138,28292.8,1.4409,1.77435,0.01855,1.00006,11.0189,0.65955,0.52457,0.58559,0.38812,1.36105,1.5057,0.02187,0,0,11.0189,0,11.0189,0,0.0636407,0.174987,2.70949,2.70949,0,1,11.6855,11.6598,9.71135,0.00660925,0.00660925,0.00660925,0.00330462,0.0132185
139,28498.3,1.44793,1.77424,0.01874,0.99978,11.0574,0.66291,0.52391,0.586,0.38886,1.35956,1.50495,0.02183,0,0,11.0574,0,11.0574,0,0.0638663,0.175228,2.70949,2.70949,0,1,11.7263,11.726,9.71988,0.0065845,0.0065845,0.0065845,0.00329225,0.013169
140,28701,1.44233,1.76781,0.01874,1.00012,10.9959,0.66344,0.52466,0.58748,0.39012,1.35924,1.50249,0.02182,0,0,10.9959,0,10.9959,0,0.0635121,0.174782,2.70949,2.70949,0,1,11.6614,11.6396,9.68662,0.00655975,0.00655975,0.00655975,0.00327988,0.0131195
141,28902.3,1.44158,1.76844,0.01884,0.99992,10.9863,0.66486,0.52625,0.58831,0.39085,1.35777,1.50168,0.02179,0,0,10.9862,0,10.9862,0,0.0634532,0.174304,2.70949,2.70949,0,1,11.6487,11.6416,9.66838,0.006535,0.006535,0.006535,0.0032675,0.01307
142,29106.2,1.43374,1.75308,0.0186,0.99993,10.9886,0.6694,0.52392,0.5894,0.39162,1.35672,1.50084,0.02177,0,0,10.9886,0,10.9886,0,0.063464,0.175709,2.70949,2.70949,0,1,11.6369,11.6476,9.68126,0.00651025,0.00651025,0.00651025,0.00325512,0.0130205
143,29311.8,1.4446,1.75601,0.01857,0.99989,10.9613,0.66732,0.52493,0.59036,0.39217,1.35599,1.4989,0.02175,0,0,10.9613,0,10.9613,0,0.063308,0.174622,2.70949,2.70949,0,1,11.6282,11.6027,9.65296,0.0064855,0.0064855,0.0064855,0.00324275,0.012971
144,29516.9,1.43988,1.75516,0.01847,1.00002,10.9921,0.66361,0.52747,0.59121,0.39289,1.35608,1.49629,0.02176,0,0,10.9921,0,10.9921,0,0.0634864,0.175514,2.70949,2.70949,0,1,11.6565,11.6421,9.67767,0.00646075,0.00646075,0.00646075,0.00323038,0.0129215
145,29719.9,1.44539,1.75253,0.01861,1.00006,10.9546,0.67489,0.52379,0.59213,0.3934,1.3553,1.49446,0.02174,0,0,10.9546,0,10.9546,0,0.0632743,0.174877,2.70949,2.70949,0,1,11.5966,11.6136,9.65369,0.006436,0.006436,0.006436,0.003218,0.012872
146,29921.8,1.43931,1.74854,0.01848,0.99998,10.9652,0.67772,0.52414,0.59295,0.39389,1.35403,1.49338,0.02171,0,0,10.9652,0,10.9652,0,0.0633312,0.174933,2.70949,2.70949,0,1,11.6236,11.5983,9.67364,0.00641125,0.00641125,0.00641125,0.00320562,0.0128225
147,30126,1.4339,1.74996,0.01851,0.99991,10.9707,0.67683,0.52437,0.59334,0.3945,1.35344,1.49116,0.02169,0,0,10.9707,0,10.9707,0,0.0633607,0.175483,2.70949,2.70949,0,1,11.6313,11.6316,9.64914,0.0063865,0.0063865,0.0063865,0.00319325,0.012773
148,30330.5,1.43413,1.748,0.0185,0.99995,10.9553,0.67271,0.52823,0.59372,0.3948,1.35244,1.48952,0.02167,0,0,10.9553,0,10.9553,0,0.0632729,0.175307,2.70949,2.70949,0,1,11.6019,11.6076,9.65628,0.00636175,0.00636175,0.00636175,0.00318088,0.0127235
149,30533.1,1.43146,1.74362,0.0186,0.99986,10.9391,0.67041,0.52814,0.59403,0.39515,1.35258,1.48684,0.02167,0,0,10.9391,0,10.9391,0,0.0631785,0.175374,2.70949,2.70949,0,1,11.5916,11.5834,9.64225,0.006337,0.006337,0.006337,0.0031685,0.012674
150,30739.3,1.44029,1.75358,0.01852,1.00001,11.007,0.66939,0.53044,0.5951,0.39592,1.35165,1.48491,0.02166,0,0,11.007,0,11.007,0,0.0635723,0.175535,2.70949,2.70949,0,1,11.6668,11.6524,9.70187,0.00631225,0.00631225,0.00631225,0.00315612,0.0126245
151,30944.3,1.42589,1.74369,0.01864,0.99975,10.9742,0.67377,0.52913,0.59589,0.39677,1.3504,1.48388,0.02163,0,0,10.9742,0,10.9742,0,0.0633795,0.175991,2.70949,2.70949,0,1,11.6248,11.6285,9.66921,0.0062875,0.0062875,0.0062875,0.00314375,0.012575
152,31149.1,1.43657,1.73292,0.0184,1.00025,10.9073,0.6718,0.5298,0.59678,0.39771,1.35043,1.48123,0.02163,0,0,10.9073,0,10.9073,0,0.0629957,0.175266,2.70949,2.70949,0,1,11.5643,11.5581,9.59945,0.00626275,0.00626275,0.00626275,0.00313138,0.0125255
153,31352.2,1.43139,1.73726,0.01838,0.99992,10.8908,0.67569,0.53002,0.59776,0.39847,1.349,1.47938,0.02159,0,0,10.8908,0,10.8908,0,0.0629033,0.174865,2.70949,2.70949,0,1,11.5383,11.5443,9.58983,0.006238,0.006238,0.006238,0.003119,0.012476
154,31553.3,1.41757,1.73766,0.01843,0.99988,10.9186,0.6729,0.53189,0.59818,0.39917,1.34927,1.47641,0.0216,0,0,10.9186,0,10.9186,0,0.0630659,0.175779,2.70949,2.70949,0,1,11.5714,11.5563,9.62806,0.00621325,0.00621325,0.00621325,0.00310662,0.0124265
155,31755.1,1.43067,1.73966,0.01838,1.00004,10.8984,0.67357,0.5335,0.59911,0.39993,1.34882,1.47353,0.02158,0,0,10.8984,0,10.8984,0,0.0629419,0.174623,2.70949,2.70949,0,1,11.5382,11.5422,9.61491,0.0061885,0.0061885,0.0061885,0.00309425,0.012377
156,31957.8,1.4225,1.7295,0.01837,1.00002,10.8627,0.67848,0.53355,0.59994,0.40064,1.34812,1.47156,0.02157,0,0,10.8627,0,10.8627,0,0.0627373,0.175047,2.70949,2.70949,0,1,11.5155,11.5122,9.5604,0.00616375,0.00616375,0.00616375,0.00308187,0.0123275
157,32160.6,1.4205,1.73496,0.01843,0.99994,10.9056,0.67258,0.5363,0.60099,0.40167,1.34774,1.46871,0.02157,0,0,10.9056,0,10.9056,0,0.0629811,0.17535,2.70949,2.70949,0,1,11.5577,11.5493,9.60969,0.006139,0.006139,0.006139,0.0030695,0.012278
158,32361.8,1.42241,1.73019,0.01839,0.9999,10.8674,0.67096,0.53858,0.60151,0.40216,1.34697,1.46785,0.02155,0,0,10.8674,0,10.8674,0,0.0627654,0.175099,2.70949,2.70949,0,1,11.517,11.5099,9.5753,0.00611425,0.00611425,0.00611425,0.00305712,0.0122285
159,32565.8,1.43231,1.73827,0.01849,1.00012,10.8907,0.6747,0.53494,0.60248,0.40287,1.34582,1.46617,0.02153,0,0,10.8907,0,10.8907,0,0.0629,0.174647,2.70949,2.70949,0,1,11.5601,11.5342,9.5776,0.0060895,0.0060895,0.0060895,0.00304475,0.012179
160,32770.4,1.43219,1.7285,0.01842,0.99984,10.8745,0.6763,0.53531,0.60323,0.40342,1.34444,1.46507,0.02149,0,0,10.8745,0,10.8745,0,0.0628061,0.174712,2.70949,2.70949,0,1,11.5319,11.5333,9.55842,0.00606475,0.00606475,0.00606475,0.00303237,0.0121295
161,32975.5,1.42365,1.72263,0.01836,1.00014,10.8552,0.67727,0.53803,0.60408,0.40418,1.34436,1.46329,0.02149,0,0,10.8552,0,10.8552,0,0.0626935,0.175314,2.70949,2.70949,0,1,11.5008,11.5024,9.56236,0.00604,0.00604,0.00604,0.00302,0.01208
162,33178.7,1.43153,1.72534,0.01841,0.99987,10.8542,0.67747,0.53886,0.60444,0.40449,1.34389,1.46157,0.02149,0,0,10.8542,0,10.8542,0,0.062689,0.174811,2.70949,2.70949,0,1,11.4941,11.5078,9.5607,0.00601525,0.00601525,0.00601525,0.00300762,0.0120305
163,33381.7,1.41729,1.7274,0.01835,0.99993,10.8741,0.67574,0.53941,0.60536,0.40525,1.34309,1.46004,0.02146,0,0,10.8741,0,10.8741,0,0.0628038,0.175387,2.70949,2.70949,0,1,11.5303,11.5197,9.57222,0.0059905,0.0059905,0.0059905,0.00299525,0.011981
164,33584.9,1.42171,1.71557,0.01835,0.9999,10.8508,0.6757,0.54116,0.6057,0.40589,1.34354,1.45732,0.02146,0,0,10.8508,0,10.8508,0,0.0626886,0.175422,2.70949,2.70949,0,1,11.4987,11.501,9.55277,0.00596575,0.00596575,0.00596575,0.00298288,0.0119315
165,33786.8,1.42133,1.71907,0.01823,0.99999,10.836,0.67638,0.543,0.6065,0.40631,1.3433,1.4558,0.02146,0,0,10.836,0,10.836,0,0.0625811,0.174864,2.70949,2.70949,0,1,11.4862,11.4625,9.55915,0.005941,0.005941,0.005941,0.0029705,0.011882
166,33990.5,1.4152,1.71584,0.01829,0.99998,10.853,0.67814,0.54199,0.60745,0.40697,1.34277,1.45391,0.02146,0,0,10.853,0,10.853,0,0.0626824,0.175729,2.70949,2.70949,0,1,11.4987,11.4817,9.57865,0.00591625,0.00591625,0.00591625,0.00295813,0.0118325
167,34195.2,1.41998,1.70949,0.01827,1.00006,10.8102,0.67673,0.54386,0.60783,0.4075,1.3417,1.45298,0.02143,0,0,10.8102,0,10.8102,0,0.0624321,0.175117,2.70949,2.70949,0,1,11.4542,11.4472,9.52933,0.0058915,0.0058915,0.0058915,0.00294575,0.011783
168,34401.2,1.42581,1.71669,0.01834,1.00005,10.826,0.6815,0.54292,0.60877,0.4081,1.34114,1.45129,0.02141,0,0,10.826,0,10.826,0,0.0625296,0.174705,2.70949,2.70949,0,1,11.47,11.4755,9.53241,0.00586675,0.00586675,0.00586675,0.00293338,0.0117335
169,34604,1.41502,1.70481,0.01827,0.99984,10.803,0.68113,0.54338,0.6095,0.4086,1.34007,1.45014,0.02139,0,0,10.803,0,10.803,0,0.0623885,0.175122,2.70949,2.70949,0,1,11.4442,11.4574,9.5075,0.005842,0.005842,0.005842,0.002921,0.011684
170,34808.2,1.42039,1.71058,0.01821,0.99992,10.7729,0.68015,0.54402,0.6101,0.40956,1.33994,1.44794,0.02139,0,0,10.7729,0,10.7729,0,0.0622198,0.174445,2.70949,2.70949,0,1,11.4065,11.4222,9.49009,0.00581725,0.00581725,0.00581725,0.00290863,0.0116345
171,35011.2,1.42372,1.7108,0.01817,0.99991,10.7858,0.68027,0.54516,0.61078,0.41016,1.3395,1.4459,0.02138,0,0,10.7858,0,10.7858,0,0.0622901,0.174255,2.70949,2.70949,0,1,11.4303,11.441,9.48626,0.0057925,0.0057925,0.0057925,0.00289625,0.011585
172,35214,1.42052,1.70764,0.01808,0.99999,10.7562,0.67984,0.54715,0.61166,0.41082,1.33926,1.4438,0.02137,0,0,10.7562,0,10.7562,0,0.0621205,0.174359,2.70949,2.70949,0,1,11.3982,11.4026,9.46791,0.00576775,0.00576775,0.00576775,0.00288388,0.0115355
173,35417.2,1.41407,1.7037,0.01815,1,10.764,0.68093,0.5467,0.61228,0.41148,1.33904,1.44092,0.02136,0,0,10.764,0,10.764,0,0.0621653,0.174741,2.70949,2.70949,0,1,11.3953,11.4074,9.48931,0.005743,0.005743,0.005743,0.0028715,0.011486
174,35619.6,1.41782,1.72187,0.01821,1.00002,10.8014,0.67948,0.54712,0.61263,0.41197,1.33834,1.43938,0.02135,0,0,10.8014,0,10.8014,0,0.0623835,0.174235,2.70949,2.70949,0,1,11.4248,11.4559,9.52348,0.00571825,0.00571825,0.00571825,0.00285913,0.0114365
175,35822,1.41478,1.69998,0.01817,0.99992,10.7682,0.68112,0.54657,0.61301,0.41236,1.33728,1.43825,0.02133,0,0,10.7682,0,10.7682,0,0.0621939,0.174832,2.70949,2.70949,0,1,11.403,11.4196,9.4821,0.0056935,0.0056935,0.0056935,0.00284675,0.011387
176,36024.5,1.41342,1.69787,0.01808,1.00006,10.7921,0.68123,0.54636,0.61388,0.41294,1.33721,1.43612,0.02132,0,0,10.7921,0,10.7921,0,0.0623321,0.175416,2.70949,2.70949,0,1,11.4187,11.4299,9.52757,0.00566875,0.00566875,0.00566875,0.00283438,0.0113375
