epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,train/mixture_aux_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,val/mixture_aux_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4
291,48532.3,1.31548,1.48256,0.01635,1.00013,0.72581,0.598,0.67051,0.46828,1.26644,1.29847,0.01979,0,0.0028225,0.0028225,0.0028225,0.00141125,0.005645
292,48702.3,1.30944,1.48378,0.01643,0.99988,0.72541,0.59915,0.67089,0.46843,1.26568,1.29857,0.01977,0,0.00279775,0.00279775,0.00279775,0.00139887,0.0055955
293,48875.1,1.30817,1.47909,0.01629,0.99997,0.72902,0.59815,0.67131,0.4685,1.26561,1.29729,0.01977,0,0.002773,0.002773,0.002773,0.0013865,0.005546
294,49051.5,1.30104,1.47118,0.01629,0.99993,0.73041,0.59666,0.67147,0.46857,1.26509,1.29747,0.01976,0,0.00274825,0.00274825,0.00274825,0.00137412,0.0054965
295,49217.8,1.30401,1.47785,0.01628,1.00018,0.72244,0.59908,0.67147,0.46859,1.26498,1.29666,0.01976,0,0.0027235,0.0027235,0.0027235,0.00136175,0.005447
296,49380.4,1.30347,1.46167,0.0162,1.00002,0.72892,0.5967,0.67146,0.46847,1.26379,1.29789,0.01973,0,0.00269875,0.00269875,0.00269875,0.00134937,0.0053975
297,49551.5,1.31013,1.4639,0.01626,1.00013,0.73033,0.59805,0.67191,0.46892,1.26336,1.29783,0.01971,0,0.002674,0.002674,0.002674,0.001337,0.005348
298,49718.9,1.30616,1.46974,0.01624,0.99976,0.7281,0.59792,0.67206,0.4693,1.26348,1.2968,0.0197,0,0.00264925,0.00264925,0.00264925,0.00132462,0.0052985
299,49879.2,1.3116,1.46471,0.01631,1.00016,0.73439,0.59689,0.6727,0.46965,1.26332,1.29638,0.0197,0,0.0026245,0.0026245,0.0026245,0.00131225,0.005249
300,50056.5,1.31316,1.46819,0.01623,0.99986,0.73472,0.59818,0.67309,0.47022,1.2635,1.2956,0.0197,0,0.00259975,0.00259975,0.00259975,0.00129987,0.0051995
301,50224,1.30517,1.47328,0.01612,1.00007,0.73444,0.59692,0.67315,0.47049,1.26298,1.29522,0.01969,0,0.002575,0.002575,0.002575,0.0012875,0.00515
302,50397.1,1.30072,1.46138,0.01616,0.99995,0.73323,0.59847,0.67359,0.47074,1.26315,1.29429,0.01968,0,0.00255025,0.00255025,0.00255025,0.00127513,0.0051005
303,50569.4,1.30607,1.46716,0.01612,1.00004,0.73627,0.59627,0.67358,0.4707,1.2634,1.29412,0.01969,0,0.0025255,0.0025255,0.0025255,0.00126275,0.005051
304,50737.7,1.29953,1.47113,0.01614,0.99998,0.73541,0.5979,0.67356,0.47074,1.26251,1.29489,0.01968,0,0.00250075,0.00250075,0.00250075,0.00125038,0.0050015
305,50907.9,1.3022,1.45144,0.01608,1.00008,0.73382,0.59786,0.67371,0.47095,1.26279,1.29443,0.01969,0,0.002476,0.002476,0.002476,0.001238,0.004952
306,51081.5,1.29586,1.45781,0.01614,0.99996,0.73295,0.59884,0.67353,0.47106,1.26252,1.29424,0.01968,0,0.00245125,0.00245125,0.00245125,0.00122563,0.0049025
307,51248.2,1.29799,1.45278,0.01606,1,0.73173,0.60018,0.67383,0.47145,1.26242,1.29346,0.01967,0,0.0024265,0.0024265,0.0024265,0.00121325,0.004853
308,51415.9,1.30175,1.45647,0.01606,0.99992,0.73011,0.60068,0.67385,0.47152,1.2624,1.29296,0.01968,0,0.00240175,0.00240175,0.00240175,0.00120088,0.0048035
309,51586.8,1.29188,1.43971,0.01596,1.00005,0.73307,0.59811,0.67426,0.47173,1.26207,1.29313,0.01967,0,0.002377,0.002377,0.002377,0.0011885,0.004754
310,51762.6,1.29529,1.43915,0.01605,0.99997,0.73303,0.59941,0.6746,0.47191,1.26155,1.29294,0.01966,0,0.00235225,0.00235225,0.00235225,0.00117613,0.0047045
311,51929.1,1.29923,1.45383,0.01615,1.00002,0.7292,0.60103,0.67468,0.47214,1.26146,1.2925,0.01966,0,0.0023275,0.0023275,0.0023275,0.00116375,0.004655
312,52093.2,1.2963,1.44458,0.016,1,0.73177,0.60027,0.6747,0.47211,1.26157,1.29185,0.01966,0,0.00230275,0.00230275,0.00230275,0.00115138,0.0046055
313,52266.3,1.28429,1.44261,0.01593,0.99999,0.73194,0.59993,0.67462,0.47209,1.26101,1.29162,0.01964,0,0.002278,0.002278,0.002278,0.001139,0.004556
314,52431.8,1.29617,1.44324,0.01617,1.00008,0.73111,0.59955,0.67503,0.47231,1.261,1.2912,0.01964,0,0.00225325,0.00225325,0.00225325,0.00112663,0.0045065
315,52599.3,1.29095,1.43757,0.01607,0.9999,0.73305,0.60028,0.67532,0.47261,1.26089,1.28975,0.01965,0,0.0022285,0.0022285,0.0022285,0.00111425,0.004457
316,52773.6,1.28495,1.4234,0.01595,1.00015,0.73091,0.60192,0.67555,0.47286,1.26051,1.28952,0.01963,0,0.00220375,0.00220375,0.00220375,0.00110188,0.0044075
317,52945,1.2843,1.42446,0.01591,1.00002,0.73225,0.60042,0.67567,0.47291,1.26007,1.28976,0.01962,0,0.002179,0.002179,0.002179,0.0010895,0.004358
318,53113.7,1.29657,1.44164,0.01592,0.99986,0.72931,0.60052,0.6755,0.47289,1.25996,1.29023,0.01963,0,0.00215425,0.00215425,0.00215425,0.00107713,0.0043085
319,53286.6,1.2885,1.43327,0.01589,1.00008,0.7318,0.60049,0.67529,0.47317,1.25991,1.28988,0.01962,0,0.0021295,0.0021295,0.0021295,0.00106475,0.004259
320,53459.3,1.28869,1.43155,0.01587,1.00002,0.73163,0.60047,0.67533,0.4732,1.26005,1.28973,0.01962,0,0.00210475,0.00210475,0.00210475,0.00105238,0.0042095
321,53626,1.28758,1.42948,0.01587,1,0.73716,0.59718,0.67533,0.47302,1.26063,1.28821,0.01963,0,0.00208,0.00208,0.00208,0.00104,0.00416
322,53797.4,1.28557,1.42551,0.01589,0.99993,0.73523,0.59854,0.6752,0.47305,1.2606,1.28814,0.01963,0,0.00205525,0.00205525,0.00205525,0.00102763,0.0041105
323,53978.9,1.28957,1.43147,0.01578,1.00013,0.73549,0.59913,0.67554,0.47335,1.26014,1.28792,0.01964,0,0.0020305,0.0020305,0.0020305,0.00101525,0.004061
324,54153.1,1.28963,1.42124,0.01589,0.99996,0.73677,0.59964,0.67578,0.47342,1.25982,1.288,0.01962,0,0.00200575,0.00200575,0.00200575,0.00100288,0.0040115
325,54333.8,1.27543,1.42777,0.01576,0.99986,0.73483,0.60216,0.67565,0.47335,1.26007,1.28765,0.01962,0,0.001981,0.001981,0.001981,0.0009905,0.003962
326,54510.1,1.28094,1.4212,0.01572,1.00012,0.73987,0.59911,0.67593,0.47347,1.2601,1.28693,0.01962,0,0.00195625,0.00195625,0.00195625,0.000978125,0.0039125
327,54687.2,1.27807,1.41447,0.01559,0.99993,0.73581,0.60113,0.67589,0.47367,1.26033,1.28635,0.01963,0,0.0019315,0.0019315,0.0019315,0.00096575,0.003863
328,54862.9,1.27189,1.41891,0.01572,1.00003,0.73807,0.59991,0.67593,0.47355,1.25985,1.28595,0.01962,0,0.00190675,0.00190675,0.00190675,0.000953375,0.0038135
329,55048.8,1.282,1.4204,0.01588,1.00008,0.73973,0.60019,0.67582,0.47371,1.25971,1.28565,0.0196,0,0.001882,0.001882,0.001882,0.000941,0.003764
330,55226.3,1.28483,1.41607,0.01568,0.9999,0.74062,0.59959,0.67609,0.47389,1.25941,1.28561,0.0196,0,0.00185725,0.00185725,0.00185725,0.000928625,0.0037145
331,55393.5,1.28077,1.4181,0.01566,1.00003,0.7379,0.60079,0.67637,0.47409,1.25921,1.28558,0.01959,0,0.0018325,0.0018325,0.0018325,0.00091625,0.003665
332,55580,1.2771,1.39969,0.01574,0.99995,0.73567,0.60274,0.67639,0.47417,1.25972,1.28399,0.0196,0,0.00180775,0.00180775,0.00180775,0.000903875,0.0036155
333,55753.2,1.2807,1.39535,0.01567,0.99988,0.73789,0.60272,0.67675,0.47441,1.26012,1.28258,0.01961,0,0.001783,0.001783,0.001783,0.0008915,0.003566
334,55922.8,1.26423,1.39447,0.0156,1.00004,0.74069,0.60328,0.67689,0.47479,1.25988,1.28247,0.01961,0,0.00175825,0.00175825,0.00175825,0.000879125,0.0035165
335,56093.3,1.27298,1.40377,0.01556,1.0001,0.74256,0.60109,0.67677,0.47495,1.25979,1.28216,0.0196,0,0.0017335,0.0017335,0.0017335,0.00086675,0.003467
336,56272.4,1.27609,1.39836,0.01561,0.99995,0.7458,0.5988,0.67681,0.47491,1.25955,1.28163,0.0196,0,0.00170875,0.00170875,0.00170875,0.000854375,0.0034175
337,56436.9,1.26577,1.38786,0.01562,1.00018,0.74413,0.59946,0.6767,0.4748,1.25926,1.28124,0.01959,0,0.001684,0.001684,0.001684,0.000842,0.003368
338,56606.7,1.27091,1.39855,0.01561,0.99986,0.74508,0.60002,0.67725,0.4751,1.2596,1.2805,0.0196,0,0.00165925,0.00165925,0.00165925,0.000829625,0.0033185
339,56777.2,1.27086,1.39858,0.01556,1.00003,0.74837,0.59952,0.67731,0.47533,1.25977,1.28033,0.01961,0,0.0016345,0.0016345,0.0016345,0.00081725,0.003269
340,56948.2,1.2719,1.39274,0.01551,0.99998,0.74888,0.59868,0.6775,0.47559,1.25983,1.28068,0.01961,0,0.00160975,0.00160975,0.00160975,0.000804875,0.0032195
341,57122,1.26467,1.38384,0.0155,1.00012,0.75007,0.59805,0.67767,0.47568,1.25989,1.2805,0.01961,0,0.001585,0.001585,0.001585,0.0007925,0.00317
342,57295,1.26591,1.38823,0.01547,0.99997,0.74963,0.59859,0.67775,0.47579,1.26048,1.27972,0.01961,0,0.00156025,0.00156025,0.00156025,0.000780125,0.0031205
343,57462.4,1.26021,1.37998,0.01548,0.99995,0.74247,0.60341,0.67783,0.47607,1.26025,1.27972,0.01961,0,0.0015355,0.0015355,0.0015355,0.00076775,0.003071
344,57633.7,1.2633,1.37747,0.01545,0.99995,0.74321,0.60253,0.67784,0.476,1.26039,1.27903,0.0196,0,0.00151075,0.00151075,0.00151075,0.000755375,0.0030215
345,57809.9,1.26647,1.38484,0.01548,1.00017,0.74394,0.60161,0.67787,0.47591,1.26024,1.27885,0.0196,0,0.001486,0.001486,0.001486,0.000743,0.002972
346,57979.2,1.26657,1.37288,0.01549,0.99995,0.7448,0.60201,0.67823,0.47598,1.25988,1.27945,0.01959,0,0.00146125,0.00146125,0.00146125,0.000730625,0.0029225
347,58143.6,1.25571,1.37421,0.01548,0.99986,0.74162,0.60297,0.67823,0.4761,1.25995,1.27954,0.01959,0,0.0014365,0.0014365,0.0014365,0.00071825,0.002873
348,58305.9,1.26824,1.38001,0.01539,1.00012,0.74083,0.60391,0.678,0.47578,1.26019,1.27824,0.0196,0,0.00141175,0.00141175,0.00141175,0.000705875,0.0028235
349,58479.5,1.26188,1.36718,0.0154,1,0.7417,0.60556,0.6779,0.47586,1.26023,1.27814,0.0196,0,0.001387,0.001387,0.001387,0.0006935,0.002774
350,58645.1,1.25986,1.37138,0.01542,0.99997,0.74109,0.60539,0.67794,0.47596,1.26063,1.27794,0.01961,0,0.00136225,0.00136225,0.00136225,0.000681125,0.0027245
351,58808.5,1.26688,1.37382,0.01542,0.99995,0.73969,0.60606,0.6781,0.476,1.26126,1.27708,0.01962,0,0.0013375,0.0013375,0.0013375,0.00066875,0.002675
352,58983.9,1.24933,1.36026,0.01535,0.99998,0.73945,0.60754,0.67835,0.47604,1.26144,1.277,0.01962,0,0.00131275,0.00131275,0.00131275,0.000656375,0.0026255
353,59147.7,1.2544,1.3623,0.01531,1.00015,0.73552,0.60881,0.67808,0.47597,1.2609,1.27763,0.01961,0,0.001288,0.001288,0.001288,0.000644,0.002576
354,59318.1,1.25408,1.37211,0.01534,0.99983,0.73653,0.60838,0.67814,0.47614,1.26081,1.27825,0.01961,0,0.00126325,0.00126325,0.00126325,0.000631625,0.0025265
355,59481,1.25403,1.36065,0.01531,1.0001,0.73785,0.60647,0.67823,0.4761,1.26101,1.27767,0.01961,0,0.0012385,0.0012385,0.0012385,0.00061925,0.002477
356,59640.4,1.25314,1.35716,0.01531,1,0.73741,0.60695,0.67795,0.4763,1.26125,1.2775,0.01962,0,0.00121375,0.00121375,0.00121375,0.000606875,0.0024275
357,59812.1,1.24857,1.35466,0.01523,1.00005,0.73621,0.60782,0.67806,0.47643,1.26145,1.27755,0.01963,0,0.001189,0.001189,0.001189,0.0005945,0.002378
358,59976.6,1.2505,1.35466,0.01526,0.99988,0.74003,0.60549,0.6782,0.47648,1.26112,1.27783,0.01962,0,0.00116425,0.00116425,0.00116425,0.000582125,0.0023285
359,60140.3,1.24723,1.35617,0.0152,1.00003,0.73836,0.60765,0.67843,0.47662,1.26162,1.27681,0.01963,0,0.0011395,0.0011395,0.0011395,0.00056975,0.002279
360,60319,1.24575,1.34289,0.01518,1.00008,0.73726,0.60735,0.67854,0.47653,1.26197,1.27612,0.01964,0,0.00111475,0.00111475,0.00111475,0.000557375,0.0022295
361,60484.9,1.24602,1.34294,0.01518,0.99989,0.73814,0.60614,0.67841,0.47635,1.26231,1.27586,0.01965,0,0.00109,0.00109,0.00109,0.000545,0.00218
362,60653.2,1.25211,1.35053,0.01519,0.99993,0.73802,0.60753,0.67836,0.47628,1.2626,1.27569,0.01966,0,0.00106525,0.00106525,0.00106525,0.000532625,0.0021305
363,60827,1.24893,1.34679,0.01512,1.00014,0.7422,0.60387,0.67833,0.47613,1.26219,1.27616,0.01965,0,0.0010405,0.0010405,0.0010405,0.00052025,0.002081
364,60993.6,1.24323,1.33844,0.01509,0.99993,0.74292,0.60479,0.67824,0.47626,1.26223,1.27599,0.01964,0,0.00101575,0.00101575,0.00101575,0.000507875,0.0020315
365,61161.3,1.24357,1.33526,0.01513,1.00014,0.74613,0.6024,0.67847,0.47632,1.26177,1.27624,0.01963,0,0.000991,0.000991,0.000991,0.0004955,0.001982
366,61331.1,1.24347,1.34181,0.01523,0.99995,0.73906,0.60738,0.67869,0.47639,1.26177,1.27623,0.01962,0,0.00096625,0.00096625,0.00096625,0.000483125,0.0019325
367,61493,1.2435,1.33788,0.01502,0.99995,0.74104,0.60661,0.67837,0.47642,1.26134,1.27699,0.0196,0,0.0009415,0.0009415,0.0009415,0.00047075,0.001883
368,61653.2,1.23723,1.32944,0.01508,1.00002,0.74511,0.6049,0.67838,0.47641,1.26117,1.27742,0.0196,0,0.00091675,0.00091675,0.00091675,0.000458375,0.0018335
369,61825.4,1.22903,1.32925,0.015,1.00007,0.74445,0.60564,0.67835,0.47669,1.26141,1.2772,0.0196,0,0.000892,0.000892,0.000892,0.000446,0.001784
370,61988.2,1.2368,1.33562,0.01506,0.99995,0.74386,0.60593,0.67866,0.47657,1.26182,1.27568,0.0196,0,0.00086725,0.00086725,0.00086725,0.000433625,0.0017345
371,62149.3,1.24542,1.33733,0.01509,0.99995,0.74844,0.60265,0.6789,0.47684,1.26153,1.27657,0.0196,0,0.0008425,0.0008425,0.0008425,0.00042125,0.001685
372,62319.9,1.23246,1.32507,0.01505,0.99997,0.74948,0.60231,0.6789,0.47681,1.26194,1.27616,0.0196,0,0.00081775,0.00081775,0.00081775,0.000408875,0.0016355
373,62488.9,1.23898,1.32874,0.01492,1.00009,0.7504,0.60264,0.67925,0.4769,1.2623,1.27563,0.01961,0,0.000793,0.000793,0.000793,0.0003965,0.001586
374,62664.1,1.23858,1.32802,0.01499,0.99987,0.75096,0.60138,0.67914,0.47693,1.26294,1.27542,0.01962,0,0.00076825,0.00076825,0.00076825,0.000384125,0.0015365
375,62853.7,1.23286,1.32378,0.01493,1.00006,0.74925,0.60124,0.67882,0.47679,1.26312,1.27518,0.01962,0,0.0007435,0.0007435,0.0007435,0.00037175,0.001487
376,63034.4,1.23209,1.32698,0.01499,1.00013,0.74917,0.6004,0.67892,0.47666,1.26323,1.27527,0.01963,0,0.00071875,0.00071875,0.00071875,0.000359375,0.0014375
377,63198.9,1.23208,1.32095,0.01495,0.99988,0.74922,0.60118,0.67882,0.47662,1.26375,1.27407,0.01964,0,0.000694,0.000694,0.000694,0.000347,0.001388
378,63362.8,1.23761,1.31478,0.01488,0.99998,0.75074,0.60084,0.67892,0.47663,1.26409,1.27408,0.01966,0,0.00066925,0.00066925,0.00066925,0.000334625,0.0013385
379,63532.5,1.23168,1.31317,0.01495,1.00005,0.75067,0.60176,0.67924,0.47664,1.26396,1.27433,0.01966,0,0.0006445,0.0006445,0.0006445,0.00032225,0.001289
380,63704.7,1.23194,1.31248,0.01481,1.00001,0.74827,0.60241,0.67923,0.4766,1.26397,1.27449,0.01966,0,0.00061975,0.00061975,0.00061975,0.000309875,0.0012395
381,63873.2,1.22566,1.31211,0.01484,1.00008,0.74918,0.60233,0.67892,0.47646,1.26372,1.27456,0.01966,0,0.000595,0.000595,0.000595,0.0002975,0.00119
382,64036.8,1.23363,1.30741,0.01482,0.99982,0.74669,0.6048,0.67883,0.47644,1.26339,1.2752,0.01965,0,0.00057025,0.00057025,0.00057025,0.000285125,0.0011405
383,64198.8,1.23433,1.3081,0.01488,1.00007,0.74644,0.60554,0.67899,0.47633,1.26358,1.2747,0.01965,0,0.0005455,0.0005455,0.0005455,0.00027275,0.001091
384,64369.2,1.22485,1.30136,0.01491,1.00009,0.74794,0.60453,0.67921,0.47637,1.26406,1.27372,0.01967,0,0.00052075,0.00052075,0.00052075,0.000260375,0.0010415
385,64538.4,1.22695,1.30234,0.01482,0.99998,0.74784,0.60484,0.67928,0.47651,1.26439,1.27275,0.01968,0,0.000496,0.000496,0.000496,0.000248,0.000992
386,64706.9,1.22264,1.2971,0.01473,1,0.74912,0.60398,0.67947,0.47652,1.26482,1.27228,0.01969,0,0.00047125,0.00047125,0.00047125,0.000235625,0.0009425
387,64870.3,1.23144,1.2987,0.01476,1,0.7495,0.60378,0.67944,0.47631,1.2647,1.27312,0.01969,0,0.0004465,0.0004465,0.0004465,0.00022325,0.000893
388,65035.8,1.21692,1.29586,0.01471,0.99997,0.74868,0.60402,0.67952,0.47617,1.26541,1.27198,0.01971,0,0.00042175,0.00042175,0.00042175,0.000210875,0.0008435
389,65202.3,1.22566,1.29479,0.0147,0.99995,0.74869,0.60527,0.67961,0.47628,1.26558,1.27157,0.01971,0,0.000397,0.000397,0.000397,0.0001985,0.000794
390,65367.5,1.21736,1.30195,0.01481,0.99995,0.75015,0.60414,0.67971,0.4763,1.26633,1.27013,0.01972,0,0.00037225,0.00037225,0.00037225,0.000186125,0.0007445
391,65541,1.18735,1.0636,0.01645,1.00024,0.75403,0.60282,0.67986,0.47654,1.26611,1.27027,0.01971,0,0.0003475,0.0003475,0.0003475,0.00017375,0.000695
392,65713.2,1.15962,1.01032,0.01589,1.00011,0.75572,0.60242,0.67996,0.47667,1.26639,1.26949,0.01971,0,0.00032275,0.00032275,0.00032275,0.000161375,0.0006455
393,65878.2,1.1433,0.99953,0.01574,0.99984,0.75358,0.60478,0.67997,0.47669,1.26616,1.26994,0.01971,0,0.000298,0.000298,0.000298,0.000149,0.000596
394,66042.3,1.14368,0.99439,0.0157,1.0001,0.7575,0.60299,0.6799,0.47679,1.26629,1.26956,0.01971,0,0.00027325,0.00027325,0.00027325,0.000136625,0.0005465
395,66208.1,1.13394,0.98638,0.01556,0.99998,0.75888,0.60362,0.68002,0.47681,1.26595,1.26974,0.0197,0,0.0002485,0.0002485,0.0002485,0.00012425,0.000497
396,66372.4,1.14019,0.98054,0.01556,1.00001,0.7601,0.60371,0.68042,0.47691,1.26604,1.26976,0.0197,0,0.00022375,0.00022375,0.00022375,0.000111875,0.0004475
397,66533.3,1.13699,0.97119,0.01557,1.00002,0.7599,0.60333,0.68049,0.47698,1.2669,1.26832,0.01972,0,0.000199,0.000199,0.000199,9.95e-05,0.000398
398,66712.9,1.1343,0.97205,0.0155,1.00001,0.7598,0.60356,0.68107,0.47715,1.26684,1.26774,0.01972,0,0.00017425,0.00017425,0.00017425,8.7125e-05,0.0003485
399,66876.3,1.13582,0.97045,0.01545,0.99995,0.75857,0.60534,0.68131,0.47718,1.26689,1.26752,0.01971,0,0.0001495,0.0001495,0.0001495,7.475e-05,0.000299
400,67041.8,1.13239,0.96466,0.01537,1.00003,0.75834,0.60581,0.68106,0.47713,1.26817,1.26568,0.01974,0,0.00012475,0.00012475,0.00012475,6.2375e-05,0.0002495
