epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,train/mixture_aux_loss,train/foundation,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,val/mixture_aux_loss,val/foundation,train/foundation_loss,train/foundation_cosine_loss,train/foundation_relational_loss,train/foundation_cosine_raw,train/foundation_relational_raw,train/foundation_task_ratio,train/foundation_loss_weight,train/foundation_effective_weight,train/foundation_foreground_enabled,train/foundation_foreground_mean_weight,train/foundation_p3_loss,train/foundation_p4_loss,train/foundation_p5_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4
177,32311.5,1.43384,1.75543,0.01841,0.99987,11.7379,0.64063,0.51615,0.57466,0.38336,1.36224,1.53537,0.02195,0,0,11.7379,0,11.7379,0,0.061193,0.185922,3.00161,3.00161,0,1,12.3908,12.5987,10.2241,0.005644,0.005644,0.005644,0.002822,0.011288
178,32497.7,1.43333,1.7467,0.01829,1.00006,11.6882,0.64235,0.51649,0.5754,0.38427,1.3613,1.53301,0.02192,0,0,11.6882,0,11.6882,0,0.060933,0.185472,3.00161,3.00161,0,1,12.3345,12.5381,10.1921,0.00561925,0.00561925,0.00561925,0.00280963,0.0112385
179,32681.9,1.42329,1.73877,0.01831,1.00002,11.6856,0.64189,0.51888,0.57641,0.38523,1.3597,1.53192,0.02189,0,0,11.6856,0,11.6856,0,0.0609276,0.186407,3.00161,3.00161,0,1,12.3367,12.5252,10.195,0.0055945,0.0055945,0.0055945,0.00279725,0.011189
180,32865.5,1.42237,1.75123,0.01836,0.99998,11.6726,0.6387,0.52109,0.57721,0.38595,1.35972,1.52829,0.02188,0,0,11.6726,0,11.6726,0,0.0608564,0.185447,3.00161,3.00161,0,1,12.3201,12.522,10.1756,0.00556975,0.00556975,0.00556975,0.00278488,0.0111395
181,33048,1.42389,1.74496,0.01835,0.99996,11.6994,0.64139,0.5218,0.57791,0.38698,1.3578,1.52654,0.02183,0,0,11.6994,0,11.6994,0,0.0609905,0.186092,3.00161,3.00161,0,1,12.351,12.5456,10.2017,0.005545,0.005545,0.005545,0.0027725,0.01109
182,33231.2,1.43055,1.74873,0.01834,1.00013,11.6684,0.64296,0.52223,0.5781,0.38772,1.35635,1.52537,0.02178,0,0,11.6684,0,11.6684,0,0.0608317,0.185101,3.00161,3.00161,0,1,12.321,12.5069,10.1773,0.00552025,0.00552025,0.00552025,0.00276012,0.0110405
183,33412.2,1.41972,1.74409,0.01827,0.99995,11.6809,0.64233,0.52171,0.57859,0.38815,1.35534,1.52364,0.02175,0,0,11.6809,0,11.6809,0,0.0608974,0.186013,3.00161,3.00161,0,1,12.3147,12.5284,10.1995,0.0054955,0.0054955,0.0054955,0.00274775,0.010991
184,33592.3,1.42429,1.74287,0.01819,0.99996,11.6424,0.63964,0.52435,0.57927,0.38898,1.35408,1.52276,0.02171,0,0,11.6424,0,11.6424,0,0.0606985,0.185422,3.00161,3.00161,0,1,12.2945,12.4774,10.1553,0.00547075,0.00547075,0.00547075,0.00273537,0.0109415
185,33774,1.41711,1.72943,0.01822,0.99983,11.63,0.64232,0.52431,0.57983,0.38965,1.35409,1.51945,0.02172,0,0,11.63,0,11.63,0,0.0606318,0.186065,3.00161,3.00161,0,1,12.2564,12.4854,10.1481,0.005446,0.005446,0.005446,0.002723,0.010892
186,33957,1.41986,1.73342,0.01816,1.00008,11.6941,0.64305,0.52449,0.58082,0.39056,1.35309,1.51783,0.02171,0,0,11.6941,0,11.6941,0,0.0609681,0.186714,3.00161,3.00161,0,1,12.3593,12.5456,10.1774,0.00542125,0.00542125,0.00542125,0.00271062,0.0108425
187,34139.5,1.42511,1.73351,0.0182,0.99991,11.6399,0.64035,0.52673,0.58157,0.39097,1.35201,1.5157,0.02167,0,0,11.6399,0,11.6399,0,0.0606837,0.185535,3.00161,3.00161,0,1,12.2776,12.4835,10.1585,0.0053965,0.0053965,0.0053965,0.00269825,0.010793
188,34322,1.41846,1.72769,0.01825,1.00009,11.6534,0.64251,0.52622,0.58298,0.39196,1.35127,1.51371,0.02166,0,0,11.6534,0,11.6534,0,0.0607506,0.186408,3.00161,3.00161,0,1,12.3032,12.4814,10.1756,0.00537175,0.00537175,0.00537175,0.00268587,0.0107435
189,34506.1,1.41761,1.73128,0.01821,1,11.6174,0.64269,0.52751,0.5837,0.39268,1.35018,1.5114,0.02163,0,0,11.6173,0,11.6173,0,0.0605666,0.185721,3.00161,3.00161,0,1,12.2595,12.4524,10.1402,0.005347,0.005347,0.005347,0.0026735,0.010694
190,34687.9,1.41506,1.73096,0.01815,0.99997,11.625,0.64529,0.52644,0.58446,0.3935,1.34973,1.50959,0.02161,0,0,11.625,0,11.625,0,0.0606063,0.186072,3.00161,3.00161,0,1,12.2853,12.4579,10.1318,0.00532225,0.00532225,0.00532225,0.00266113,0.0106445
191,34873.2,1.4147,1.72413,0.01802,0.99991,11.609,0.64683,0.52785,0.5856,0.39445,1.34933,1.50684,0.0216,0,0,11.609,0,11.609,0,0.0605216,0.186072,3.00161,3.00161,0,1,12.2709,12.4446,10.1116,0.0052975,0.0052975,0.0052975,0.00264875,0.010595
192,35059.4,1.41337,1.72012,0.01804,1.00006,11.5913,0.64558,0.53055,0.58666,0.3951,1.34792,1.50565,0.02157,0,0,11.5913,0,11.5913,0,0.0604248,0.186155,3.00161,3.00161,0,1,12.2302,12.4386,10.1052,0.00527275,0.00527275,0.00527275,0.00263637,0.0105455
193,35242.8,1.41349,1.72047,0.01808,1.00003,11.591,0.64529,0.53208,0.58716,0.39577,1.34742,1.50361,0.02156,0,0,11.591,0,11.591,0,0.0604273,0.185931,3.00161,3.00161,0,1,12.2476,12.4317,10.0936,0.005248,0.005248,0.005248,0.002624,0.010496
194,35429.8,1.41092,1.72399,0.01816,1,11.5948,0.6451,0.53291,0.58708,0.39606,1.3466,1.5022,0.02155,0,0,11.5948,0,11.5948,0,0.0604533,0.185899,3.00161,3.00161,0,1,12.2394,12.4201,10.1248,0.00522325,0.00522325,0.00522325,0.00261163,0.0104465
195,35616.8,1.42324,1.71312,0.01824,1.00002,11.584,0.6479,0.5311,0.5881,0.39647,1.34568,1.50033,0.02153,0,0,11.584,0,11.584,0,0.0603917,0.185584,3.00161,3.00161,0,1,12.2322,12.4203,10.0994,0.0051985,0.0051985,0.0051985,0.00259925,0.010397
196,35802.6,1.42276,1.71427,0.01815,0.99998,11.5687,0.65103,0.53119,0.58871,0.39713,1.34538,1.49767,0.02152,0,0,11.5687,0,11.5687,0,0.0603074,0.185369,3.00161,3.00161,0,1,12.2109,12.4035,10.0916,0.00517375,0.00517375,0.00517375,0.00258687,0.0103475
197,35987.5,1.40601,1.70874,0.01807,0.99984,11.5635,0.65394,0.53189,0.58998,0.39815,1.34501,1.49526,0.02151,0,0,11.5635,0,11.5635,0,0.0602847,0.186268,3.00161,3.00161,0,1,12.2092,12.3931,10.0883,0.005149,0.005149,0.005149,0.0025745,0.010298
198,36175.5,1.41301,1.71002,0.01801,1.00014,11.6587,0.65669,0.53212,0.5911,0.39886,1.3445,1.49267,0.0215,0,0,11.6587,0,11.6587,0,0.0607796,0.187636,3.00161,3.00161,0,1,12.337,12.4995,10.1395,0.00512425,0.00512425,0.00512425,0.00256213,0.0102485
199,36362.3,1.4087,1.7069,0.01796,0.99989,11.5538,0.65489,0.53147,0.59157,0.3994,1.34336,1.49125,0.02148,0,0,11.5538,0,11.5538,0,0.0602333,0.186187,3.00161,3.00161,0,1,12.2081,12.3904,10.0628,0.0050995,0.0050995,0.0050995,0.00254975,0.010199
200,36551.3,1.40715,1.71703,0.018,0.99993,11.5728,0.65921,0.53123,0.59218,0.39991,1.34165,1.4905,0.02143,0,0,11.5728,0,11.5728,0,0.0603337,0.185968,3.00161,3.00161,0,1,12.2013,12.4132,10.1038,0.00507475,0.00507475,0.00507475,0.00253737,0.0101495
201,36735.4,1.41475,1.70039,0.01806,1.00009,11.5454,0.66116,0.53079,0.59263,0.40022,1.34085,1.48841,0.02141,0,0,11.5454,0,11.5454,0,0.0601892,0.18593,3.00161,3.00161,0,1,12.1938,12.3765,10.0661,0.00505,0.00505,0.00505,0.002525,0.0101
202,36922.4,1.40098,1.7,0.01797,0.99993,11.5366,0.66551,0.53023,0.59378,0.4011,1.3402,1.48638,0.0214,0,0,11.5366,0,11.5366,0,0.0601455,0.186532,3.00161,3.00161,0,1,12.1826,12.3617,10.0656,0.00502525,0.00502525,0.00502525,0.00251263,0.0100505
203,37112.4,1.40476,1.70643,0.01796,1.00014,11.5339,0.66613,0.53074,0.59442,0.40171,1.33951,1.48476,0.02138,0,0,11.5339,0,11.5339,0,0.0601336,0.185946,3.00161,3.00161,0,1,12.1809,12.3612,10.0596,0.0050005,0.0050005,0.0050005,0.00250025,0.010001
204,37298.2,1.40214,1.69819,0.01792,0.99985,11.5102,0.6659,0.53213,0.59544,0.40269,1.33855,1.48314,0.02136,0,0,11.5102,0,11.5102,0,0.0600072,0.185976,3.00161,3.00161,0,1,12.1546,12.342,10.0338,0.00497575,0.00497575,0.00497575,0.00248788,0.0099515
205,37484.8,1.40696,1.7001,0.01802,1.00012,11.5051,0.66676,0.53179,0.59636,0.40326,1.33794,1.48078,0.02135,0,0,11.5051,0,11.5051,0,0.0599817,0.185539,3.00161,3.00161,0,1,12.1481,12.3326,10.0348,0.004951,0.004951,0.004951,0.0024755,0.009902
206,37666.9,1.40135,1.69937,0.01789,1.00004,11.4801,0.66848,0.53194,0.59718,0.40402,1.33742,1.47873,0.02133,0,0,11.4801,0,11.4801,0,0.0598508,0.185541,3.00161,3.00161,0,1,12.1066,12.3303,10.0033,0.00492625,0.00492625,0.00492625,0.00246313,0.0098525
207,37847.4,1.40849,1.70169,0.01795,0.99982,11.5145,0.67504,0.53012,0.59813,0.40474,1.33646,1.47698,0.0213,0,0,11.5145,0,11.5145,0,0.0600281,0.185536,3.00161,3.00161,0,1,12.1608,12.347,10.0357,0.0049015,0.0049015,0.0049015,0.00245075,0.009803
208,38028,1.39601,1.69486,0.01782,1.00005,11.4795,0.67156,0.53381,0.5991,0.4057,1.33648,1.47376,0.0213,0,0,11.4795,0,11.4795,0,0.0598479,0.185961,3.00161,3.00161,0,1,12.1125,12.3119,10.014,0.00487675,0.00487675,0.00487675,0.00243838,0.0097535
209,38211.6,1.39692,1.68688,0.01782,1.00012,11.5111,0.66947,0.53423,0.60012,0.40649,1.33618,1.47106,0.02128,0,0,11.5111,0,11.5111,0,0.0600132,0.186831,3.00161,3.00161,0,1,12.1339,12.347,10.0525,0.004852,0.004852,0.004852,0.002426,0.009704
210,38398.2,1.4005,1.69458,0.01787,1,11.4967,0.66913,0.53654,0.60102,0.4071,1.33516,1.46933,0.02126,0,0,11.4967,0,11.4967,0,0.0599378,0.185894,3.00161,3.00161,0,1,12.1286,12.3428,10.0188,0.00482725,0.00482725,0.00482725,0.00241362,0.0096545
211,38586,1.39739,1.68856,0.01788,0.9999,11.4794,0.67065,0.53616,0.60203,0.40795,1.33494,1.46704,0.02125,0,0,11.4794,0,11.4794,0,0.0598481,0.185993,3.00161,3.00161,0,1,12.1073,12.3134,10.0175,0.0048025,0.0048025,0.0048025,0.00240125,0.009605
212,38773.3,1.40615,1.68274,0.01793,1.00008,11.4509,0.67462,0.5358,0.60289,0.40876,1.33508,1.46341,0.02125,0,0,11.4509,0,11.4509,0,0.0596963,0.18524,3.00161,3.00161,0,1,12.0781,12.287,9.9875,0.00477775,0.00477775,0.00477775,0.00238888,0.0095555
213,38960.5,1.40482,1.68532,0.01781,0.99999,11.4771,0.67299,0.53818,0.60382,0.40963,1.33459,1.46107,0.02124,0,0,11.4771,0,11.4771,0,0.0598362,0.185959,3.00161,3.00161,0,1,12.1138,12.3004,10.0172,0.004753,0.004753,0.004753,0.0023765,0.009506
214,39148.5,1.39714,1.68372,0.01781,1.00001,11.4413,0.67484,0.53716,0.60457,0.41027,1.33395,1.45962,0.02122,0,0,11.4413,0,11.4413,0,0.05965,0.185675,3.00161,3.00161,0,1,12.0761,12.2862,9.9615,0.00472825,0.00472825,0.00472825,0.00236413,0.0094565
215,39332.8,1.39565,1.67728,0.0177,0.99994,11.4314,0.67484,0.5367,0.60535,0.41083,1.33308,1.45853,0.02121,0,0,11.4314,0,11.4314,0,0.0595952,0.185976,3.00161,3.00161,0,1,12.0789,12.2587,9.95652,0.0047035,0.0047035,0.0047035,0.00235175,0.009407
216,39520.5,1.39358,1.67395,0.01796,1.00001,11.5027,0.67225,0.54046,0.60626,0.4117,1.33236,1.4571,0.02118,0,0,11.5027,0,11.5027,0,0.0599681,0.187201,3.00161,3.00161,0,1,12.1463,12.3482,10.0135,0.00467875,0.00467875,0.00467875,0.00233938,0.0093575
217,39710.8,1.39881,1.6867,0.01772,0.99989,11.4164,0.6733,0.5388,0.60688,0.41221,1.33214,1.4548,0.02118,0,0,11.4164,0,11.4164,0,0.0595202,0.185106,3.00161,3.00161,0,1,12.0444,12.2564,9.94823,0.004654,0.004654,0.004654,0.002327,0.009308
218,39895.6,1.38999,1.67361,0.01773,1.00015,11.4343,0.67161,0.54044,0.60782,0.41283,1.33114,1.45312,0.02115,0,0,11.4343,0,11.4343,0,0.059612,0.186245,3.00161,3.00161,0,1,12.0601,12.2621,9.98068,0.00462925,0.00462925,0.00462925,0.00231463,0.0092585
219,40081.3,1.38954,1.67141,0.01773,0.99995,11.3951,0.6765,0.53852,0.60835,0.41319,1.33059,1.45093,0.02114,0,0,11.3951,0,11.3951,0,0.0594064,0.185784,3.00161,3.00161,0,1,12.0272,12.2256,9.93248,0.0046045,0.0046045,0.0046045,0.00230225,0.009209
220,40267.8,1.38733,1.66586,0.01773,0.99995,11.3777,0.67691,0.53942,0.6091,0.41363,1.32946,1.44997,0.02111,0,0,11.3777,0,11.3777,0,0.0593172,0.185986,3.00161,3.00161,0,1,12.0086,12.1968,9.92755,0.00457975,0.00457975,0.00457975,0.00228988,0.0091595
221,40461.4,1.39177,1.66672,0.01768,0.99991,11.3885,0.67862,0.53833,0.60981,0.41416,1.32918,1.44772,0.02111,0,0,11.3885,0,11.3885,0,0.0593743,0.185801,3.00161,3.00161,0,1,12.0323,12.2093,9.92396,0.004555,0.004555,0.004555,0.0022775,0.00911
222,40651.8,1.39843,1.66681,0.01769,1.00017,11.4031,0.67809,0.53931,0.61014,0.41441,1.3294,1.44475,0.02112,0,0,11.4031,0,11.4031,0,0.0594488,0.185534,3.00161,3.00161,0,1,12.0282,12.2346,9.94663,0.00453025,0.00453025,0.00453025,0.00226513,0.0090605
223,40841.5,1.38824,1.65882,0.01763,0.99985,11.3885,0.67578,0.54112,0.61055,0.41492,1.32915,1.44285,0.02111,0,0,11.3885,0,11.3885,0,0.0593719,0.186455,3.00161,3.00161,0,1,12.0149,12.2205,9.92997,0.0045055,0.0045055,0.0045055,0.00225275,0.009011
224,41030.3,1.39402,1.65404,0.01764,1.00007,11.3543,0.67954,0.5412,0.61108,0.415,1.32844,1.44134,0.02109,0,0,11.3543,0,11.3543,0,0.0591954,0.185702,3.00161,3.00161,0,1,11.9709,12.1745,9.91761,0.00448075,0.00448075,0.00448075,0.00224038,0.0089615
225,41217.7,1.38566,1.65431,0.0176,0.99999,11.3534,0.68067,0.54056,0.61147,0.41559,1.32849,1.43906,0.02109,0,0,11.3534,0,11.3534,0,0.0591904,0.186185,3.00161,3.00161,0,1,11.9798,12.1757,9.90477,0.004456,0.004456,0.004456,0.002228,0.008912
226,41401.5,1.39387,1.66219,0.0177,1.00004,11.3488,0.67947,0.54101,0.61202,0.41609,1.32775,1.4376,0.02108,0,0,11.3488,0,11.3488,0,0.0591636,0.184926,3.00161,3.00161,0,1,11.9547,12.1794,9.9123,0.00443125,0.00443125,0.00443125,0.00221563,0.0088625
227,41587.5,1.38936,1.65565,0.0176,1,11.3427,0.68223,0.5422,0.61297,0.41688,1.32724,1.436,0.02108,0,0,11.3427,0,11.3427,0,0.0591323,0.185654,3.00161,3.00161,0,1,11.963,12.1707,9.89432,0.0044065,0.0044065,0.0044065,0.00220325,0.008813
228,41771.9,1.38661,1.64544,0.01774,1.00007,11.3494,0.68186,0.54501,0.61354,0.41737,1.32684,1.43403,0.02107,0,0,11.3494,0,11.3494,0,0.059168,0.186246,3.00161,3.00161,0,1,11.9762,12.1738,9.8981,0.00438175,0.00438175,0.00438175,0.00219088,0.0087635
229,41957.4,1.3877,1.65074,0.01762,0.99998,11.3254,0.6788,0.5476,0.61365,0.41768,1.32633,1.43272,0.02105,0,0,11.3254,0,11.3254,0,0.0590427,0.185489,3.00161,3.00161,0,1,11.9468,12.165,9.86427,0.004357,0.004357,0.004357,0.0021785,0.008714
230,42141.6,1.39105,1.65187,0.01764,1.00002,11.3225,0.67821,0.54721,0.61415,0.41804,1.32564,1.43122,0.02104,0,0,11.3225,0,11.3225,0,0.0590258,0.185012,3.00161,3.00161,0,1,11.9401,12.1546,9.87274,0.00433225,0.00433225,0.00433225,0.00216613,0.0086645
231,42325.2,1.38009,1.64993,0.01755,0.99996,11.3334,0.6775,0.54821,0.6149,0.41878,1.32544,1.42909,0.02104,0,0,11.3334,0,11.3334,0,0.0590874,0.185878,3.00161,3.00161,0,1,11.9653,12.1722,9.86267,0.0043075,0.0043075,0.0043075,0.00215375,0.008615
232,42508.4,1.38671,1.64855,0.0176,1.00007,11.3085,0.68055,0.54937,0.6157,0.41942,1.32486,1.4274,0.02103,0,0,11.3085,0,11.3085,0,0.0589541,0.185173,3.00161,3.00161,0,1,11.9297,12.1346,9.86127,0.00428275,0.00428275,0.00428275,0.00214138,0.0085655
233,42692.5,1.379,1.63762,0.0176,0.99991,11.3344,0.68016,0.55135,0.61689,0.42031,1.32429,1.42525,0.02102,0,0,11.3344,0,11.3344,0,0.0590924,0.186861,3.00161,3.00161,0,1,11.9639,12.1593,9.88002,0.004258,0.004258,0.004258,0.002129,0.008516
234,42877.2,1.38324,1.64054,0.01749,1.00012,11.2696,0.68029,0.55191,0.61759,0.42102,1.32319,1.42359,0.02099,0,0,11.2696,0,11.2696,0,0.0587526,0.185066,3.00161,3.00161,0,1,11.8828,12.0965,9.82942,0.00423325,0.00423325,0.00423325,0.00211663,0.0084665
235,43061.4,1.37577,1.64562,0.01757,0.99978,11.2921,0.68194,0.55256,0.61835,0.4216,1.32209,1.42207,0.02096,0,0,11.2921,0,11.2921,0,0.0588669,0.185635,3.00161,3.00161,0,1,11.9041,12.1343,9.83794,0.0042085,0.0042085,0.0042085,0.00210425,0.008417
236,43245.9,1.37567,1.63782,0.0175,1.0002,11.2737,0.68035,0.55187,0.61879,0.42194,1.32085,1.42141,0.02094,0,0,11.2737,0,11.2737,0,0.0587725,0.185854,3.00161,3.00161,0,1,11.883,12.1002,9.83785,0.00418375,0.00418375,0.00418375,0.00209187,0.0083675
237,43427.9,1.37549,1.63898,0.01739,0.99996,11.2408,0.67759,0.55364,0.61956,0.42246,1.32128,1.41832,0.02094,0,0,11.2408,0,11.2408,0,0.0586003,0.185197,3.00161,3.00161,0,1,11.8394,12.073,9.80993,0.004159,0.004159,0.004159,0.0020795,0.008318
238,43611.3,1.36987,1.62623,0.01738,0.99984,11.2577,0.6791,0.55455,0.62012,0.42289,1.32031,1.41774,0.02092,0,0,11.2577,0,11.2577,0,0.0586918,0.186431,3.00161,3.00161,0,1,11.888,12.0668,9.81824,0.00413425,0.00413425,0.00413425,0.00206712,0.0082685
239,43796.5,1.38193,1.64689,0.01757,1.00022,11.2783,0.67884,0.55423,0.62095,0.42342,1.31963,1.41624,0.02091,0,0,11.2783,0,11.2783,0,0.0587968,0.184773,3.00161,3.00161,0,1,11.8952,12.1001,9.83954,0.0041095,0.0041095,0.0041095,0.00205475,0.008219
240,43980.7,1.38148,1.62927,0.01738,0.99988,11.2707,0.67742,0.55649,0.6216,0.42409,1.31892,1.4152,0.0209,0,0,11.2707,0,11.2707,0,0.0587586,0.185877,3.00161,3.00161,0,1,11.8747,12.1056,9.83201,0.00408475,0.00408475,0.00408475,0.00204237,0.0081695
241,44165.8,1.37974,1.62616,0.01743,0.99999,11.2461,0.67526,0.55844,0.6222,0.42477,1.31786,1.41473,0.02087,0,0,11.2461,0,11.2461,0,0.058629,0.185527,3.00161,3.00161,0,1,11.8381,12.0788,9.82149,0.00406,0.00406,0.00406,0.00203,0.00812
242,44349,1.38045,1.63051,0.01746,1.00004,11.2386,0.67266,0.55929,0.62303,0.4256,1.31821,1.41197,0.02087,0,0,11.2386,0,11.2386,0,0.0585874,0.184954,3.00161,3.00161,0,1,11.8345,12.0639,9.81739,0.00403525,0.00403525,0.00403525,0.00201762,0.0080705
243,44532.4,1.37032,1.63298,0.01738,1.00008,11.2399,0.67599,0.56035,0.62395,0.42621,1.31772,1.41071,0.02086,0,0,11.2399,0,11.2399,0,0.0586048,0.185488,3.00161,3.00161,0,1,11.8467,12.0562,9.81674,0.0040105,0.0040105,0.0040105,0.00200525,0.008021
244,44716.3,1.37452,1.62736,0.01745,0.99993,11.2232,0.67365,0.56129,0.62475,0.4267,1.31677,1.40944,0.02084,0,0,11.2232,0,11.2232,0,0.0585094,0.185251,3.00161,3.00161,0,1,11.8345,12.0499,9.78529,0.00398575,0.00398575,0.00398575,0.00199287,0.0079715
245,44900.6,1.37365,1.62481,0.01743,1.00003,11.2144,0.67793,0.56038,0.62524,0.42737,1.31667,1.40708,0.02085,0,0,11.2144,0,11.2144,0,0.0584646,0.185166,3.00161,3.00161,0,1,11.8256,12.0242,9.79335,0.003961,0.003961,0.003961,0.0019805,0.007922
246,45082.7,1.37556,1.62609,0.01741,0.99992,11.2181,0.67978,0.55785,0.62591,0.42792,1.31572,1.40556,0.02083,0,0,11.2182,0,11.2182,0,0.0584837,0.185278,3.00161,3.00161,0,1,11.8134,12.0461,9.79496,0.00393625,0.00393625,0.00393625,0.00196812,0.0078725
247,45266.2,1.37393,1.62866,0.01733,1.00003,11.2113,0.68254,0.55806,0.6267,0.4285,1.31529,1.40343,0.02081,0,0,11.2113,0,11.2113,0,0.0584474,0.184981,3.00161,3.00161,0,1,11.8165,12.0385,9.77879,0.0039115,0.0039115,0.0039115,0.00195575,0.007823
248,45451.6,1.37433,1.62571,0.01736,1.00005,11.207,0.68909,0.55596,0.62761,0.42906,1.31487,1.40148,0.02081,0,0,11.207,0,11.207,0,0.0584254,0.184966,3.00161,3.00161,0,1,11.7974,12.0364,9.78722,0.00388675,0.00388675,0.00388675,0.00194337,0.0077735
249,45637.5,1.3698,1.60982,0.01737,0.99997,11.2189,0.68515,0.55762,0.62836,0.4295,1.31435,1.4001,0.02079,0,0,11.2189,0,11.2189,0,0.0584861,0.18628,3.00161,3.00161,0,1,11.8238,12.0524,9.78033,0.003862,0.003862,0.003862,0.001931,0.007724
250,45819.8,1.36863,1.61588,0.0173,1.00011,11.1951,0.68406,0.55927,0.62878,0.42983,1.31407,1.39883,0.02078,0,0,11.195,0,11.195,0,0.0583666,0.185629,3.00161,3.00161,0,1,11.7894,12.0251,9.77065,0.00383725,0.00383725,0.00383725,0.00191862,0.0076745
251,46006,1.37399,1.61378,0.01731,0.99993,11.2014,0.6823,0.56267,0.62927,0.4305,1.31331,1.39735,0.02077,0,0,11.2014,0,11.2014,0,0.0583956,0.185346,3.00161,3.00161,0,1,11.7895,12.0501,9.7647,0.0038125,0.0038125,0.0038125,0.00190625,0.007625
252,46190.5,1.36583,1.61247,0.01735,1.00002,11.1743,0.68228,0.56343,0.62983,0.43115,1.31223,1.39665,0.02074,0,0,11.1743,0,11.1743,0,0.058256,0.185414,3.00161,3.00161,0,1,11.7844,11.9927,9.74588,0.00378775,0.00378775,0.00378775,0.00189388,0.0075755
253,46373.6,1.36555,1.61157,0.01722,0.99988,11.1682,0.68394,0.5627,0.63048,0.43155,1.31218,1.39456,0.02074,0,0,11.1682,0,11.1682,0,0.0582259,0.185396,3.00161,3.00161,0,1,11.7571,11.9978,9.74963,0.003763,0.003763,0.003763,0.0018815,0.007526
254,46557,1.36487,1.61176,0.01719,1.00018,11.165,0.68545,0.56243,0.63112,0.43212,1.31215,1.39288,0.02074,0,0,11.165,0,11.165,0,0.0582053,0.185228,3.00161,3.00161,0,1,11.7645,11.9938,9.73673,0.00373825,0.00373825,0.00373825,0.00186913,0.0074765
255,46740.1,1.36889,1.60598,0.0173,0.99987,11.1634,0.68434,0.56461,0.63161,0.4326,1.31143,1.39168,0.02073,0,0,11.1634,0,11.1634,0,0.0581984,0.185303,3.00161,3.00161,0,1,11.76,11.9957,9.73446,0.0037135,0.0037135,0.0037135,0.00185675,0.007427
256,46924.6,1.36032,1.59986,0.01719,1.00006,11.1387,0.68527,0.56375,0.6322,0.433,1.311,1.39059,0.02071,0,0,11.1387,0,11.1387,0,0.0580695,0.185835,3.00161,3.00161,0,1,11.7167,11.964,9.73538,0.00368875,0.00368875,0.00368875,0.00184438,0.0073775
257,47108.1,1.36671,1.59509,0.01723,0.99996,11.1372,0.68651,0.56405,0.63277,0.43338,1.31004,1.38944,0.02069,0,0,11.1372,0,11.1372,0,0.0580617,0.185615,3.00161,3.00161,0,1,11.7278,11.9574,9.72624,0.003664,0.003664,0.003664,0.001832,0.007328
258,47292.6,1.36105,1.60476,0.01725,1.00005,11.1363,0.68579,0.56662,0.6335,0.43412,1.30935,1.38776,0.02067,0,0,11.1363,0,11.1363,0,0.0580612,0.185205,3.00161,3.00161,0,1,11.7268,11.97,9.71211,0.00363925,0.00363925,0.00363925,0.00181963,0.0072785
259,47475.3,1.36158,1.601,0.01716,1.00013,11.1539,0.68669,0.56829,0.63408,0.43465,1.30889,1.38641,0.02067,0,0,11.1539,0,11.1539,0,0.0581521,0.185504,3.00161,3.00161,0,1,11.7545,11.9891,9.71814,0.0036145,0.0036145,0.0036145,0.00180725,0.007229
260,47658.6,1.36637,1.60741,0.01739,0.99985,11.1559,0.68345,0.56907,0.63457,0.43518,1.30847,1.38477,0.02066,0,0,11.1559,0,11.1559,0,0.0581594,0.184902,3.00161,3.00161,0,1,11.7465,11.9881,9.73292,0.00358975,0.00358975,0.00358975,0.00179488,0.0071795
261,47841.5,1.3589,1.60035,0.01723,0.99999,11.1167,0.68498,0.56887,0.63513,0.43568,1.3082,1.38277,0.02066,0,0,11.1167,0,11.1167,0,0.0579536,0.185161,3.00161,3.00161,0,1,11.7077,11.9497,9.69277,0.003565,0.003565,0.003565,0.0017825,0.00713
262,48024.8,1.37425,1.60228,0.01711,0.99995,11.1637,0.69026,0.56799,0.63573,0.43601,1.30765,1.38188,0.02064,0,0,11.1637,0,11.1637,0,0.0582007,0.184938,3.00161,3.00161,0,1,11.7813,11.9934,9.71644,0.00354025,0.00354025,0.00354025,0.00177013,0.0070805
263,48207.3,1.36327,1.60246,0.01715,1.00019,11.0892,0.69011,0.5682,0.63591,0.43605,1.3076,1.38081,0.02063,0,0,11.0892,0,11.0892,0,0.0578138,0.184228,3.00161,3.00161,0,1,11.6749,11.9205,9.67219,0.0035155,0.0035155,0.0035155,0.00175775,0.007031
264,48391.4,1.35645,1.59658,0.01712,0.99989,11.1073,0.68996,0.56825,0.63637,0.43682,1.3072,1.37996,0.02061,0,0,11.1073,0,11.1073,0,0.0579074,0.185384,3.00161,3.00161,0,1,11.7115,11.9237,9.68658,0.00349075,0.00349075,0.00349075,0.00174538,0.0069815
265,48573.9,1.35689,1.58305,0.01706,1.00013,11.0852,0.69075,0.56886,0.63691,0.43739,1.30673,1.37853,0.02059,0,0,11.0852,0,11.0852,0,0.057793,0.185632,3.00161,3.00161,0,1,11.6694,11.9104,9.67577,0.003466,0.003466,0.003466,0.001733,0.006932
