epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,train/mixture_aux_loss,train/foundation,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,val/mixture_aux_loss,val/foundation,train/foundation_loss,train/foundation_cosine_loss,train/foundation_relational_loss,train/foundation_cosine_raw,train/foundation_relational_raw,train/foundation_task_ratio,train/foundation_loss_weight,train/foundation_effective_weight,train/foundation_foreground_enabled,train/foundation_foreground_mean_weight,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4
98,20055.1,1.48061,1.889,0.01936,0.99973,15.3736,0.60603,0.50444,0.54747,0.35624,1.39175,1.60395,0.02254,0,0,15.3736,0,15.3736,0,0.0652688,0.234166,3.68593,3.68593,0,1,0.00759925,0.00759925,0.00759925,0.00379963,0.0151985
99,20259.4,1.47709,1.8854,0.01924,0.99989,15.2787,0.60134,0.50636,0.54809,0.35691,1.39083,1.60213,0.02254,0,0,15.2786,0,15.2786,0,0.0648623,0.233027,3.68593,3.68593,0,1,0.0075745,0.0075745,0.0075745,0.00378725,0.015149
100,20459.1,1.46912,1.87844,0.01925,0.99981,15.2789,0.60161,0.50819,0.5495,0.35747,1.38988,1.60006,0.02252,0,0,15.2788,0,15.2788,0,0.0648658,0.233896,3.68593,3.68593,0,1,0.00754975,0.00754975,0.00754975,0.00377488,0.0150995
101,20657.1,1.47467,1.86593,0.0191,0.99992,15.3186,0.60342,0.50678,0.55027,0.35822,1.38926,1.59708,0.02251,0,0,15.3186,0,15.3186,0,0.065037,0.235102,3.68593,3.68593,0,1,0.007525,0.007525,0.007525,0.0037625,0.01505
102,20857.5,1.48097,1.87228,0.0194,0.9999,15.2959,0.60854,0.5064,0.55124,0.35891,1.38785,1.59511,0.02247,0,0,15.2959,0,15.2959,0,0.0649376,0.233907,3.68593,3.68593,0,1,0.00750025,0.00750025,0.00750025,0.00375013,0.0150005
103,21055.7,1.47142,1.87324,0.0192,0.99989,15.2438,0.60639,0.5066,0.55169,0.35955,1.38646,1.59402,0.02244,0,0,15.2438,0,15.2438,0,0.0647193,0.233641,3.68593,3.68593,0,1,0.0074755,0.0074755,0.0074755,0.00373775,0.014951
104,21258.7,1.46782,1.86934,0.01913,0.99984,15.2307,0.60516,0.50855,0.55237,0.36026,1.38668,1.59084,0.02244,0,0,15.2307,0,15.2307,0,0.0646675,0.234117,3.68593,3.68593,0,1,0.00745075,0.00745075,0.00745075,0.00372537,0.0149015
105,21474.4,1.47209,1.86331,0.01912,0.99987,15.1723,0.60456,0.50894,0.55309,0.36112,1.3855,1.58973,0.02241,0,0,15.1723,0,15.1723,0,0.0644172,0.233323,3.68593,3.68593,0,1,0.007426,0.007426,0.007426,0.003713,0.014852
106,21679.1,1.4681,1.86039,0.01908,0.99979,15.2178,0.60584,0.50943,0.55411,0.36175,1.38519,1.58713,0.02241,0,0,15.2178,0,15.2178,0,0.06461,0.234193,3.68593,3.68593,0,1,0.00740125,0.00740125,0.00740125,0.00370063,0.0148025
107,21879.9,1.45884,1.84537,0.01906,0.99998,15.186,0.60699,0.5106,0.55453,0.36199,1.38456,1.58488,0.02239,0,0,15.1859,0,15.1859,0,0.0644783,0.235749,3.68593,3.68593,0,1,0.0073765,0.0073765,0.0073765,0.00368825,0.014753
108,22081.2,1.47402,1.84792,0.01914,0.99987,15.2076,0.60937,0.51117,0.55548,0.36272,1.38416,1.58214,0.02238,0,0,15.2076,0,15.2076,0,0.0645612,0.235168,3.68593,3.68593,0,1,0.00735175,0.00735175,0.00735175,0.00367587,0.0147035
109,22282.9,1.47141,1.86398,0.01918,0.99981,15.2243,0.60985,0.51401,0.5561,0.36326,1.38308,1.58066,0.02235,0,0,15.2243,0,15.2243,0,0.0646371,0.233891,3.68593,3.68593,0,1,0.007327,0.007327,0.007327,0.0036635,0.014654
110,22486,1.46524,1.85184,0.01894,0.99981,15.1343,0.60642,0.51683,0.55651,0.36347,1.38254,1.5788,0.02234,0,0,15.1343,0,15.1343,0,0.0642543,0.234087,3.68593,3.68593,0,1,0.00730225,0.00730225,0.00730225,0.00365113,0.0146045
111,22690,1.46388,1.84396,0.01904,0.99995,15.1487,0.60935,0.51438,0.55707,0.36385,1.38207,1.57674,0.02232,0,0,15.1487,0,15.1487,0,0.0643124,0.234647,3.68593,3.68593,0,1,0.0072775,0.0072775,0.0072775,0.00363875,0.014555
112,22895.4,1.46406,1.84149,0.01899,0.9999,15.1995,0.60937,0.51397,0.55781,0.36454,1.38156,1.57438,0.02231,0,0,15.1995,0,15.1995,0,0.064532,0.235754,3.68593,3.68593,0,1,0.00725275,0.00725275,0.00725275,0.00362637,0.0145055
113,23102.4,1.4661,1.84331,0.01903,0.99992,15.1365,0.60757,0.51522,0.55838,0.36527,1.38042,1.5735,0.02229,0,0,15.1365,0,15.1365,0,0.0642628,0.234152,3.68593,3.68593,0,1,0.007228,0.007228,0.007228,0.003614,0.014456
114,23308.3,1.45758,1.84108,0.01893,0.9998,15.1549,0.61299,0.51297,0.55875,0.36544,1.37992,1.57098,0.02228,0,0,15.1549,0,15.1549,0,0.0643372,0.235181,3.68593,3.68593,0,1,0.00720325,0.00720325,0.00720325,0.00360163,0.0144065
115,23514.4,1.46071,1.82554,0.01896,0.99984,15.1986,0.61502,0.51145,0.55916,0.36585,1.37938,1.5686,0.02227,0,0,15.1986,0,15.1986,0,0.0645215,0.236713,3.68593,3.68593,0,1,0.0071785,0.0071785,0.0071785,0.00358925,0.014357
116,23721.8,1.45952,1.82442,0.01891,0.99999,15.1357,0.61659,0.51117,0.55984,0.36653,1.37801,1.56727,0.02224,0,0,15.1357,0,15.1357,0,0.0643156,0.236499,3.68593,3.68593,0,1,0.00715375,0.00715375,0.00715375,0.00357688,0.0143075
117,23924.5,1.45893,1.82852,0.01896,0.99999,15.1191,0.61397,0.51423,0.56059,0.36714,1.37721,1.56478,0.02221,0,0,15.1191,0,15.1191,0,0.0641887,0.235606,3.68593,3.68593,0,1,0.007129,0.007129,0.007129,0.0035645,0.014258
118,24126.9,1.4588,1.83376,0.01896,0.99994,15.0769,0.61693,0.51201,0.56137,0.36822,1.37621,1.56281,0.0222,0,0,15.0769,0,15.0769,0,0.0640143,0.234556,3.68593,3.68593,0,1,0.00710425,0.00710425,0.00710425,0.00355212,0.0142085
119,24333.3,1.45148,1.82698,0.01897,0.99979,15.0692,0.61725,0.51467,0.5623,0.36914,1.37539,1.56065,0.02219,0,0,15.0692,0,15.0692,0,0.0639801,0.234907,3.68593,3.68593,0,1,0.0070795,0.0070795,0.0070795,0.00353975,0.014159
120,24538,1.44376,1.80318,0.01893,1.00009,15.1056,0.61713,0.51488,0.56305,0.36989,1.37428,1.5591,0.02217,0,0,15.1056,0,15.1056,0,0.0641301,0.237837,3.68593,3.68593,0,1,0.00705475,0.00705475,0.00705475,0.00352737,0.0141095
121,24741.1,1.46175,1.81759,0.01888,0.99978,15.0677,0.61845,0.51529,0.56355,0.3702,1.37449,1.55614,0.02216,0,0,15.0677,0,15.0677,0,0.0639715,0.235047,3.68593,3.68593,0,1,0.00703,0.00703,0.00703,0.003515,0.01406
122,24944.6,1.45481,1.81439,0.01881,0.99997,15.0535,0.61832,0.51688,0.56427,0.37069,1.37293,1.5555,0.02213,0,0,15.0535,0,15.0535,0,0.0639064,0.235584,3.68593,3.68593,0,1,0.00700525,0.00700525,0.00700525,0.00350263,0.0140105
123,25147,1.45477,1.81199,0.0187,0.99987,15.0144,0.62034,0.5181,0.56574,0.37153,1.3722,1.55376,0.02212,0,0,15.0144,0,15.0144,0,0.0637399,0.235108,3.68593,3.68593,0,1,0.0069805,0.0069805,0.0069805,0.00349025,0.013961
124,25351.1,1.44964,1.79428,0.01877,0.9999,15.014,0.62156,0.51887,0.56655,0.37226,1.37135,1.55147,0.0221,0,0,15.014,0,15.014,0,0.0637406,0.236691,3.68593,3.68593,0,1,0.00695575,0.00695575,0.00695575,0.00347788,0.0139115
125,25555.3,1.44893,1.80272,0.01877,0.99998,15.1229,0.62632,0.51827,0.56738,0.37312,1.3708,1.54947,0.02209,0,0,15.1229,0,15.1229,0,0.0642076,0.237472,3.68593,3.68593,0,1,0.006931,0.006931,0.006931,0.0034655,0.013862
126,25758.9,1.45122,1.81044,0.01885,0.99999,15.0578,0.6279,0.51698,0.56844,0.374,1.37029,1.54693,0.02207,0,0,15.0578,0,15.0578,0,0.063927,0.235818,3.68593,3.68593,0,1,0.00690625,0.00690625,0.00690625,0.00345313,0.0138125
127,25959.7,1.44707,1.80195,0.01864,0.99978,14.9907,0.6315,0.51602,0.56957,0.3749,1.36883,1.54558,0.02204,0,0,14.9907,0,14.9907,0,0.0636478,0.235708,3.68593,3.68593,0,1,0.0068815,0.0068815,0.0068815,0.00344075,0.013763
128,26162.9,1.45824,1.80819,0.0187,0.99998,14.9831,0.63451,0.518,0.57014,0.37565,1.36806,1.54378,0.02202,0,0,14.9831,0,14.9831,0,0.0636136,0.234497,3.68593,3.68593,0,1,0.00685675,0.00685675,0.00685675,0.00342838,0.0137135
129,26371,1.44975,1.78969,0.01875,0.99984,14.9603,0.62981,0.52253,0.57113,0.37636,1.36728,1.54198,0.022,0,0,14.9603,0,14.9603,0,0.0635108,0.235965,3.68593,3.68593,0,1,0.006832,0.006832,0.006832,0.003416,0.013664
130,26572,1.44705,1.78168,0.01876,1.00003,14.9692,0.63406,0.52164,0.57217,0.37728,1.3662,1.53988,0.02197,0,0,14.9692,0,14.9692,0,0.0635546,0.236812,3.68593,3.68593,0,1,0.00680725,0.00680725,0.00680725,0.00340363,0.0136145
131,26772.1,1.44382,1.79298,0.01868,0.99999,14.9934,0.6342,0.52156,0.57275,0.37786,1.36499,1.53876,0.02194,0,0,14.9934,0,14.9934,0,0.0636524,0.236291,3.68593,3.68593,0,1,0.0067825,0.0067825,0.0067825,0.00339125,0.013565
132,26975.3,1.44864,1.79221,0.01875,0.99984,14.9634,0.63254,0.52224,0.57335,0.37831,1.36497,1.53614,0.02195,0,0,14.9634,0,14.9634,0,0.0635272,0.235462,3.68593,3.68593,0,1,0.00675775,0.00675775,0.00675775,0.00337887,0.0135155
133,27176.6,1.44847,1.7955,0.01863,0.99982,14.9472,0.6372,0.52084,0.57439,0.37895,1.36421,1.53365,0.02193,0,0,14.9472,0,14.9472,0,0.0634566,0.235327,3.68593,3.68593,0,1,0.006733,0.006733,0.006733,0.0033665,0.013466
134,27379.1,1.43828,1.77468,0.01867,1.00007,14.9563,0.63687,0.52296,0.57524,0.37944,1.36277,1.53271,0.0219,0,0,14.9563,0,14.9563,0,0.0634936,0.237463,3.68593,3.68593,0,1,0.00670825,0.00670825,0.00670825,0.00335412,0.0134165
135,27583.2,1.44149,1.77283,0.01866,1.00001,14.9256,0.63394,0.52576,0.57626,0.38005,1.36283,1.53061,0.02189,0,0,14.9256,0,14.9256,0,0.063363,0.236658,3.68593,3.68593,0,1,0.0066835,0.0066835,0.0066835,0.00334175,0.013367
136,27784.4,1.44243,1.77553,0.01855,0.99978,14.8721,0.63501,0.5256,0.57694,0.38056,1.36223,1.52883,0.02187,0,0,14.8721,0,14.8721,0,0.0631406,0.235665,3.68593,3.68593,0,1,0.00665875,0.00665875,0.00665875,0.00332937,0.0133175
137,27987.2,1.44433,1.78208,0.0186,0.99997,14.9609,0.63536,0.52496,0.57765,0.38139,1.36149,1.52725,0.02184,0,0,14.9609,0,14.9609,0,0.0635119,0.236774,3.68593,3.68593,0,1,0.006634,0.006634,0.006634,0.003317,0.013268
138,28192.2,1.43469,1.77659,0.0184,1.00003,14.8738,0.63448,0.52648,0.57833,0.38211,1.36104,1.52519,0.02183,0,0,14.8738,0,14.8738,0,0.0631454,0.236186,3.68593,3.68593,0,1,0.00660925,0.00660925,0.00660925,0.00330462,0.0132185
139,28396.6,1.43904,1.77767,0.01856,0.99986,14.9318,0.63986,0.52337,0.5793,0.38287,1.36032,1.52345,0.02183,0,0,14.9318,0,14.9318,0,0.0633989,0.236422,3.68593,3.68593,0,1,0.0065845,0.0065845,0.0065845,0.00329225,0.013169
140,28602.9,1.43643,1.76637,0.01857,1.00007,14.8692,0.64281,0.52447,0.58026,0.38346,1.36034,1.52061,0.02183,0,0,14.8692,0,14.8692,0,0.063132,0.236515,3.68593,3.68593,0,1,0.00655975,0.00655975,0.00655975,0.00327988,0.0131195
141,28807.4,1.4397,1.77243,0.01873,0.99992,14.8556,0.64119,0.52654,0.58081,0.38392,1.3598,1.5185,0.02183,0,0,14.8556,0,14.8556,0,0.0630749,0.235513,3.68593,3.68593,0,1,0.006535,0.006535,0.006535,0.0032675,0.01307
142,29012.3,1.42946,1.75791,0.01845,1.00001,14.8728,0.64218,0.5267,0.58192,0.38464,1.35876,1.5168,0.02179,0,0,14.8728,0,14.8728,0,0.0631442,0.237578,3.68593,3.68593,0,1,0.00651025,0.00651025,0.00651025,0.00325512,0.0130205
143,29216.9,1.43261,1.76053,0.01838,0.99992,14.8441,0.6407,0.52674,0.58267,0.38533,1.35834,1.51395,0.02179,0,0,14.8441,0,14.8441,0,0.0630211,0.236566,3.68593,3.68593,0,1,0.0064855,0.0064855,0.0064855,0.00324275,0.012971
144,29422,1.43372,1.75858,0.0184,0.99994,14.8605,0.6438,0.52546,0.58362,0.38642,1.35743,1.51236,0.02178,0,0,14.8605,0,14.8605,0,0.0630917,0.236926,3.68593,3.68593,0,1,0.00646075,0.00646075,0.00646075,0.00323038,0.0129215
145,29628,1.43588,1.75129,0.01844,0.99992,14.8292,0.64534,0.52589,0.58441,0.38729,1.3568,1.50944,0.02176,0,0,14.8292,0,14.8292,0,0.0629637,0.237002,3.68593,3.68593,0,1,0.006436,0.006436,0.006436,0.003218,0.012872
146,29832.3,1.43249,1.75279,0.01831,0.99991,14.8291,0.64757,0.52586,0.58536,0.38793,1.35607,1.50746,0.02174,0,0,14.8291,0,14.8291,0,0.0629615,0.236784,3.68593,3.68593,0,1,0.00641125,0.00641125,0.00641125,0.00320562,0.0128225
147,30035.1,1.42779,1.75782,0.01838,0.99997,14.7825,0.64974,0.52621,0.58636,0.38867,1.35527,1.50575,0.02173,0,0,14.7825,0,14.7825,0,0.0627595,0.236253,3.68593,3.68593,0,1,0.0063865,0.0063865,0.0063865,0.00319325,0.012773
148,30240.6,1.43006,1.74358,0.01836,0.99984,14.8151,0.64995,0.52751,0.58691,0.38942,1.3544,1.5035,0.0217,0,0,14.8151,0,14.8151,0,0.0628982,0.237109,3.68593,3.68593,0,1,0.00636175,0.00636175,0.00636175,0.00318088,0.0127235
149,30442.9,1.42707,1.74602,0.01847,1.00006,14.8052,0.64831,0.52846,0.58787,0.39034,1.35356,1.50114,0.02168,0,0,14.8052,0,14.8052,0,0.062857,0.237072,3.68593,3.68593,0,1,0.006337,0.006337,0.006337,0.0031685,0.012674
150,30648.4,1.43026,1.75572,0.01831,0.99984,14.824,0.64794,0.52901,0.58872,0.39137,1.35246,1.49912,0.02166,0,0,14.824,0,14.824,0,0.0629376,0.236781,3.68593,3.68593,0,1,0.00631225,0.00631225,0.00631225,0.00315612,0.0126245
151,30856.4,1.41756,1.75267,0.01847,1.00011,14.7942,0.64846,0.52808,0.58915,0.39189,1.35198,1.49679,0.02165,0,0,14.7942,0,14.7942,0,0.0628093,0.237068,3.68593,3.68593,0,1,0.0062875,0.0062875,0.0062875,0.00314375,0.012575
152,31062.1,1.42604,1.74436,0.01824,1.00004,14.7343,0.65508,0.52466,0.58984,0.39265,1.35172,1.49397,0.02164,0,0,14.7343,0,14.7343,0,0.0625533,0.236457,3.68593,3.68593,0,1,0.00626275,0.00626275,0.00626275,0.00313138,0.0125255
153,31268.9,1.42604,1.73782,0.01825,0.99984,14.754,0.65004,0.52843,0.5904,0.39326,1.35112,1.49145,0.02163,0,0,14.754,0,14.754,0,0.0626424,0.236892,3.68593,3.68593,0,1,0.006238,0.006238,0.006238,0.003119,0.012476
154,31472.9,1.41747,1.73719,0.01836,1.00004,14.7647,0.65792,0.52377,0.59112,0.3943,1.35011,1.48956,0.0216,0,0,14.7647,0,14.7647,0,0.0626884,0.237595,3.68593,3.68593,0,1,0.00621325,0.00621325,0.00621325,0.00310662,0.0124265
155,31673.4,1.42818,1.73974,0.01834,0.99991,14.7522,0.66281,0.52311,0.59206,0.39516,1.34898,1.4874,0.02158,0,0,14.7521,0,14.7521,0,0.0626305,0.236473,3.68593,3.68593,0,1,0.0061885,0.0061885,0.0061885,0.00309425,0.012377
156,31874.6,1.41561,1.72772,0.01824,0.99996,14.7154,0.66075,0.52474,0.59282,0.39586,1.3479,1.48614,0.02156,0,0,14.7154,0,14.7154,0,0.0624753,0.237557,3.68593,3.68593,0,1,0.00616375,0.00616375,0.00616375,0.00308187,0.0123275
157,32079.1,1.42103,1.74219,0.01839,0.99998,14.7604,0.65838,0.52682,0.5932,0.39643,1.34714,1.48433,0.02154,0,0,14.7604,0,14.7604,0,0.0626632,0.236416,3.68593,3.68593,0,1,0.006139,0.006139,0.006139,0.0030695,0.012278
158,32280.9,1.41879,1.73398,0.01833,0.99998,14.734,0.65775,0.5296,0.59367,0.39692,1.34673,1.48209,0.02153,0,0,14.734,0,14.734,0,0.0625562,0.236982,3.68593,3.68593,0,1,0.00611425,0.00611425,0.00611425,0.00305712,0.0122285
159,32481.3,1.42512,1.73509,0.01825,1.00004,14.7293,0.65592,0.53128,0.59417,0.39766,1.34544,1.48062,0.02151,0,0,14.7293,0,14.7293,0,0.0625371,0.236513,3.68593,3.68593,0,1,0.0060895,0.0060895,0.0060895,0.00304475,0.012179
160,32683.1,1.42027,1.72643,0.0182,0.99986,14.6787,0.65528,0.53292,0.59464,0.39819,1.34379,1.47952,0.02147,0,0,14.6787,0,14.6787,0,0.0623173,0.2365,3.68593,3.68593,0,1,0.00606475,0.00606475,0.00606475,0.00303237,0.0121295
161,32887.8,1.41845,1.71403,0.01826,1.00001,14.6896,0.653,0.5351,0.59532,0.39875,1.34306,1.47756,0.02145,0,0,14.6896,0,14.6896,0,0.0623622,0.237639,3.68593,3.68593,0,1,0.00604,0.00604,0.00604,0.00302,0.01208
162,33097.1,1.41972,1.72219,0.01814,1.00012,14.6804,0.65444,0.53558,0.59607,0.39942,1.34161,1.47597,0.02141,0,0,14.6804,0,14.6804,0,0.0623265,0.23701,3.68593,3.68593,0,1,0.00601525,0.00601525,0.00601525,0.00300762,0.0120305
163,33299.4,1.41409,1.72409,0.01828,0.9998,14.7205,0.65259,0.53893,0.59709,0.40034,1.34038,1.47393,0.02137,0,0,14.7205,0,14.7205,0,0.0624939,0.237601,3.68593,3.68593,0,1,0.0059905,0.0059905,0.0059905,0.00299525,0.011981
164,33500.9,1.40924,1.72449,0.01812,1,14.6746,0.65344,0.53875,0.59782,0.40109,1.33987,1.47163,0.02137,0,0,14.6746,0,14.6746,0,0.0622989,0.237104,3.68593,3.68593,0,1,0.00596575,0.00596575,0.00596575,0.00298288,0.0119315
165,33704.9,1.41589,1.71874,0.01812,1.00001,14.656,0.65413,0.53692,0.59822,0.4016,1.33987,1.46855,0.02137,0,0,14.656,0,14.656,0,0.0622197,0.236887,3.68593,3.68593,0,1,0.005941,0.005941,0.005941,0.0029705,0.011882
166,33908.3,1.41235,1.71599,0.01827,0.99999,14.6794,0.65681,0.53675,0.59873,0.40236,1.3394,1.46661,0.02135,0,0,14.6794,0,14.6794,0,0.062321,0.237599,3.68593,3.68593,0,1,0.00591625,0.00591625,0.00591625,0.00295813,0.0118325
167,34110.9,1.41872,1.71113,0.01814,1.00002,14.6489,0.65795,0.53798,0.59938,0.40293,1.33807,1.4651,0.02132,0,0,14.6489,0,14.6489,0,0.06219,0.237093,3.68593,3.68593,0,1,0.0058915,0.0058915,0.0058915,0.00294575,0.011783
168,34313.1,1.41316,1.71953,0.01813,0.9998,14.6547,0.65624,0.54055,0.59995,0.40369,1.33714,1.46349,0.02131,0,0,14.6547,0,14.6547,0,0.0622233,0.236919,3.68593,3.68593,0,1,0.00586675,0.00586675,0.00586675,0.00293338,0.0117335
169,34518.5,1.41552,1.70504,0.01826,1.00008,14.6304,0.65949,0.54095,0.60095,0.40426,1.33655,1.46086,0.0213,0,0,14.6304,0,14.6304,0,0.0621125,0.236864,3.68593,3.68593,0,1,0.005842,0.005842,0.005842,0.002921,0.011684
170,34722,1.41756,1.70781,0.01811,1.00002,14.667,0.65929,0.53992,0.60178,0.40521,1.33554,1.45927,0.02129,0,0,14.667,0,14.667,0,0.0622705,0.237645,3.68593,3.68593,0,1,0.00581725,0.00581725,0.00581725,0.00290863,0.0116345
171,34926.3,1.4191,1.70412,0.01809,0.99989,14.5679,0.66219,0.54024,0.60248,0.40596,1.33536,1.45657,0.02129,0,0,14.5679,0,14.5679,0,0.061847,0.23601,3.68593,3.68593,0,1,0.0057925,0.0057925,0.0057925,0.00289625,0.011585
172,35128.7,1.41446,1.70224,0.01799,1.00012,14.5785,0.6605,0.54337,0.60316,0.4066,1.33501,1.4539,0.02128,0,0,14.5784,0,14.5784,0,0.0618906,0.236854,3.68593,3.68593,0,1,0.00576775,0.00576775,0.00576775,0.00288388,0.0115355
173,35332.1,1.40559,1.70425,0.01799,0.99988,14.5758,0.6687,0.53929,0.60359,0.40713,1.33452,1.45219,0.02126,0,0,14.5758,0,14.5758,0,0.0618817,0.237036,3.68593,3.68593,0,1,0.005743,0.005743,0.005743,0.0028715,0.011486
174,35536.7,1.41437,1.70807,0.01813,0.99991,14.6149,0.671,0.54138,0.60445,0.4077,1.33388,1.45018,0.02125,0,0,14.6149,0,14.6149,0,0.0620466,0.236705,3.68593,3.68593,0,1,0.00571825,0.00571825,0.00571825,0.00285913,0.0114365
175,35739.8,1.41041,1.69811,0.01806,1.00008,14.5741,0.67277,0.54071,0.60559,0.40858,1.33374,1.44761,0.02125,0,0,14.5741,0,14.5741,0,0.0618773,0.236811,3.68593,3.68593,0,1,0.0056935,0.0056935,0.0056935,0.00284675,0.011387
176,35940.7,1.41082,1.70258,0.018,1.00006,14.6087,0.67208,0.53967,0.60631,0.40912,1.33318,1.44542,0.02124,0,0,14.6087,0,14.6087,0,0.0620248,0.237221,3.68593,3.68593,0,1,0.00566875,0.00566875,0.00566875,0.00283438,0.0113375
177,36143.3,1.41232,1.69807,0.01798,0.9998,14.5858,0.67144,0.54076,0.60706,0.40986,1.33347,1.44265,0.02125,0,0,14.5858,0,14.5858,0,0.0619256,0.237003,3.68593,3.68593,0,1,0.005644,0.005644,0.005644,0.002822,0.011288
178,36347.1,1.41734,1.69355,0.01796,1.00005,14.5579,0.67429,0.54063,0.60781,0.41096,1.33259,1.44055,0.02123,0,0,14.5579,0,14.5579,0,0.0618008,0.236375,3.68593,3.68593,0,1,0.00561925,0.00561925,0.00561925,0.00280963,0.0112385
179,36550,1.40346,1.68554,0.01793,0.99996,14.5324,0.67717,0.54001,0.60864,0.41176,1.33191,1.43878,0.02122,0,0,14.5325,0,14.5325,0,0.0617015,0.237328,3.68593,3.68593,0,1,0.0055945,0.0055945,0.0055945,0.00279725,0.011189
180,36757.9,1.40478,1.69329,0.01805,1.00002,14.5141,0.67623,0.54266,0.6096,0.41258,1.33136,1.43651,0.02121,0,0,14.5141,0,14.5141,0,0.0616217,0.236315,3.68593,3.68593,0,1,0.00556975,0.00556975,0.00556975,0.00278488,0.0111395
181,36968.7,1.40515,1.69379,0.01799,0.99998,14.5672,0.67448,0.54365,0.61034,0.41329,1.33051,1.43453,0.0212,0,0,14.5672,0,14.5672,0,0.0618433,0.237131,3.68593,3.68593,0,1,0.005545,0.005545,0.005545,0.0027725,0.01109
182,37176.3,1.41359,1.69261,0.01803,1.00002,14.5022,0.67483,0.54432,0.61112,0.41399,1.32929,1.43332,0.02118,0,0,14.5022,0,14.5022,0,0.0615685,0.235448,3.68593,3.68593,0,1,0.00552025,0.00552025,0.00552025,0.00276012,0.0110405
183,37376.6,1.39793,1.6864,0.01791,0.99994,14.5365,0.67513,0.543,0.61195,0.41505,1.32937,1.43052,0.02118,0,0,14.5365,0,14.5365,0,0.0617149,0.237371,3.68593,3.68593,0,1,0.0054955,0.0054955,0.0054955,0.00274775,0.010991
184,37588.9,1.40666,1.68233,0.01794,1.00006,14.4956,0.67197,0.54398,0.61258,0.41543,1.32853,1.42999,0.02115,0,0,14.4956,0,14.4956,0,0.0615421,0.236681,3.68593,3.68593,0,1,0.00547075,0.00547075,0.00547075,0.00273537,0.0109415
185,37795.7,1.3973,1.67234,0.01788,0.99997,14.5133,0.67293,0.54571,0.61321,0.41605,1.32709,1.42876,0.02113,0,0,14.5133,0,14.5133,0,0.0616158,0.237779,3.68593,3.68593,0,1,0.005446,0.005446,0.005446,0.002723,0.010892
186,37998.2,1.4025,1.67872,0.01783,1.00008,14.4965,0.6746,0.54703,0.61386,0.41666,1.32683,1.42693,0.02111,0,0,14.4965,0,14.4965,0,0.0615455,0.236904,3.68593,3.68593,0,1,0.00542125,0.00542125,0.00542125,0.00271062,0.0108425
187,38200.2,1.40821,1.67773,0.01789,0.9998,14.4692,0.67391,0.54867,0.61453,0.41736,1.32627,1.42475,0.0211,0,0,14.4692,0,14.4692,0,0.0614286,0.236011,3.68593,3.68593,0,1,0.0053965,0.0053965,0.0053965,0.00269825,0.010793
188,38404.1,1.40003,1.67784,0.01788,1,14.497,0.67381,0.54918,0.61508,0.41782,1.32575,1.42282,0.02109,0,0,14.497,0,14.497,0,0.061544,0.237102,3.68593,3.68593,0,1,0.00537175,0.00537175,0.00537175,0.00268587,0.0107435
189,38610.5,1.39258,1.68216,0.01772,0.99998,14.4313,0.67235,0.55057,0.61564,0.41851,1.32499,1.42157,0.02108,0,0,14.4313,0,14.4313,0,0.0612709,0.23635,3.68593,3.68593,0,1,0.005347,0.005347,0.005347,0.0026735,0.010694
190,38827.3,1.39337,1.67689,0.01778,1.00005,14.4648,0.67783,0.54779,0.6162,0.41926,1.32441,1.41986,0.02107,0,0,14.4648,0,14.4648,0,0.0614095,0.237222,3.68593,3.68593,0,1,0.00532225,0.00532225,0.00532225,0.00266113,0.0106445
191,39048.8,1.39767,1.66808,0.0177,1,14.4479,0.67463,0.55112,0.61676,0.41982,1.32344,1.41859,0.02104,0,0,14.4479,0,14.4479,0,0.0613355,0.237114,3.68593,3.68593,0,1,0.0052975,0.0052975,0.0052975,0.00264875,0.010595
192,39255.9,1.39883,1.66761,0.01783,0.99996,14.4493,0.67388,0.55204,0.61721,0.42006,1.32334,1.41629,0.02102,0,0,14.4493,0,14.4493,0,0.0613384,0.237067,3.68593,3.68593,0,1,0.00527275,0.00527275,0.00527275,0.00263637,0.0105455
193,39470.8,1.40253,1.66539,0.01787,0.99996,14.4388,0.67295,0.55384,0.6178,0.42059,1.3227,1.41468,0.02102,0,0,14.4388,0,14.4388,0,0.0612983,0.236798,3.68593,3.68593,0,1,0.005248,0.005248,0.005248,0.002624,0.010496
194,39683.8,1.39432,1.66517,0.01786,1.00001,14.4369,0.67054,0.55591,0.6184,0.42109,1.32177,1.4135,0.02099,0,0,14.4369,0,14.4369,0,0.0612999,0.23713,3.68593,3.68593,0,1,0.00522325,0.00522325,0.00522325,0.00261163,0.0104465
195,39891,1.40235,1.65492,0.01787,1.00003,14.4242,0.67174,0.55601,0.61879,0.42161,1.32064,1.41245,0.02096,0,0,14.4242,0,14.4242,0,0.0612361,0.237052,3.68593,3.68593,0,1,0.0051985,0.0051985,0.0051985,0.00259925,0.010397
196,40094.8,1.40651,1.6563,0.01787,0.99984,14.3885,0.6679,0.55706,0.6193,0.42204,1.31986,1.41059,0.02095,0,0,14.3885,0,14.3885,0,0.0610815,0.236113,3.68593,3.68593,0,1,0.00517375,0.00517375,0.00517375,0.00258687,0.0103475
