epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,train/mixture_aux_loss,train/foundation,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,val/mixture_aux_loss,val/foundation,train/foundation_loss,train/foundation_cosine_loss,train/foundation_relational_loss,train/foundation_cosine_raw,train/foundation_relational_raw,train/foundation_task_ratio,train/foundation_loss_weight,train/foundation_effective_weight,train/foundation_foreground_enabled,train/foundation_foreground_mean_weight,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4
196,51391.1,1.4027,1.69068,0.01792,0.99982,6.51823,0.67067,0.55026,0.61634,0.41731,1.32419,1.4206,0.02113,0,0,6.51823,0,6.51823,0,0.0327904,0.105779,3.11066,3.11066,0,1,0.00517375,0.00517375,0.00517375,0.00258687,0.0103475
197,51656.8,1.38979,1.68971,0.01789,1.00007,6.50805,0.66017,0.55649,0.61698,0.41785,1.32333,1.41923,0.0211,0,0,6.50805,0,6.50805,0,0.0327383,0.106022,3.11066,3.11066,0,1,0.005149,0.005149,0.005149,0.0025745,0.010298
198,51916.8,1.3903,1.69049,0.01779,1,6.51265,0.65953,0.55664,0.61782,0.4182,1.32241,1.41769,0.02108,0,0,6.51266,0,6.51266,0,0.0327623,0.106074,3.11066,3.11066,0,1,0.00512425,0.00512425,0.00512425,0.00256213,0.0102485
199,52177.8,1.39315,1.68805,0.0178,1.0001,6.50966,0.66005,0.55692,0.61822,0.4189,1.3219,1.4164,0.02107,0,0,6.50967,0,6.50967,0,0.0327479,0.105954,3.11066,3.11066,0,1,0.0050995,0.0050995,0.0050995,0.00254975,0.010199
200,52437.4,1.39252,1.68998,0.0179,0.99988,6.52175,0.66443,0.55528,0.61862,0.41943,1.32129,1.41497,0.02106,0,0,6.52175,0,6.52175,0,0.0328082,0.10616,3.11066,3.11066,0,1,0.00507475,0.00507475,0.00507475,0.00253737,0.0101495
201,52698.4,1.39812,1.68037,0.01794,0.99988,6.52048,0.66245,0.5581,0.61935,0.42009,1.32051,1.41343,0.02104,0,0,6.52048,0,6.52048,0,0.0328035,0.10608,3.11066,3.11066,0,1,0.00505,0.00505,0.00505,0.002525,0.0101
202,52961.2,1.38375,1.67958,0.0178,1.00002,6.4797,0.66322,0.55952,0.61997,0.42049,1.31993,1.4115,0.02103,0,0,6.4797,0,6.4797,0,0.0325968,0.105845,3.11066,3.11066,0,1,0.00502525,0.00502525,0.00502525,0.00251263,0.0100505
203,53222.2,1.39312,1.68171,0.01787,0.99996,6.49381,0.66109,0.56072,0.62073,0.42108,1.31968,1.40909,0.02102,0,0,6.49381,0,6.49381,0,0.0326671,0.105856,3.11066,3.11066,0,1,0.0050005,0.0050005,0.0050005,0.00250025,0.010001
204,53480.7,1.38814,1.66818,0.01789,1.00003,6.49671,0.66303,0.5604,0.62118,0.42166,1.31923,1.40731,0.02101,0,0,6.49671,0,6.49671,0,0.0326836,0.106325,3.11066,3.11066,0,1,0.00497575,0.00497575,0.00497575,0.00248788,0.0099515
205,53746.7,1.39359,1.68446,0.0179,1.0001,6.50821,0.6644,0.55929,0.62166,0.42221,1.31825,1.40642,0.02098,0,0,6.50821,0,6.50821,0,0.032742,0.10582,3.11066,3.11066,0,1,0.004951,0.004951,0.004951,0.0024755,0.009902
206,54010.4,1.38637,1.67355,0.01775,0.99988,6.47497,0.66913,0.55877,0.62223,0.4229,1.31808,1.40418,0.02097,0,0,6.47497,0,6.47497,0,0.0325746,0.105889,3.11066,3.11066,0,1,0.00492625,0.00492625,0.00492625,0.00246313,0.0098525
207,54280.5,1.39455,1.67435,0.01786,0.99999,6.48273,0.67125,0.5565,0.62321,0.4236,1.31698,1.40364,0.02095,0,0,6.48273,0,6.48273,0,0.0326131,0.105676,3.11066,3.11066,0,1,0.0049015,0.0049015,0.0049015,0.00245075,0.009803
208,54549.9,1.38888,1.67101,0.01784,0.99994,6.4759,0.67168,0.55698,0.62405,0.42421,1.31629,1.40261,0.02093,0,0,6.4759,0,6.4759,0,0.0325759,0.105845,3.11066,3.11066,0,1,0.00487675,0.00487675,0.00487675,0.00243838,0.0097535
209,54820.9,1.38736,1.65716,0.01779,0.99995,6.46701,0.67521,0.55541,0.62462,0.42471,1.31552,1.40156,0.02091,0,0,6.46701,0,6.46701,0,0.0325326,0.106155,3.11066,3.11066,0,1,0.004852,0.004852,0.004852,0.002426,0.009704
210,55087.8,1.38621,1.67906,0.01776,1.00013,6.50121,0.675,0.55615,0.62544,0.42526,1.31489,1.39966,0.0209,0,0,6.50121,0,6.50121,0,0.0327067,0.106051,3.11066,3.11066,0,1,0.00482725,0.00482725,0.00482725,0.00241362,0.0096545
211,55352.9,1.37791,1.66899,0.01769,0.99998,6.45846,0.6756,0.55679,0.62627,0.42585,1.31494,1.39782,0.02091,0,0,6.45846,0,6.45846,0,0.0324901,0.105819,3.11066,3.11066,0,1,0.0048025,0.0048025,0.0048025,0.00240125,0.009605
212,55615.1,1.38951,1.66005,0.01776,1,6.46112,0.67887,0.55789,0.62706,0.42652,1.31482,1.396,0.02089,0,0,6.46111,0,6.46111,0,0.0325019,0.105701,3.11066,3.11066,0,1,0.00477775,0.00477775,0.00477775,0.00238888,0.0095555
213,55880.5,1.38877,1.66092,0.01765,0.99996,6.45315,0.67425,0.56195,0.62717,0.42678,1.31458,1.39458,0.02088,0,0,6.45314,0,6.45314,0,0.032465,0.105705,3.11066,3.11066,0,1,0.004753,0.004753,0.004753,0.0023765,0.009506
214,56137.9,1.38448,1.66918,0.01778,1.00004,6.48069,0.67147,0.56416,0.62772,0.4272,1.31391,1.39419,0.02086,0,0,6.48069,0,6.48069,0,0.0326003,0.105963,3.11066,3.11066,0,1,0.00472825,0.00472825,0.00472825,0.00236413,0.0094565
215,56392.4,1.38159,1.66464,0.01762,1.0001,6.45535,0.67516,0.56266,0.62851,0.42766,1.31315,1.39272,0.02085,0,0,6.45535,0,6.45535,0,0.0324743,0.105943,3.11066,3.11066,0,1,0.0047035,0.0047035,0.0047035,0.00235175,0.009407
216,56645.8,1.38306,1.661,0.01788,1.00003,6.4739,0.67916,0.55928,0.62936,0.42816,1.31268,1.39067,0.02085,0,0,6.47389,0,6.47389,0,0.0325673,0.105968,3.11066,3.11066,0,1,0.00467875,0.00467875,0.00467875,0.00233938,0.0093575
217,56903.5,1.3905,1.66483,0.01774,0.99986,6.45024,0.68125,0.55913,0.63009,0.42849,1.3113,1.38984,0.02081,0,0,6.45024,0,6.45024,0,0.0324477,0.105368,3.11066,3.11066,0,1,0.004654,0.004654,0.004654,0.002327,0.009308
218,57164.7,1.37501,1.65968,0.01761,0.99995,6.46856,0.67962,0.56182,0.63092,0.42944,1.31085,1.38769,0.0208,0,0,6.46856,0,6.46856,0,0.0325434,0.106285,3.11066,3.11066,0,1,0.00462925,0.00462925,0.00462925,0.00231463,0.0092585
219,57425.2,1.37224,1.64623,0.01757,1.00002,6.44639,0.68114,0.56341,0.63132,0.43015,1.31045,1.38581,0.0208,0,0,6.44638,0,6.44638,0,0.032428,0.10634,3.11066,3.11066,0,1,0.0046045,0.0046045,0.0046045,0.00230225,0.009209
220,57694.1,1.37465,1.64631,0.01763,0.99989,6.46609,0.6826,0.56371,0.63198,0.43072,1.30947,1.3853,0.02077,0,0,6.46609,0,6.46609,0,0.0325298,0.106694,3.11066,3.11066,0,1,0.00457975,0.00457975,0.00457975,0.00228988,0.0091595
221,57948.2,1.37858,1.64904,0.01759,1.00011,6.45289,0.67939,0.56811,0.63296,0.43131,1.30868,1.38401,0.02075,0,0,6.45289,0,6.45289,0,0.0324625,0.106239,3.11066,3.11066,0,1,0.004555,0.004555,0.004555,0.0022775,0.00911
222,58206.9,1.38552,1.65819,0.01761,1,6.43085,0.67754,0.56889,0.63377,0.43216,1.3086,1.38148,0.02074,0,0,6.43084,0,6.43084,0,0.0323516,0.105292,3.11066,3.11066,0,1,0.00453025,0.00453025,0.00453025,0.00226513,0.0090605
223,58457.8,1.37211,1.64172,0.01754,1.00007,6.43159,0.67696,0.56903,0.63435,0.43265,1.30898,1.37942,0.02074,0,0,6.43159,0,6.43159,0,0.0323552,0.106218,3.11066,3.11066,0,1,0.0045055,0.0045055,0.0045055,0.00225275,0.009011
224,58710.8,1.37671,1.64531,0.01746,1.00004,6.4496,0.6803,0.56674,0.63498,0.43325,1.30732,1.3794,0.02071,0,0,6.4496,0,6.4496,0,0.032447,0.106339,3.11066,3.11066,0,1,0.00448075,0.00448075,0.00448075,0.00224038,0.0089615
225,58977.8,1.36975,1.645,0.01749,0.9999,6.43721,0.68289,0.56636,0.63529,0.43368,1.30672,1.37839,0.0207,0,0,6.43722,0,6.43722,0,0.0323832,0.106293,3.11066,3.11066,0,1,0.004456,0.004456,0.004456,0.002228,0.008912
226,59233,1.3774,1.64716,0.01757,1.00001,6.44171,0.68652,0.56527,0.63599,0.43412,1.30613,1.37749,0.02068,0,0,6.44171,0,6.44171,0,0.0324062,0.105918,3.11066,3.11066,0,1,0.00443125,0.00443125,0.00443125,0.00221563,0.0088625
227,59493.6,1.37414,1.6377,0.01749,1,6.43395,0.68634,0.56754,0.63674,0.43454,1.30556,1.37608,0.02066,0,0,6.43395,0,6.43395,0,0.032369,0.106234,3.11066,3.11066,0,1,0.0044065,0.0044065,0.0044065,0.00220325,0.008813
228,59762.7,1.37063,1.63343,0.01759,0.99998,6.42789,0.69012,0.56644,0.63765,0.43532,1.3046,1.37516,0.02063,0,0,6.42789,0,6.42789,0,0.0323383,0.106356,3.11066,3.11066,0,1,0.00438175,0.00438175,0.00438175,0.00219088,0.0087635
229,60026.3,1.37067,1.63609,0.01747,0.99995,6.44487,0.68856,0.56823,0.63801,0.43575,1.30444,1.37357,0.02063,0,0,6.44487,0,6.44487,0,0.0324224,0.106503,3.11066,3.11066,0,1,0.004357,0.004357,0.004357,0.0021785,0.008714
230,60292.6,1.38089,1.6327,0.01758,1,6.41809,0.68877,0.56942,0.6382,0.43571,1.30464,1.37156,0.02065,0,0,6.41809,0,6.41809,0,0.0322859,0.10583,3.11066,3.11066,0,1,0.00433225,0.00433225,0.00433225,0.00216613,0.0086645
231,60561.1,1.36744,1.63543,0.01746,1.00008,6.42243,0.6982,0.56394,0.6383,0.43585,1.30515,1.3689,0.02066,0,0,6.42243,0,6.42243,0,0.0323093,0.106173,3.11066,3.11066,0,1,0.0043075,0.0043075,0.0043075,0.00215375,0.008615
232,60827.1,1.37145,1.62889,0.01751,0.99993,6.41705,0.69797,0.56471,0.63848,0.43596,1.30471,1.36795,0.02066,0,0,6.41704,0,6.41704,0,0.0322844,0.106161,3.11066,3.11066,0,1,0.00428275,0.00428275,0.00428275,0.00214138,0.0085655
233,61089.6,1.36459,1.62037,0.01753,0.99997,6.39626,0.70025,0.56486,0.63891,0.43606,1.3042,1.36718,0.02065,0,0,6.39626,0,6.39626,0,0.0321788,0.106365,3.11066,3.11066,0,1,0.004258,0.004258,0.004258,0.002129,0.008516
234,61344.6,1.37142,1.62084,0.01742,0.99998,6.40726,0.70005,0.56501,0.63901,0.43607,1.30369,1.36647,0.02064,0,0,6.40727,0,6.40727,0,0.0322338,0.106168,3.11066,3.11066,0,1,0.00423325,0.00423325,0.00423325,0.00211663,0.0084665
235,61608.3,1.36395,1.6299,0.01747,0.99996,6.40035,0.69847,0.5655,0.63912,0.43635,1.30341,1.36561,0.02064,0,0,6.40035,0,6.40035,0,0.0321984,0.106097,3.11066,3.11066,0,1,0.0042085,0.0042085,0.0042085,0.00210425,0.008417
236,61870.1,1.36585,1.61843,0.01741,1.00004,6.4124,0.69532,0.56444,0.63926,0.43658,1.30258,1.36555,0.02061,0,0,6.4124,0,6.4124,0,0.0322607,0.106576,3.11066,3.11066,0,1,0.00418375,0.00418375,0.00418375,0.00209187,0.0083675
237,62136.4,1.3652,1.62106,0.01736,1.00001,6.3936,0.69821,0.56377,0.63975,0.43712,1.30153,1.36522,0.02059,0,0,6.39361,0,6.39361,0,0.032168,0.106199,3.11066,3.11066,0,1,0.004159,0.004159,0.004159,0.0020795,0.008318
238,62399.5,1.35562,1.61203,0.0173,1.00005,6.39713,0.69673,0.56552,0.64036,0.43755,1.30093,1.36434,0.02058,0,0,6.39713,0,6.39713,0,0.0321791,0.106767,3.11066,3.11066,0,1,0.00413425,0.00413425,0.00413425,0.00206712,0.0082685
239,62659.1,1.3717,1.6268,0.01751,1.00002,6.3996,0.69528,0.56675,0.64088,0.43789,1.30064,1.36254,0.02057,0,0,6.3996,0,6.3996,0,0.0321941,0.105794,3.11066,3.11066,0,1,0.0041095,0.0041095,0.0041095,0.00205475,0.008219
240,62923.9,1.36825,1.61612,0.01729,0.99992,6.40752,0.69388,0.56903,0.64182,0.43833,1.30008,1.36185,0.02056,0,0,6.40753,0,6.40753,0,0.0322347,0.106453,3.11066,3.11066,0,1,0.00408475,0.00408475,0.00408475,0.00204237,0.0081695
241,63190,1.36539,1.61578,0.01733,1.00007,6.3942,0.69681,0.56819,0.6422,0.43863,1.30011,1.36009,0.02055,0,0,6.3942,0,6.3942,0,0.0321675,0.106229,3.11066,3.11066,0,1,0.00406,0.00406,0.00406,0.00203,0.00812
242,63453.2,1.36675,1.6203,0.01736,0.99983,6.40137,0.70007,0.56845,0.64244,0.43911,1.29951,1.35851,0.02054,0,0,6.40138,0,6.40138,0,0.0322022,0.106073,3.11066,3.11066,0,1,0.00403525,0.00403525,0.00403525,0.00201762,0.0080705
243,63722.1,1.36507,1.61991,0.01739,1.00024,6.39918,0.69604,0.57262,0.64275,0.43963,1.29877,1.3584,0.02053,0,0,6.39918,0,6.39918,0,0.0321946,0.106136,3.11066,3.11066,0,1,0.0040105,0.0040105,0.0040105,0.00200525,0.008021
244,63988.2,1.36789,1.6127,0.01748,0.99979,6.37432,0.70136,0.57063,0.64308,0.44014,1.29891,1.35652,0.02054,0,0,6.37432,0,6.37432,0,0.0320668,0.105808,3.11066,3.11066,0,1,0.00398575,0.00398575,0.00398575,0.00199287,0.0079715
245,64251.8,1.36286,1.60793,0.01736,1.00013,6.39484,0.70335,0.56966,0.64359,0.44021,1.2985,1.3559,0.02053,0,0,6.39483,0,6.39483,0,0.0321711,0.106383,3.11066,3.11066,0,1,0.003961,0.003961,0.003961,0.0019805,0.007922
246,64512,1.35946,1.61337,0.01725,0.9999,6.37484,0.70399,0.57122,0.64429,0.44096,1.29823,1.35456,0.02052,0,0,6.37483,0,6.37483,0,0.0320694,0.106162,3.11066,3.11066,0,1,0.00393625,0.00393625,0.00393625,0.00196812,0.0078725
247,64780.5,1.36358,1.62063,0.01728,1.00018,6.37246,0.70514,0.57039,0.64522,0.44143,1.29753,1.35339,0.02051,0,0,6.37246,0,6.37246,0,0.0320575,0.105583,3.11066,3.11066,0,1,0.0039115,0.0039115,0.0039115,0.00195575,0.007823
248,65042.8,1.36224,1.61085,0.0173,0.99974,6.37542,0.70358,0.5734,0.64605,0.44193,1.29714,1.35221,0.0205,0,0,6.37542,0,6.37542,0,0.0320723,0.105961,3.11066,3.11066,0,1,0.00388675,0.00388675,0.00388675,0.00194337,0.0077735
249,65313,1.35583,1.59563,0.01727,1.00007,6.3743,0.7003,0.57651,0.64661,0.44241,1.29703,1.35129,0.0205,0,0,6.3743,0,6.3743,0,0.0320658,0.106643,3.11066,3.11066,0,1,0.003862,0.003862,0.003862,0.001931,0.007724
250,65571.9,1.357,1.603,0.01728,1.00004,6.35089,0.70035,0.57636,0.6472,0.44261,1.29673,1.3498,0.0205,0,0,6.35089,0,6.35089,0,0.0319517,0.105971,3.11066,3.11066,0,1,0.00383725,0.00383725,0.00383725,0.00191862,0.0076745
251,65827.3,1.3631,1.59752,0.01727,1.00011,6.36446,0.70182,0.57677,0.64795,0.44322,1.29612,1.34852,0.0205,0,0,6.36446,0,6.36446,0,0.0320191,0.106089,3.11066,3.11066,0,1,0.0038125,0.0038125,0.0038125,0.00190625,0.007625
252,66102.7,1.35439,1.6035,0.01727,0.99994,6.37471,0.70088,0.57632,0.64828,0.44341,1.29587,1.34771,0.02049,0,0,6.3747,0,6.3747,0,0.0320685,0.106282,3.11066,3.11066,0,1,0.00378775,0.00378775,0.00378775,0.00189388,0.0075755
253,66361.8,1.35551,1.59653,0.0172,0.99995,6.37749,0.70036,0.57893,0.64848,0.44379,1.29604,1.34621,0.02049,0,0,6.37749,0,6.37749,0,0.0320827,0.106531,3.11066,3.11066,0,1,0.003763,0.003763,0.003763,0.0018815,0.007526
254,66634,1.35951,1.59479,0.01716,1.00001,6.36228,0.70211,0.57808,0.64851,0.44401,1.29609,1.34442,0.02049,0,0,6.36228,0,6.36228,0,0.0320061,0.106224,3.11066,3.11066,0,1,0.00373825,0.00373825,0.00373825,0.00186913,0.0074765
255,66905.4,1.35983,1.59117,0.01728,0.99997,6.34419,0.70114,0.57801,0.64846,0.44421,1.29555,1.34425,0.02048,0,0,6.34418,0,6.34418,0,0.0319187,0.105895,3.11066,3.11066,0,1,0.0037135,0.0037135,0.0037135,0.00185675,0.007427
256,67178.5,1.34955,1.58203,0.01711,1.0001,6.35159,0.70416,0.57608,0.649,0.44446,1.29568,1.34327,0.02048,0,0,6.35159,0,6.35159,0,0.0319537,0.106802,3.11066,3.11066,0,1,0.00368875,0.00368875,0.00368875,0.00184438,0.0073775
257,67450.4,1.3541,1.58565,0.01715,0.99988,6.35007,0.70525,0.5755,0.64945,0.44491,1.29619,1.34135,0.02051,0,0,6.35007,0,6.35007,0,0.0319433,0.106459,3.11066,3.11066,0,1,0.003664,0.003664,0.003664,0.001832,0.007328
258,67720.5,1.35184,1.58474,0.01725,1.00009,6.33876,0.70718,0.57394,0.64995,0.44535,1.29573,1.34066,0.0205,0,0,6.33876,0,6.33876,0,0.0318875,0.106172,3.11066,3.11066,0,1,0.00363925,0.00363925,0.00363925,0.00181963,0.0072785
259,67991.9,1.35569,1.58337,0.01712,1.00002,6.33669,0.7091,0.5732,0.65029,0.4457,1.29462,1.34074,0.02048,0,0,6.33669,0,6.33669,0,0.0318781,0.106051,3.11066,3.11066,0,1,0.0036145,0.0036145,0.0036145,0.00180725,0.007229
260,68250.4,1.35159,1.58997,0.01726,0.99998,6.35181,0.70619,0.57549,0.65047,0.44595,1.29461,1.33916,0.02048,0,0,6.35181,0,6.35181,0,0.0319529,0.106225,3.11066,3.11066,0,1,0.00358975,0.00358975,0.00358975,0.00179488,0.0071795
261,68519.2,1.35098,1.59052,0.01722,0.99995,6.3517,0.70462,0.5755,0.65081,0.44608,1.29378,1.33952,0.02046,0,0,6.3517,0,6.3517,0,0.0319513,0.106312,3.11066,3.11066,0,1,0.003565,0.003565,0.003565,0.0017825,0.00713
262,68779.9,1.36303,1.58227,0.01706,0.99996,6.33955,0.70958,0.57403,0.65119,0.44609,1.29359,1.33813,0.02045,0,0,6.33955,0,6.33955,0,0.0318908,0.105917,3.11066,3.11066,0,1,0.00354025,0.00354025,0.00354025,0.00177013,0.0070805
263,69057.8,1.35099,1.58904,0.01702,1.00021,6.34343,0.71114,0.57237,0.65151,0.44632,1.29397,1.33642,0.02045,0,0,6.34342,0,6.34342,0,0.0319114,0.106157,3.11066,3.11066,0,1,0.0035155,0.0035155,0.0035155,0.00175775,0.007031
264,69336,1.34749,1.58347,0.01705,1,6.33126,0.71445,0.57091,0.6514,0.44648,1.29372,1.33587,0.02045,0,0,6.33126,0,6.33126,0,0.0318481,0.106275,3.11066,3.11066,0,1,0.00349075,0.00349075,0.00349075,0.00174538,0.0069815
265,69604.1,1.34483,1.57371,0.01698,0.99994,6.33377,0.71481,0.57108,0.65139,0.44669,1.29284,1.33607,0.02042,0,0,6.33376,0,6.33376,0,0.0318625,0.106672,3.11066,3.11066,0,1,0.003466,0.003466,0.003466,0.001733,0.006932
266,69875.6,1.34801,1.58332,0.01702,1.00001,6.32949,0.71697,0.57165,0.65151,0.44702,1.29259,1.33541,0.02042,0,0,6.32948,0,6.32948,0,0.0318396,0.106182,3.11066,3.11066,0,1,0.00344125,0.00344125,0.00344125,0.00172063,0.0068825
267,70148.3,1.338,1.56717,0.01698,0.99988,6.32903,0.72048,0.57085,0.65213,0.44736,1.29212,1.33424,0.02041,0,0,6.32904,0,6.32904,0,0.0318364,0.107026,3.11066,3.11066,0,1,0.0034165,0.0034165,0.0034165,0.00170825,0.006833
268,70423.7,1.34989,1.58186,0.01699,1.00017,6.34003,0.72372,0.56976,0.65251,0.44771,1.29188,1.33394,0.0204,0,0,6.34003,0,6.34003,0,0.0318939,0.106237,3.11066,3.11066,0,1,0.00339175,0.00339175,0.00339175,0.00169588,0.0067835
269,70695,1.34587,1.55932,0.01693,0.99996,6.31703,0.72565,0.5691,0.65319,0.44817,1.29191,1.33177,0.02041,0,0,6.31703,0,6.31703,0,0.0317787,0.106671,3.11066,3.11066,0,1,0.003367,0.003367,0.003367,0.0016835,0.006734
270,70959.7,1.34723,1.57494,0.01709,0.9999,6.32912,0.72183,0.57188,0.65344,0.44832,1.29161,1.33072,0.0204,0,0,6.32912,0,6.32912,0,0.0318396,0.106258,3.11066,3.11066,0,1,0.00334225,0.00334225,0.00334225,0.00167113,0.0066845
271,71222.9,1.34288,1.56276,0.01704,0.99999,6.2934,0.71958,0.57329,0.65384,0.44869,1.29152,1.3292,0.02039,0,0,6.2934,0,6.2934,0,0.0316601,0.10612,3.11066,3.11066,0,1,0.0033175,0.0033175,0.0033175,0.00165875,0.006635
272,71487.9,1.33956,1.55762,0.01707,1,6.30338,0.71967,0.57341,0.65382,0.44884,1.29165,1.32768,0.0204,0,0,6.30338,0,6.30338,0,0.0317113,0.106599,3.11066,3.11066,0,1,0.00329275,0.00329275,0.00329275,0.00164638,0.0065855
273,71752.4,1.35007,1.56531,0.01703,1.00005,6.30822,0.72025,0.57228,0.65383,0.44901,1.29104,1.32734,0.02039,0,0,6.30822,0,6.30822,0,0.0317335,0.106055,3.11066,3.11066,0,1,0.003268,0.003268,0.003268,0.001634,0.006536
274,72025,1.34229,1.56185,0.01709,1,6.3076,0.71747,0.57386,0.65381,0.44919,1.29074,1.32673,0.02038,0,0,6.3076,0,6.3076,0,0.03173,0.106336,3.11066,3.11066,0,1,0.00324325,0.00324325,0.00324325,0.00162163,0.0064865
275,72297,1.34015,1.56175,0.01695,0.99996,6.28804,0.72171,0.57154,0.6542,0.44961,1.29048,1.32581,0.02038,0,0,6.28804,0,6.28804,0,0.0316341,0.106126,3.11066,3.11066,0,1,0.0032185,0.0032185,0.0032185,0.00160925,0.006437
276,72568,1.34633,1.56382,0.01695,1.0001,6.3021,0.71956,0.57311,0.6548,0.45,1.29003,1.32482,0.02037,0,0,6.3021,0,6.3021,0,0.0317045,0.106098,3.11066,3.11066,0,1,0.00319375,0.00319375,0.00319375,0.00159688,0.0063875
277,72833.8,1.33976,1.54782,0.01694,0.99989,6.30554,0.71931,0.57383,0.65506,0.4501,1.29007,1.32406,0.02037,0,0,6.30554,0,6.30554,0,0.0317192,0.106924,3.11066,3.11066,0,1,0.003169,0.003169,0.003169,0.0015845,0.006338
278,73105.9,1.3354,1.5531,0.01684,1.00007,6.29359,0.7204,0.57375,0.65548,0.45055,1.29001,1.32326,0.02036,0,0,6.29359,0,6.29359,0,0.0316623,0.10664,3.11066,3.11066,0,1,0.00314425,0.00314425,0.00314425,0.00157213,0.0062885
279,73380.3,1.33946,1.54524,0.01685,1.00008,6.28102,0.72069,0.57461,0.65586,0.45065,1.29005,1.32191,0.02037,0,0,6.28102,0,6.28102,0,0.0315962,0.106419,3.11066,3.11066,0,1,0.0031195,0.0031195,0.0031195,0.00155975,0.006239
280,73649.6,1.33694,1.55561,0.01696,0.99999,6.30121,0.72288,0.57386,0.6561,0.45118,1.28982,1.32102,0.02036,0,0,6.30122,0,6.30122,0,0.0316974,0.106531,3.11066,3.11066,0,1,0.00309475,0.00309475,0.00309475,0.00154738,0.0061895
281,73919.5,1.33299,1.5472,0.01688,0.99989,6.28852,0.72458,0.57464,0.65629,0.45143,1.28958,1.3203,0.02036,0,0,6.28852,0,6.28852,0,0.031638,0.106737,3.11066,3.11066,0,1,0.00307,0.00307,0.00307,0.001535,0.00614
282,74186.5,1.33687,1.53795,0.01695,1.00007,6.28221,0.72056,0.57768,0.65658,0.45158,1.28945,1.31983,0.02035,0,0,6.28221,0,6.28221,0,0.0316036,0.106726,3.11066,3.11066,0,1,0.00304525,0.00304525,0.00304525,0.00152262,0.0060905
283,74456.4,1.3277,1.5349,0.01691,1,6.28746,0.71517,0.58064,0.65692,0.45196,1.28872,1.3194,0.02034,0,0,6.28746,0,6.28746,0,0.0316286,0.10727,3.11066,3.11066,0,1,0.0030205,0.0030205,0.0030205,0.00151025,0.006041
284,74723.8,1.33623,1.54391,0.01685,0.99992,6.28508,0.7159,0.5809,0.65694,0.45193,1.28909,1.31844,0.02035,0,0,6.28508,0,6.28508,0,0.0316185,0.106531,3.11066,3.11066,0,1,0.00299575,0.00299575,0.00299575,0.00149787,0.0059915
285,74995.8,1.32648,1.54119,0.01673,1.00011,6.26985,0.71643,0.58061,0.65754,0.45254,1.28864,1.31772,0.02034,0,0,6.26985,0,6.26985,0,0.0315467,0.106763,3.11066,3.11066,0,1,0.002971,0.002971,0.002971,0.0014855,0.005942
286,75260.9,1.3284,1.54277,0.01681,0.99983,6.26787,0.71569,0.58117,0.65778,0.45281,1.28901,1.31622,0.02035,0,0,6.26786,0,6.26786,0,0.0315317,0.106516,3.11066,3.11066,0,1,0.00294625,0.00294625,0.00294625,0.00147312,0.0058925
287,75533.6,1.32864,1.52917,0.0168,1.00011,6.26477,0.71275,0.58288,0.65812,0.45321,1.28838,1.31601,0.02033,0,0,6.26476,0,6.26476,0,0.0315154,0.106841,3.11066,3.11066,0,1,0.0029215,0.0029215,0.0029215,0.00146075,0.005843
288,75795,1.32918,1.52762,0.01676,0.99992,6.26999,0.70879,0.58554,0.65833,0.45365,1.28807,1.31551,0.02032,0,0,6.26999,0,6.26999,0,0.0315411,0.107015,3.11066,3.11066,0,1,0.00289675,0.00289675,0.00289675,0.00144837,0.0057935
289,76066,1.32918,1.54367,0.01683,1.00005,6.26302,0.70948,0.58515,0.65855,0.45375,1.28812,1.31425,0.02032,0,0,6.26302,0,6.26302,0,0.0315095,0.106338,3.11066,3.11066,0,1,0.002872,0.002872,0.002872,0.001436,0.005744
290,76335.6,1.3218,1.51927,0.01672,1.0001,6.26597,0.71012,0.58589,0.65898,0.45431,1.28747,1.31358,0.0203,0,0,6.26597,0,6.26597,0,0.0315246,0.107471,3.11066,3.11066,0,1,0.00284725,0.00284725,0.00284725,0.00142362,0.0056945
291,76608.1,1.33135,1.53482,0.01673,0.9999,6.26939,0.70942,0.58827,0.65931,0.45471,1.28731,1.31237,0.0203,0,0,6.26939,0,6.26939,0,0.0315411,0.106614,3.11066,3.11066,0,1,0.0028225,0.0028225,0.0028225,0.00141125,0.005645
292,76873.2,1.32712,1.52396,0.01684,1.00014,6.24571,0.71307,0.58619,0.65977,0.4554,1.28769,1.31062,0.0203,0,0,6.24571,0,6.24571,0,0.03142,0.106631,3.11066,3.11066,0,1,0.00279775,0.00279775,0.00279775,0.00139887,0.0055955
293,77139.8,1.32015,1.5212,0.01664,0.99997,6.2533,0.71356,0.58639,0.65978,0.45552,1.28732,1.31104,0.02029,0,0,6.25329,0,6.25329,0,0.031461,0.107111,3.11066,3.11066,0,1,0.002773,0.002773,0.002773,0.0013865,0.005546
294,77406.3,1.3166,1.51813,0.01673,1.00004,6.25953,0.71052,0.58826,0.65956,0.45554,1.28753,1.30998,0.02031,0,0,6.25953,0,6.25953,0,0.0314902,0.107478,3.11066,3.11066,0,1,0.00274825,0.00274825,0.00274825,0.00137412,0.0054965
