epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,train/mixture_aux_loss,train/foundation,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,val/mixture_aux_loss,val/foundation,train/foundation_loss,train/foundation_cosine_loss,train/foundation_relational_loss,train/foundation_cosine_raw,train/foundation_relational_raw,train/foundation_task_ratio,train/foundation_loss_weight,train/foundation_effective_weight,train/foundation_foreground_enabled,train/foundation_foreground_mean_weight,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4
197,36121.7,1.38661,1.65659,0.01776,0.99993,12.9018,0.6864,0.55691,0.62631,0.42727,1.30904,1.39866,0.02063,0,0,12.9018,0,12.9018,0,0.0603954,0.213247,3.34277,3.34277,0,1,0.005149,0.005149,0.005149,0.0025745,0.010298
198,36301.7,1.38972,1.65198,0.0177,1.00011,12.8906,0.68321,0.55908,0.62681,0.42781,1.30804,1.39732,0.02061,0,0,12.8906,0,12.8906,0,0.0603452,0.213383,3.34277,3.34277,0,1,0.00512425,0.00512425,0.00512425,0.00256213,0.0102485
199,36482.8,1.38763,1.65362,0.01764,1.00003,12.872,0.68516,0.55797,0.62756,0.42862,1.30744,1.39547,0.02059,0,0,12.872,0,12.872,0,0.0602603,0.212829,3.34277,3.34277,0,1,0.0050995,0.0050995,0.0050995,0.00254975,0.010199
200,36662.8,1.38521,1.65693,0.01771,0.99991,12.9012,0.68833,0.55887,0.62875,0.42941,1.30676,1.39396,0.02058,0,0,12.9012,0,12.9012,0,0.0603947,0.213324,3.34277,3.34277,0,1,0.00507475,0.00507475,0.00507475,0.00253737,0.0101495
201,36844.1,1.38935,1.6553,0.01769,0.99995,12.8883,0.69076,0.55949,0.62915,0.42964,1.30606,1.39306,0.02056,0,0,12.8883,0,12.8883,0,0.0603307,0.21283,3.34277,3.34277,0,1,0.00505,0.00505,0.00505,0.002525,0.0101
202,37025.6,1.3837,1.64831,0.01768,0.9999,12.8791,0.68816,0.56075,0.62948,0.43002,1.30619,1.39055,0.02057,0,0,12.8791,0,12.8791,0,0.0602957,0.213354,3.34277,3.34277,0,1,0.00502525,0.00502525,0.00502525,0.00251263,0.0100505
203,37206.8,1.3838,1.65084,0.01763,1.00003,12.8603,0.69241,0.55868,0.63037,0.43083,1.30564,1.38798,0.02056,0,0,12.8603,0,12.8603,0,0.0602053,0.212956,3.34277,3.34277,0,1,0.0050005,0.0050005,0.0050005,0.00250025,0.010001
204,37385.8,1.38309,1.63951,0.01767,1.00002,12.8611,0.68909,0.56098,0.63094,0.43119,1.30513,1.38657,0.02055,0,0,12.8611,0,12.8611,0,0.0602054,0.213505,3.34277,3.34277,0,1,0.00497575,0.00497575,0.00497575,0.00248788,0.0099515
205,37566.9,1.3827,1.6518,0.01762,1.00004,12.8461,0.69023,0.5617,0.63165,0.43193,1.30436,1.38512,0.02053,0,0,12.8461,0,12.8461,0,0.0601389,0.212502,3.34277,3.34277,0,1,0.004951,0.004951,0.004951,0.0024755,0.009902
206,37746.3,1.37499,1.6467,0.01746,1,12.833,0.68834,0.56564,0.63225,0.43235,1.3042,1.38263,0.02053,0,0,12.833,0,12.833,0,0.0600739,0.21298,3.34277,3.34277,0,1,0.00492625,0.00492625,0.00492625,0.00246313,0.0098525
207,37926.3,1.38637,1.64298,0.01761,0.99993,12.8594,0.69169,0.5639,0.63269,0.43284,1.30399,1.38089,0.02052,0,0,12.8594,0,12.8594,0,0.0601987,0.212834,3.34277,3.34277,0,1,0.0049015,0.0049015,0.0049015,0.00245075,0.009803
208,38106.9,1.37425,1.63756,0.01747,1.0001,12.8576,0.68982,0.5644,0.63299,0.43336,1.30407,1.37863,0.02052,0,0,12.8576,0,12.8576,0,0.0601925,0.21379,3.34277,3.34277,0,1,0.00487675,0.00487675,0.00487675,0.00243838,0.0097535
209,38290.2,1.37877,1.62996,0.01753,0.99996,12.8758,0.69152,0.56254,0.63334,0.43386,1.30314,1.37713,0.0205,0,0,12.8758,0,12.8758,0,0.0602753,0.214507,3.34277,3.34277,0,1,0.004852,0.004852,0.004852,0.002426,0.009704
210,38474.2,1.37551,1.64894,0.01747,1.00002,12.8409,0.69224,0.56595,0.63368,0.43416,1.30147,1.37703,0.02046,0,0,12.8408,0,12.8408,0,0.0601155,0.212807,3.34277,3.34277,0,1,0.00482725,0.00482725,0.00482725,0.00241362,0.0096545
211,38662,1.37653,1.63357,0.01753,0.99987,12.8216,0.69135,0.5673,0.63382,0.43452,1.30095,1.37627,0.02045,0,0,12.8216,0,12.8216,0,0.0600202,0.213246,3.34277,3.34277,0,1,0.0048025,0.0048025,0.0048025,0.00240125,0.009605
212,38843.8,1.38031,1.63495,0.01755,0.99997,12.7976,0.69492,0.56546,0.63431,0.43512,1.30018,1.37523,0.02043,0,0,12.7976,0,12.7976,0,0.0599084,0.212454,3.34277,3.34277,0,1,0.00477775,0.00477775,0.00477775,0.00238888,0.0095555
213,39024.4,1.38412,1.63616,0.01745,1.00005,12.825,0.69677,0.56458,0.63483,0.43563,1.29968,1.37408,0.02042,0,0,12.825,0,12.825,0,0.0600389,0.212811,3.34277,3.34277,0,1,0.004753,0.004753,0.004753,0.0023765,0.009506
214,39205,1.37205,1.63814,0.01743,0.99997,12.7845,0.69663,0.56558,0.63533,0.43596,1.29928,1.37216,0.02041,0,0,12.7845,0,12.7845,0,0.0598508,0.212661,3.34277,3.34277,0,1,0.00472825,0.00472825,0.00472825,0.00236413,0.0094565
215,39386.3,1.37201,1.63147,0.01737,1.00003,12.7836,0.69886,0.56376,0.63581,0.43634,1.29969,1.36918,0.02042,0,0,12.7836,0,12.7836,0,0.0598438,0.213071,3.34277,3.34277,0,1,0.0047035,0.0047035,0.0047035,0.00235175,0.009407
216,39565.2,1.37129,1.62867,0.01757,0.99987,12.7889,0.70044,0.56355,0.6365,0.4368,1.30024,1.36651,0.02043,0,0,12.7888,0,12.7888,0,0.0598709,0.213139,3.34277,3.34277,0,1,0.00467875,0.00467875,0.00467875,0.00233938,0.0093575
217,39745.9,1.37837,1.63781,0.01744,1.00009,12.7442,0.70201,0.56233,0.63756,0.43758,1.29994,1.36481,0.02042,0,0,12.7442,0,12.7442,0,0.0596614,0.211613,3.34277,3.34277,0,1,0.004654,0.004654,0.004654,0.002327,0.009308
218,39927,1.36521,1.62535,0.01731,1.00006,12.7682,0.6975,0.56526,0.63822,0.43817,1.29948,1.36361,0.0204,0,0,12.7682,0,12.7682,0,0.0597748,0.213418,3.34277,3.34277,0,1,0.00462925,0.00462925,0.00462925,0.00231463,0.0092585
219,40107.5,1.3705,1.62187,0.01736,0.99992,12.7285,0.69764,0.56557,0.63887,0.43869,1.2991,1.36249,0.02037,0,0,12.7285,0,12.7285,0,0.0595847,0.212615,3.34277,3.34277,0,1,0.0046045,0.0046045,0.0046045,0.00230225,0.009209
220,40288.5,1.36788,1.62027,0.01745,0.99993,12.7287,0.69373,0.56859,0.63903,0.43892,1.29844,1.362,0.02036,0,0,12.7287,0,12.7287,0,0.0595869,0.212908,3.34277,3.34277,0,1,0.00457975,0.00457975,0.00457975,0.00228988,0.0091595
221,40469.4,1.36719,1.62475,0.01732,1.00002,12.7158,0.69374,0.56921,0.6394,0.43946,1.29837,1.35992,0.02036,0,0,12.7158,0,12.7158,0,0.0595294,0.212534,3.34277,3.34277,0,1,0.004555,0.004555,0.004555,0.0022775,0.00911
222,40651.8,1.3753,1.62677,0.01735,0.99987,12.7462,0.69288,0.57078,0.63985,0.43965,1.29836,1.35844,0.02035,0,0,12.7461,0,12.7461,0,0.0596683,0.212012,3.34277,3.34277,0,1,0.00453025,0.00453025,0.00453025,0.00226513,0.0090605
223,40832.3,1.3679,1.61303,0.01736,1.0002,12.726,0.69479,0.57102,0.64023,0.43993,1.29731,1.35829,0.02033,0,0,12.726,0,12.726,0,0.0595744,0.213185,3.34277,3.34277,0,1,0.0045055,0.0045055,0.0045055,0.00225275,0.009011
224,41013.1,1.37026,1.61121,0.01727,0.99995,12.7071,0.69843,0.57201,0.64089,0.44049,1.29719,1.35646,0.02033,0,0,12.7071,0,12.7071,0,0.0594849,0.212782,3.34277,3.34277,0,1,0.00448075,0.00448075,0.00448075,0.00224038,0.0089615
225,41194.3,1.36172,1.61027,0.0172,1.00002,12.7092,0.69803,0.57196,0.64106,0.44052,1.29593,1.35672,0.0203,0,0,12.7092,0,12.7092,0,0.059495,0.21344,3.34277,3.34277,0,1,0.004456,0.004456,0.004456,0.002228,0.008912
226,41375.2,1.37058,1.61557,0.01733,0.99998,12.699,0.70054,0.57017,0.64126,0.44108,1.29589,1.35521,0.02031,0,0,12.699,0,12.699,0,0.0594459,0.212144,3.34277,3.34277,0,1,0.00443125,0.00443125,0.00443125,0.00221563,0.0088625
227,41555.1,1.3688,1.60681,0.01727,1.00008,12.6988,0.70179,0.57137,0.64155,0.44139,1.29591,1.35344,0.0203,0,0,12.6988,0,12.6988,0,0.0594468,0.213004,3.34277,3.34277,0,1,0.0044065,0.0044065,0.0044065,0.00220325,0.008813
228,41736,1.36264,1.60777,0.01736,1.00003,12.7056,0.70308,0.56989,0.64169,0.44165,1.29577,1.35183,0.0203,0,0,12.7056,0,12.7056,0,0.0594783,0.213183,3.34277,3.34277,0,1,0.00438175,0.00438175,0.00438175,0.00219088,0.0087635
229,41916.6,1.3667,1.60445,0.0173,0.9999,12.6941,0.70444,0.56992,0.6421,0.44207,1.29509,1.35078,0.02027,0,0,12.6941,0,12.6941,0,0.059422,0.212877,3.34277,3.34277,0,1,0.004357,0.004357,0.004357,0.0021785,0.008714
230,42097.3,1.36977,1.60287,0.01728,0.99993,12.6453,0.70457,0.57231,0.64277,0.44267,1.29448,1.34976,0.02027,0,0,12.6453,0,12.6453,0,0.0591968,0.212006,3.34277,3.34277,0,1,0.00433225,0.00433225,0.00433225,0.00216613,0.0086645
231,42278.2,1.3614,1.59713,0.01725,0.99998,12.6555,0.70409,0.57491,0.64324,0.44304,1.29412,1.34877,0.02026,0,0,12.6555,0,12.6555,0,0.0592455,0.212936,3.34277,3.34277,0,1,0.0043075,0.0043075,0.0043075,0.00215375,0.008615
232,42458.9,1.36671,1.6029,0.01732,1.00023,12.6701,0.69962,0.57684,0.64359,0.44317,1.29387,1.34764,0.02026,0,0,12.6701,0,12.6701,0,0.0593109,0.212391,3.34277,3.34277,0,1,0.00428275,0.00428275,0.00428275,0.00214138,0.0085655
233,42639.4,1.35512,1.59229,0.01723,0.99993,12.6907,0.70387,0.57539,0.6441,0.44344,1.29311,1.34733,0.02025,0,0,12.6907,0,12.6907,0,0.0594079,0.214292,3.34277,3.34277,0,1,0.004258,0.004258,0.004258,0.002129,0.008516
234,42819.2,1.36444,1.60016,0.01723,0.9999,12.6221,0.70574,0.57443,0.64491,0.44411,1.29256,1.34637,0.02024,0,0,12.6222,0,12.6222,0,0.0590858,0.211653,3.34277,3.34277,0,1,0.00423325,0.00423325,0.00423325,0.00211663,0.0084665
235,43000.7,1.36014,1.60531,0.01733,1.00012,12.6511,0.70159,0.57757,0.64502,0.44453,1.29219,1.34538,0.02023,0,0,12.6511,0,12.6511,0,0.0592206,0.212302,3.34277,3.34277,0,1,0.0042085,0.0042085,0.0042085,0.00210425,0.008417
236,43182.8,1.3567,1.59459,0.01721,0.99988,12.6325,0.7051,0.57503,0.64523,0.44496,1.29212,1.34404,0.02022,0,0,12.6325,0,12.6325,0,0.0591368,0.213026,3.34277,3.34277,0,1,0.00418375,0.00418375,0.00418375,0.00209187,0.0083675
237,43363.3,1.35732,1.59313,0.01714,1.00003,12.6174,0.70298,0.57641,0.64537,0.44504,1.29183,1.34327,0.02022,0,0,12.6174,0,12.6174,0,0.0590653,0.212711,3.34277,3.34277,0,1,0.004159,0.004159,0.004159,0.0020795,0.008318
238,43544.9,1.34983,1.58718,0.01708,1.00002,12.611,0.70109,0.57639,0.64591,0.44564,1.291,1.34277,0.02019,0,0,12.611,0,12.611,0,0.0590366,0.213452,3.34277,3.34277,0,1,0.00413425,0.00413425,0.00413425,0.00206712,0.0082685
239,43726.5,1.36037,1.60212,0.01724,0.99985,12.6119,0.7029,0.57767,0.64665,0.44625,1.29029,1.34214,0.02018,0,0,12.6119,0,12.6119,0,0.0590358,0.211601,3.34277,3.34277,0,1,0.0041095,0.0041095,0.0041095,0.00205475,0.008219
240,43906.3,1.35943,1.59476,0.01707,1.0001,12.6266,0.7029,0.577,0.64702,0.44667,1.29026,1.34095,0.02018,0,0,12.6266,0,12.6266,0,0.0591082,0.212595,3.34277,3.34277,0,1,0.00408475,0.00408475,0.00408475,0.00204237,0.0081695
241,44086.8,1.35989,1.5829,0.01716,0.99993,12.6038,0.70781,0.57534,0.64738,0.44689,1.28994,1.33937,0.02018,0,0,12.6038,0,12.6038,0,0.0590013,0.212799,3.34277,3.34277,0,1,0.00406,0.00406,0.00406,0.00203,0.00812
242,44267.3,1.35902,1.58997,0.01714,1.00001,12.5944,0.70609,0.57706,0.64785,0.44741,1.28942,1.33841,0.02016,0,0,12.5944,0,12.5944,0,0.058955,0.211999,3.34277,3.34277,0,1,0.00403525,0.00403525,0.00403525,0.00201762,0.0080705
243,44447,1.35012,1.59124,0.01707,1.00006,12.595,0.70395,0.57832,0.64842,0.44766,1.28947,1.33679,0.02016,0,0,12.595,0,12.595,0,0.058965,0.212416,3.34277,3.34277,0,1,0.0040105,0.0040105,0.0040105,0.00200525,0.008021
244,44628.3,1.35543,1.58232,0.01716,0.99993,12.5984,0.70496,0.5786,0.64905,0.44827,1.28907,1.33565,0.02016,0,0,12.5984,0,12.5984,0,0.0589764,0.212699,3.34277,3.34277,0,1,0.00398575,0.00398575,0.00398575,0.00199287,0.0079715
245,44808.9,1.35261,1.58418,0.01711,1,12.5715,0.70606,0.57846,0.64954,0.44858,1.28901,1.33341,0.02016,0,0,12.5715,0,12.5715,0,0.0588525,0.212196,3.34277,3.34277,0,1,0.003961,0.003961,0.003961,0.0019805,0.007922
246,44990.6,1.3549,1.58275,0.01707,0.99995,12.5952,0.70791,0.57824,0.65013,0.44905,1.28871,1.33242,0.02016,0,0,12.5952,0,12.5952,0,0.058962,0.212746,3.34277,3.34277,0,1,0.00393625,0.00393625,0.00393625,0.00196812,0.0078725
247,45171.2,1.35358,1.58854,0.01704,1.00008,12.582,0.70901,0.57834,0.65073,0.44959,1.28834,1.33158,0.02016,0,0,12.582,0,12.582,0,0.0588979,0.212008,3.34277,3.34277,0,1,0.0039115,0.0039115,0.0039115,0.00195575,0.007823
248,45352,1.35754,1.58181,0.01711,0.99988,12.5607,0.71077,0.57845,0.65111,0.44998,1.28714,1.33204,0.02013,0,0,12.5607,0,12.5607,0,0.0587993,0.211854,3.34277,3.34277,0,1,0.00388675,0.00388675,0.00388675,0.00194337,0.0077735
249,45534.7,1.34253,1.57078,0.01699,1.00014,12.5762,0.71173,0.57921,0.65153,0.45046,1.28679,1.33067,0.02012,0,0,12.5762,0,12.5762,0,0.0588693,0.213758,3.34277,3.34277,0,1,0.003862,0.003862,0.003862,0.001931,0.007724
250,45715.9,1.34555,1.5758,0.017,0.99991,12.5398,0.71402,0.57994,0.65203,0.45081,1.28678,1.32888,0.02011,0,0,12.5398,0,12.5398,0,0.0587048,0.212582,3.34277,3.34277,0,1,0.00383725,0.00383725,0.00383725,0.00191862,0.0076745
251,45897.1,1.3527,1.57427,0.01703,1.00003,12.553,0.71629,0.57956,0.65267,0.45143,1.28635,1.32748,0.02011,0,0,12.553,0,12.553,0,0.0587613,0.212321,3.34277,3.34277,0,1,0.0038125,0.0038125,0.0038125,0.00190625,0.007625
252,46077.8,1.34623,1.56964,0.01705,0.99991,12.5364,0.71488,0.57917,0.65291,0.45178,1.28588,1.32642,0.02009,0,0,12.5364,0,12.5364,0,0.0586861,0.212555,3.34277,3.34277,0,1,0.00378775,0.00378775,0.00378775,0.00189388,0.0075755
253,46258,1.34651,1.56609,0.01693,1.00007,12.5189,0.71768,0.57898,0.65338,0.45207,1.28572,1.32532,0.0201,0,0,12.5189,0,12.5189,0,0.0586066,0.21246,3.34277,3.34277,0,1,0.003763,0.003763,0.003763,0.0018815,0.007526
254,46439.9,1.35067,1.56757,0.01694,1.00001,12.5135,0.71144,0.58274,0.65361,0.45243,1.28501,1.32458,0.02009,0,0,12.5135,0,12.5135,0,0.0585775,0.212127,3.34277,3.34277,0,1,0.00373825,0.00373825,0.00373825,0.00186913,0.0074765
255,46622.3,1.35037,1.56266,0.01703,1.00005,12.497,0.71484,0.58044,0.65357,0.45252,1.28453,1.32406,0.02007,0,0,12.497,0,12.497,0,0.0585014,0.212098,3.34277,3.34277,0,1,0.0037135,0.0037135,0.0037135,0.00185675,0.007427
256,46804.1,1.34121,1.56083,0.01689,1,12.5171,0.71386,0.58056,0.65388,0.45295,1.2844,1.32255,0.02007,0,0,12.5171,0,12.5171,0,0.0585955,0.213216,3.34277,3.34277,0,1,0.00368875,0.00368875,0.00368875,0.00184438,0.0073775
257,46985,1.34619,1.561,0.01691,1.00015,12.4976,0.71035,0.58229,0.65443,0.45348,1.28453,1.32054,0.02006,0,0,12.4976,0,12.4976,0,0.0585037,0.212487,3.34277,3.34277,0,1,0.003664,0.003664,0.003664,0.001832,0.007328
258,47166.7,1.34424,1.55977,0.01697,0.9999,12.485,0.71119,0.58304,0.65497,0.45416,1.28488,1.31878,0.02007,0,0,12.485,0,12.485,0,0.0584486,0.212129,3.34277,3.34277,0,1,0.00363925,0.00363925,0.00363925,0.00181963,0.0072785
259,47348.3,1.34468,1.56702,0.0169,0.9999,12.492,0.71205,0.58288,0.65577,0.45462,1.28428,1.31833,0.02005,0,0,12.492,0,12.492,0,0.0584821,0.211774,3.34277,3.34277,0,1,0.0036145,0.0036145,0.0036145,0.00180725,0.007229
260,47532.3,1.34236,1.5662,0.01701,1.00005,12.536,0.71531,0.58135,0.65603,0.45498,1.28386,1.31769,0.02004,0,0,12.536,0,12.536,0,0.0586868,0.212511,3.34277,3.34277,0,1,0.00358975,0.00358975,0.00358975,0.00179488,0.0071795
261,47714.8,1.34546,1.56106,0.01705,1.00004,12.49,0.71506,0.5807,0.65616,0.45498,1.28375,1.31663,0.02004,0,0,12.49,0,12.49,0,0.0584657,0.212116,3.34277,3.34277,0,1,0.003565,0.003565,0.003565,0.0017825,0.00713
262,47899,1.35017,1.5672,0.01676,1.00005,12.4483,0.71426,0.58205,0.65714,0.45554,1.28352,1.31508,0.02004,0,0,12.4483,0,12.4483,0,0.0582775,0.210654,3.34277,3.34277,0,1,0.00354025,0.00354025,0.00354025,0.00177013,0.0070805
263,48082.9,1.34312,1.56339,0.01684,1.00006,12.4525,0.71279,0.58345,0.65731,0.45573,1.28237,1.3151,0.02002,0,0,12.4525,0,12.4525,0,0.0582979,0.211282,3.34277,3.34277,0,1,0.0035155,0.0035155,0.0035155,0.00175775,0.007031
264,48267.3,1.33927,1.55294,0.01685,0.99993,12.4533,0.70898,0.58498,0.65766,0.45611,1.28182,1.31459,0.02001,0,0,12.4533,0,12.4533,0,0.0582983,0.212395,3.34277,3.34277,0,1,0.00349075,0.00349075,0.00349075,0.00174538,0.0069815
265,48449.6,1.33733,1.54697,0.01679,0.99989,12.4601,0.70747,0.58694,0.65808,0.45642,1.28146,1.31359,0.02,0,0,12.4601,0,12.4601,0,0.058331,0.212992,3.34277,3.34277,0,1,0.003466,0.003466,0.003466,0.001733,0.006932
266,48631.7,1.34242,1.55259,0.01685,0.99999,12.4467,0.70956,0.58536,0.65821,0.45669,1.28036,1.31423,0.01998,0,0,12.4467,0,12.4467,0,0.058263,0.211956,3.34277,3.34277,0,1,0.00344125,0.00344125,0.00344125,0.00172063,0.0068825
267,48812,1.33185,1.53483,0.01674,1.00006,12.4361,0.71141,0.58487,0.6584,0.45694,1.27995,1.31419,0.01997,0,0,12.4361,0,12.4361,0,0.0582199,0.213785,3.34277,3.34277,0,1,0.0034165,0.0034165,0.0034165,0.00170825,0.006833
268,48994.4,1.34022,1.54949,0.01676,0.99999,12.4194,0.7124,0.58611,0.65885,0.45717,1.27987,1.31304,0.01997,0,0,12.4194,0,12.4194,0,0.0581374,0.2118,3.34277,3.34277,0,1,0.00339175,0.00339175,0.00339175,0.00169588,0.0067835
269,49177,1.33623,1.53891,0.01669,1.00002,12.4405,0.71834,0.58405,0.65938,0.45758,1.27959,1.31184,0.01996,0,0,12.4404,0,12.4404,0,0.058238,0.212881,3.34277,3.34277,0,1,0.003367,0.003367,0.003367,0.0016835,0.006734
270,49361.5,1.33691,1.54887,0.01683,1.00011,12.4181,0.71634,0.58417,0.65957,0.45779,1.27951,1.31036,0.01996,0,0,12.4181,0,12.4181,0,0.0581318,0.2116,3.34277,3.34277,0,1,0.00334225,0.00334225,0.00334225,0.00167113,0.0066845
271,49543.2,1.33369,1.54024,0.0168,0.99985,12.4406,0.72079,0.58294,0.66072,0.45818,1.27871,1.30926,0.01993,0,0,12.4406,0,12.4406,0,0.0582419,0.212824,3.34277,3.34277,0,1,0.0033175,0.0033175,0.0033175,0.00165875,0.006635
272,49726.9,1.33287,1.53371,0.01687,0.99998,12.4381,0.72286,0.58247,0.66102,0.45883,1.27853,1.30737,0.01994,0,0,12.4381,0,12.4381,0,0.058222,0.213225,3.34277,3.34277,0,1,0.00329275,0.00329275,0.00329275,0.00164638,0.0065855
273,49909.5,1.34412,1.54247,0.01683,1.00004,12.4053,0.72319,0.58324,0.66141,0.45924,1.27807,1.30668,0.01992,0,0,12.4053,0,12.4053,0,0.0580736,0.211344,3.34277,3.34277,0,1,0.003268,0.003268,0.003268,0.001634,0.006536
274,50093.2,1.32916,1.53359,0.01673,0.99985,12.3904,0.7231,0.58313,0.66212,0.45996,1.2776,1.3059,0.01991,0,0,12.3904,0,12.3904,0,0.0580038,0.212599,3.34277,3.34277,0,1,0.00324325,0.00324325,0.00324325,0.00162163,0.0064865
275,50276.6,1.33171,1.52793,0.01668,0.99998,12.386,0.72274,0.58483,0.66219,0.46017,1.27717,1.30496,0.01991,0,0,12.386,0,12.386,0,0.0579853,0.212744,3.34277,3.34277,0,1,0.0032185,0.0032185,0.0032185,0.00160925,0.006437
276,50460.2,1.33965,1.53483,0.01674,1.00017,12.3779,0.71958,0.58705,0.66285,0.46057,1.27716,1.3037,0.01991,0,0,12.3779,0,12.3779,0,0.0579435,0.211454,3.34277,3.34277,0,1,0.00319375,0.00319375,0.00319375,0.00159688,0.0063875
277,50643.6,1.32928,1.52393,0.0167,1.00007,12.3547,0.72191,0.58584,0.66313,0.46086,1.27718,1.30222,0.01991,0,0,12.3547,0,12.3547,0,0.0578325,0.212592,3.34277,3.34277,0,1,0.003169,0.003169,0.003169,0.0015845,0.006338
278,50827.4,1.32903,1.52656,0.01661,0.99983,12.3498,0.72762,0.583,0.6634,0.46112,1.27724,1.30098,0.01991,0,0,12.3498,0,12.3498,0,0.0578105,0.212279,3.34277,3.34277,0,1,0.00314425,0.00314425,0.00314425,0.00157213,0.0062885
279,51009.4,1.33233,1.51443,0.01665,1.00018,12.3583,0.72342,0.585,0.66371,0.46127,1.27685,1.30049,0.01991,0,0,12.3582,0,12.3582,0,0.0578545,0.212837,3.34277,3.34277,0,1,0.0031195,0.0031195,0.0031195,0.00155975,0.006239
280,51192.6,1.32756,1.52808,0.01673,0.99986,12.3584,0.73832,0.57669,0.66363,0.4613,1.27603,1.30075,0.01988,0,0,12.3584,0,12.3584,0,0.0578508,0.212152,3.34277,3.34277,0,1,0.00309475,0.00309475,0.00309475,0.00154738,0.0061895
281,51376.8,1.31976,1.52293,0.01659,0.99998,12.3352,0.73258,0.58055,0.66371,0.46152,1.27567,1.30023,0.01987,0,0,12.3352,0,12.3352,0,0.0577478,0.212793,3.34277,3.34277,0,1,0.00307,0.00307,0.00307,0.001535,0.00614
282,51560.7,1.32342,1.51006,0.01667,1.00027,12.3409,0.73147,0.58159,0.6641,0.46175,1.27548,1.29893,0.01986,0,0,12.3409,0,12.3409,0,0.0577699,0.213229,3.34277,3.34277,0,1,0.00304525,0.00304525,0.00304525,0.00152262,0.0060905
283,51744.3,1.31496,1.51015,0.01658,0.99982,12.3273,0.73213,0.581,0.6645,0.46208,1.27579,1.29739,0.01988,0,0,12.3273,0,12.3273,0,0.0577099,0.213736,3.34277,3.34277,0,1,0.0030205,0.0030205,0.0030205,0.00151025,0.006041
284,51929.2,1.32251,1.51924,0.01654,1.00002,12.2929,0.73237,0.58235,0.66503,0.46246,1.27468,1.29767,0.01985,0,0,12.2929,0,12.2929,0,0.0575478,0.211782,3.34277,3.34277,0,1,0.00299575,0.00299575,0.00299575,0.00149787,0.0059915
285,52113.8,1.31929,1.50924,0.01656,1.00001,12.32,0.72817,0.58378,0.66477,0.46267,1.27397,1.29765,0.01984,0,0,12.32,0,12.32,0,0.0576743,0.21317,3.34277,3.34277,0,1,0.002971,0.002971,0.002971,0.0014855,0.005942
286,52297.7,1.32408,1.50689,0.01665,1.00001,12.3142,0.73286,0.58294,0.66565,0.46311,1.27388,1.29612,0.01984,0,0,12.3142,0,12.3142,0,0.0576504,0.21277,3.34277,3.34277,0,1,0.00294625,0.00294625,0.00294625,0.00147312,0.0058925
287,52482.6,1.32148,1.50842,0.01659,0.99996,12.326,0.73392,0.584,0.66615,0.46339,1.27379,1.29535,0.01983,0,0,12.326,0,12.326,0,0.0577051,0.212956,3.34277,3.34277,0,1,0.0029215,0.0029215,0.0029215,0.00146075,0.005843
288,52668.4,1.32414,1.50331,0.01658,0.99991,12.3,0.73314,0.58464,0.66624,0.46363,1.2737,1.29484,0.01983,0,0,12.3,0,12.3,0,0.0575804,0.21272,3.34277,3.34277,0,1,0.00289675,0.00289675,0.00289675,0.00144837,0.0057935
289,52853.7,1.32063,1.51277,0.01656,1.00008,12.3193,0.72893,0.58634,0.6666,0.46393,1.27406,1.29332,0.01983,0,0,12.3193,0,12.3193,0,0.0576724,0.212516,3.34277,3.34277,0,1,0.002872,0.002872,0.002872,0.001436,0.005744
290,53037.7,1.31489,1.49518,0.01651,0.99987,12.2613,0.73303,0.58544,0.66698,0.46427,1.27397,1.29254,0.01984,0,0,12.2613,0,12.2613,0,0.0573996,0.213283,3.34277,3.34277,0,1,0.00284725,0.00284725,0.00284725,0.00142362,0.0056945
291,53224.5,1.32317,1.50856,0.01651,1.00006,12.2729,0.73172,0.58673,0.66734,0.46467,1.27334,1.29177,0.01982,0,0,12.2729,0,12.2729,0,0.0574513,0.211741,3.34277,3.34277,0,1,0.0028225,0.0028225,0.0028225,0.00141125,0.005645
292,53408.2,1.31788,1.49669,0.01661,1.00006,12.2448,0.72962,0.58888,0.66786,0.46487,1.27305,1.29125,0.01982,0,0,12.2448,0,12.2448,0,0.0573192,0.212235,3.34277,3.34277,0,1,0.00279775,0.00279775,0.00279775,0.00139887,0.0055955
293,53593.4,1.31244,1.49757,0.01643,0.99989,12.2352,0.73314,0.58633,0.66798,0.46512,1.27306,1.29025,0.01981,0,0,12.2352,0,12.2352,0,0.0572766,0.212393,3.34277,3.34277,0,1,0.002773,0.002773,0.002773,0.0013865,0.005546
294,53780.8,1.31155,1.49229,0.01652,1.00014,12.245,0.73308,0.58632,0.668,0.4655,1.27332,1.28893,0.01981,0,0,12.245,0,12.245,0,0.0573244,0.213164,3.34277,3.34277,0,1,0.00274825,0.00274825,0.00274825,0.00137412,0.0054965
295,53966.2,1.3105,1.49776,0.01645,1.00002,12.248,0.73124,0.58717,0.66821,0.46577,1.27302,1.28835,0.01981,0,0,12.248,0,12.248,0,0.057338,0.212575,3.34277,3.34277,0,1,0.0027235,0.0027235,0.0027235,0.00136175,0.005447
